sas98,idx,n_samples,n_dims_1,n_dims_2
-0.046875,0,128,4093,6
0.015625,0,256,4093,6
-0.00390625,0,512,4093,6
0.0078125,0,1024,4093,6
-0.03125,1,128,4093,6
0.0390625,1,256,4093,6
-0.01171875,1,512,4093,6
0.017578125,1,1024,4093,6
0.109375,2,128,4093,6
-0.015625,2,256,4093,6
0.01171875,2,512,4093,6
0.0,2,1024,4093,6
-0.03125,3,128,4093,6
-0.046875,3,256,4093,6
-0.0234375,3,512,4093,6
-0.015625,3,1024,4093,6
-0.046875,4,128,4093,6
0.046875,4,256,4093,6
0.03125,4,512,4093,6
-0.00390625,4,1024,4093,6
0.0625,5,128,4093,6
0.0078125,5,256,4093,6
-0.0078125,5,512,4093,6
0.017578125,5,1024,4093,6
-0.015625,6,128,4093,6
-0.0234375,6,256,4093,6
-0.0078125,6,512,4093,6
-0.001953125,6,1024,4093,6
0.0,7,128,4093,6
0.0,7,256,4093,6
0.0078125,7,512,4093,6
-0.009765625,7,1024,4093,6
0.0,8,128,4093,6
0.0390625,8,256,4093,6
-0.02734375,8,512,4093,6
0.01171875,8,1024,4093,6
-0.015625,9,128,4093,6
-0.0390625,9,256,4093,6
0.00390625,9,512,4093,6
-0.015625,9,1024,4093,6
-0.015625,10,128,4093,6
0.0234375,10,256,4093,6
0.02734375,10,512,4093,6
0.005859375,10,1024,4093,6
0.046875,11,128,4093,6
-0.0390625,11,256,4093,6
-0.00390625,11,512,4093,6
-0.0078125,11,1024,4093,6
-0.125,12,128,4093,6
-0.0078125,12,256,4093,6
-0.0234375,12,512,4093,6
0.0,12,1024,4093,6
0.109375,13,128,4093,6
0.0546875,13,256,4093,6
0.00390625,13,512,4093,6
0.021484375,13,1024,4093,6
0.015625,14,128,4093,6
-0.0546875,14,256,4093,6
0.015625,14,512,4093,6
-0.0078125,14,1024,4093,6
-0.03125,15,128,4093,6
0.0234375,15,256,4093,6
-0.03125,15,512,4093,6
0.0,15,1024,4093,6
0.03125,16,128,4093,6
0.015625,16,256,4093,6
0.02734375,16,512,4093,6
-0.009765625,16,1024,4093,6
-0.0625,17,128,4093,6
-0.015625,17,256,4093,6
0.0,17,512,4093,6
0.015625,17,1024,4093,6
0.0625,18,128,4093,6
0.015625,18,256,4093,6
-0.015625,18,512,4093,6
-0.0234375,18,1024,4093,6
0.0,19,128,4093,6
0.015625,19,256,4093,6
0.0390625,19,512,4093,6
