sas98,idx,n_samples,n_dims_1,n_dims_2
0.0078125,0,256,506,6
-0.01953125,0,512,506,6
-0.01171875,0,1024,506,6
-0.0390625,1,256,506,6
0.046875,1,512,506,6
0.00390625,1,1024,506,6
-0.0078125,2,256,506,6
-0.04296875,2,512,506,6
-0.015625,2,1024,506,6
0.0078125,3,256,506,6
0.0234375,3,512,506,6
0.015625,3,1024,506,6
0.0078125,4,256,506,6
-0.0234375,4,512,506,6
-0.0078125,4,1024,506,6
0.015625,5,256,506,6
0.0078125,5,512,506,6
0.013671875,5,1024,506,6
-0.0078125,6,256,506,6
0.0,6,512,506,6
-0.01171875,6,1024,506,6
-0.046875,7,256,506,6
-0.03125,7,512,506,6
0.015625,7,1024,506,6
0.0234375,8,256,506,6
0.05078125,8,512,506,6
0.009765625,8,1024,506,6
0.0234375,9,256,506,6
-0.0390625,9,512,506,6
-0.009765625,9,1024,506,6
-0.0078125,10,256,506,6
0.0234375,10,512,506,6
-0.013671875,10,1024,506,6
-0.0078125,11,256,506,6
0.01171875,11,512,506,6
0.01171875,11,1024,506,6
0.0234375,12,256,506,6
-0.01953125,12,512,506,6
-0.005859375,12,1024,506,6
-0.0390625,13,256,506,6
-0.0078125,13,512,506,6
-0.037109375,13,1024,506,6
0.0234375,14,256,506,6
0.01953125,14,512,506,6
0.033203125,14,1024,506,6
-0.0234375,15,256,506,6
-0.01953125,15,512,506,6
0.005859375,15,1024,506,6
0.046875,16,256,506,6
0.02734375,16,512,506,6
-0.00390625,16,1024,506,6
-0.0078125,17,256,506,6
-0.05859375,17,512,506,6
0.009765625,17,1024,506,6
0.0,18,256,506,6
0.0546875,18,512,506,6
-0.021484375,18,1024,506,6
-0.046875,19,256,506,6
0.0,19,512,506,6
0.017578125,19,1024,506,6
-0.0078125,20,256,506,6
-0.03125,20,512,506,6
-0.00390625,20,1024,506,6
-0.0234375,21,256,506,6
0.0078125,21,512,506,6
0.01171875,21,1024,506,6
0.0546875,22,256,506,6
0.015625,22,512,506,6
-0.025390625,22,1024,506,6
-0.0546875,23,256,506,6
0.015625,23,512,506,6
0.005859375,23,1024,506,6
0.03125,24,256,506,6
0.0078125,24,512,506,6
0.015625,24,1024,506,6
0.0,25,256,506,6
-0.01171875,25,512,506,6
-0.01171875,25,1024,506,6
0.0078125,26,256,506,6
-0.04296875,26,512,506,6
-0.00390625,26,1024,506,6
-0.0078125,27,256,506,6
-0.01953125,27,512,506,6
0.001953125,27,1024,506,6
-0.09375,28,256,506,6
0.05078125,28,512,506,6
-0.015625,28,1024,506,6
0.078125,29,256,506,6
-0.0234375,29,512,506,6
0.033203125,29,1024,506,6
0.0234375,30,256,506,6
-0.015625,30,512,506,6
-0.009765625,30,1024,506,6
0.0078125,31,256,506,6
0.00390625,31,512,506,6
-0.037109375,31,1024,506,6
0.0234375,32,256,506,6
0.0234375,32,512,506,6
0.046875,32,1024,506,6
-0.0234375,33,256,506,6
0.01953125,33,512,506,6
-0.01171875,33,1024,506,6
0.0078125,34,256,506,6
-0.0234375,34,512,506,6
0.009765625,34,1024,506,6
-0.0390625,35,256,506,6
-0.00390625,35,512,506,6
-0.013671875,35,1024,506,6
0.015625,36,256,506,6
0.01953125,36,512,506,6
0.009765625,36,1024,506,6
0.0625,37,256,506,6
-0.03515625,37,512,506,6
-0.013671875,37,1024,506,6
-0.0703125,38,256,506,6
0.015625,38,512,506,6
0.0078125,38,1024,506,6
0.0625,39,256,506,6
-0.015625,39,512,506,6
-0.013671875,39,1024,506,6
0.0078125,40,256,506,6
0.0390625,40,512,506,6
-0.02734375,40,1024,506,6
-0.03125,41,256,506,6
-0.07421875,41,512,506,6
0.03125,41,1024,506,6
0.0,42,256,506,6
0.07421875,42,512,506,6
0.0234375,42,1024,506,6
0.0,43,256,506,6
0.0234375,43,512,506,6
-0.01953125,43,1024,506,6
-0.046875,44,256,506,6
-0.0234375,44,512,506,6
-0.001953125,44,1024,506,6
0.0625,45,256,506,6
-0.01171875,45,512,506,6
0.005859375,45,1024,506,6
-0.0625,46,256,506,6
0.03515625,46,512,506,6
-0.00390625,46,1024,506,6
0.078125,47,256,506,6
-0.05859375,47,512,506,6
-0.013671875,47,1024,506,6
-0.0234375,48,256,506,6
0.0390625,48,512,506,6
-0.001953125,48,1024,506,6
-0.0234375,49,256,506,6
-0.0234375,49,512,506,6
0.01171875,49,1024,506,6
0.03125,50,256,506,6
0.00390625,50,512,506,6
0.017578125,50,1024,506,6
0.0,51,256,506,6
0.0234375,51,512,506,6
-0.00390625,51,1024,506,6
-0.015625,52,256,506,6
-0.0078125,52,512,506,6
-0.025390625,52,1024,506,6
0.0234375,53,256,506,6
0.0,53,512,506,6
0.009765625,53,1024,506,6
-0.0625,54,256,506,6
-0.03125,54,512,506,6
0.017578125,54,1024,506,6
0.0546875,55,256,506,6
0.015625,55,512,506,6
-0.001953125,55,1024,506,6
0.0,56,256,506,6
0.00390625,56,512,506,6
0.00390625,56,1024,506,6
-0.046875,57,256,506,6
-0.01171875,57,512,506,6
0.005859375,57,1024,506,6
0.03125,58,256,506,6
0.01171875,58,512,506,6
-0.0078125,58,1024,506,6
-0.0078125,59,256,506,6
0.0234375,59,512,506,6
0.0,59,1024,506,6
0.0,60,256,506,6
-0.015625,60,512,506,6
-0.017578125,60,1024,506,6
-0.03125,61,256,506,6
-0.03125,61,512,506,6
0.015625,61,1024,506,6
0.0546875,62,256,506,6
0.0234375,62,512,506,6
-0.025390625,62,1024,506,6
0.0078125,63,256,506,6
0.01171875,63,512,506,6
0.025390625,63,1024,506,6
-0.0859375,64,256,506,6
-0.01171875,64,512,506,6
0.001953125,64,1024,506,6
0.0625,65,256,506,6
-0.0546875,65,512,506,6
0.015625,65,1024,506,6
-0.0390625,66,256,506,6
0.0703125,66,512,506,6
-0.068359375,66,1024,506,6
-0.0078125,67,256,506,6
-0.03125,67,512,506,6
0.04296875,67,1024,506,6
-0.015625,68,256,506,6
0.03125,68,512,506,6
0.0,68,1024,506,6
-0.0625,69,256,506,6
-0.00390625,69,512,506,6
-0.005859375,69,1024,506,6
0.125,70,256,506,6
0.00390625,70,512,506,6
0.005859375,70,1024,506,6
0.0234375,71,256,506,6
0.0078125,71,512,506,6
-0.001953125,71,1024,506,6
-0.0234375,72,256,506,6
-0.0546875,72,512,506,6
0.009765625,72,1024,506,6
0.015625,73,256,506,6
0.03125,73,512,506,6
-0.0078125,73,1024,506,6
0.0,74,256,506,6
0.03125,74,512,506,6
0.015625,74,1024,506,6
0.0,75,256,506,6
-0.01953125,75,512,506,6
-0.037109375,75,1024,506,6
-0.046875,76,256,506,6
-0.02734375,76,512,506,6
0.005859375,76,1024,506,6
0.0234375,77,256,506,6
0.03125,77,512,506,6
0.0078125,77,1024,506,6
-0.0625,78,256,506,6
-0.01171875,78,512,506,6
0.015625,78,1024,506,6
0.0546875,79,256,506,6
0.00390625,79,512,506,6
-0.0078125,79,1024,506,6
-0.078125,80,256,506,6
0.00390625,80,512,506,6
-0.001953125,80,1024,506,6
0.0625,81,256,506,6
0.00390625,81,512,506,6
0.00390625,81,1024,506,6
0.0546875,82,256,506,6
-0.01953125,82,512,506,6
0.001953125,82,1024,506,6
-0.078125,83,256,506,6
-0.0078125,83,512,506,6
0.013671875,83,1024,506,6
0.0625,84,256,506,6
0.0078125,84,512,506,6
-0.01171875,84,1024,506,6
-0.0078125,85,256,506,6
0.01953125,85,512,506,6
-0.001953125,85,1024,506,6
-0.0390625,86,256,506,6
0.00390625,86,512,506,6
0.009765625,86,1024,506,6
0.0625,87,256,506,6
-0.02734375,87,512,506,6
-0.0234375,87,1024,506,6
-0.015625,88,256,506,6
0.0,88,512,506,6
0.0078125,88,1024,506,6
-0.078125,89,256,506,6
0.0390625,89,512,506,6
0.01171875,89,1024,506,6
0.03125,90,256,506,6
-0.0703125,90,512,506,6
-0.0390625,90,1024,506,6
-0.0390625,91,256,506,6
0.05859375,91,512,506,6
0.03515625,91,1024,506,6
0.0625,92,256,506,6
-0.046875,92,512,506,6
-0.0390625,92,1024,506,6
0.0078125,93,256,506,6
0.03125,93,512,506,6
0.0078125,93,1024,506,6
0.0234375,94,256,506,6
-0.0078125,94,512,506,6
0.041015625,94,1024,506,6
-0.0078125,95,256,506,6
-0.015625,95,512,506,6
-0.017578125,95,1024,506,6
0.0078125,96,256,506,6
0.046875,96,512,506,6
0.0234375,96,1024,506,6
-0.0234375,97,256,506,6
-0.01953125,97,512,506,6
-0.021484375,97,1024,506,6
-0.015625,98,256,506,6
0.015625,98,512,506,6
-0.00390625,98,1024,506,6
0.046875,99,256,506,6
-0.01171875,99,512,506,6
0.013671875,99,1024,506,6
