sas98,idx,n_samples,n_dims_1,n_dims_2
-0.0234375,0,256,5,6
-0.03125,0,256,13,6
-0.015625,0,256,29,6
0.0234375,0,256,61,6
-0.0234375,0,256,125,6
-0.015625,0,256,253,6
-0.0078125,0,256,509,6
-0.015625,0,256,1021,6
0.0234375,1,256,5,6
0.0,1,256,13,6
-0.015625,1,256,29,6
-0.0234375,1,256,61,6
0.0234375,1,256,125,6
0.015625,1,256,253,6
-0.015625,1,256,509,6
0.0,1,256,1021,6
0.0078125,2,256,5,6
0.03125,2,256,13,6
0.0234375,2,256,29,6
-0.0390625,2,256,61,6
0.0078125,2,256,125,6
-0.078125,2,256,253,6
0.0234375,2,256,509,6
-0.0078125,2,256,1021,6
0.0,3,256,5,6
-0.0078125,3,256,13,6
-0.0078125,3,256,29,6
0.046875,3,256,61,6
-0.0390625,3,256,125,6
0.0703125,3,256,253,6
-0.0234375,3,256,509,6
0.015625,3,256,1021,6
-0.03125,4,256,5,6
0.0078125,4,256,13,6
0.0,4,256,29,6
-0.015625,4,256,61,6
0.0234375,4,256,125,6
-0.03125,4,256,253,6
0.03125,4,256,509,6
0.0,4,256,1021,6
0.015625,5,256,5,6
0.0078125,5,256,13,6
-0.015625,5,256,29,6
0.0,5,256,61,6
0.015625,5,256,125,6
0.015625,5,256,253,6
0.0,5,256,509,6
0.0,5,256,1021,6
-0.015625,6,256,5,6
-0.0234375,6,256,13,6
0.015625,6,256,29,6
0.03125,6,256,61,6
-0.0390625,6,256,125,6
0.015625,6,256,253,6
0.0,6,256,509,6
-0.015625,6,256,1021,6
-0.0390625,7,256,5,6
-0.015625,7,256,13,6
0.0,7,256,29,6
-0.0234375,7,256,61,6
0.015625,7,256,125,6
0.0,7,256,253,6
-0.015625,7,256,509,6
-0.0234375,7,256,1021,6
0.0625,8,256,5,6
-0.03125,8,256,13,6
-0.015625,8,256,29,6
0.0,8,256,61,6
-0.015625,8,256,125,6
0.015625,8,256,253,6
-0.0078125,8,256,509,6
0.046875,8,256,1021,6
-0.0078125,9,256,5,6
0.0625,9,256,13,6
0.0234375,9,256,29,6
0.015625,9,256,61,6
0.0234375,9,256,125,6
-0.015625,9,256,253,6
0.0,9,256,509,6
-0.0234375,9,256,1021,6
0.0078125,10,256,5,6
-0.03125,10,256,13,6
0.0078125,10,256,29,6
-0.03125,10,256,61,6
0.015625,10,256,125,6
0.015625,10,256,253,6
-0.0078125,10,256,509,6
-0.046875,10,256,1021,6
-0.0078125,11,256,5,6
0.03125,11,256,13,6
-0.0234375,11,256,29,6
0.0390625,11,256,61,6
0.0,11,256,125,6
0.0,11,256,253,6
0.0,11,256,509,6
0.0390625,11,256,1021,6
-0.0078125,12,256,5,6
0.0078125,12,256,13,6
0.0,12,256,29,6
-0.046875,12,256,61,6
-0.0234375,12,256,125,6
-0.0234375,12,256,253,6
0.0078125,12,256,509,6
0.0,12,256,1021,6
0.0,13,256,5,6
-0.0390625,13,256,13,6
0.0234375,13,256,29,6
0.0234375,13,256,61,6
0.0,13,256,125,6
-0.0078125,13,256,253,6
0.0,13,256,509,6
