n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,svm,auc,0.5242462158203125
2,multi_equal,svm,auc,0.4327239990234375
2,multi_equal,svm,auc,0.46779632568359375
2,multi_equal,svm,auc,0.5048751831054688
2,multi_equal,svm,auc,0.5461502075195312
2,multi_equal,svm,auc,0.48272705078125
2,multi_equal,svm,auc,0.48681640625
2,multi_equal,svm,auc,0.4980316162109375
2,multi_equal,svm,auc,0.4880218505859375
2,multi_equal,svm,auc,0.5361251831054688
2,multi_equal,svm,auc,0.4490509033203125
2,multi_equal,svm,auc,0.47548675537109375
2,multi_equal,svm,auc,0.46527099609375
2,multi_equal,svm,auc,0.538726806640625
2,multi_equal,svm,auc,0.46236419677734375
2,multi_equal,svm,auc,0.5139541625976562
2,multi_equal,svm,auc,0.4727783203125
2,multi_equal,svm,auc,0.4739990234375
2,multi_equal,svm,auc,0.512420654296875
2,multi_equal,svm,auc,0.5136871337890625
2,multi_equal,svm,auc,0.513092041015625
2,multi_equal,svm,auc,0.4993133544921875
2,multi_equal,svm,auc,0.4550628662109375
2,multi_equal,svm,auc,0.540771484375
2,multi_equal,svm,auc,0.5337066650390625
2,multi_equal,svm,auc,0.5446319580078125
2,multi_equal,svm,auc,0.4512481689453125
2,multi_equal,svm,auc,0.4955902099609375
2,multi_equal,svm,auc,0.5178375244140625
2,multi_equal,svm,auc,0.488037109375
2,multi_equal,svm,auc,0.4803314208984375
2,multi_equal,svm,auc,0.44683837890625
2,multi_equal,svm,auc,0.497772216796875
2,multi_equal,svm,auc,0.5351104736328125
2,multi_equal,svm,auc,0.4705657958984375
2,multi_equal,svm,auc,0.4572296142578125
2,multi_equal,svm,auc,0.4609375
2,multi_equal,svm,auc,0.4754791259765625
2,multi_equal,svm,auc,0.5078277587890625
2,multi_equal,svm,auc,0.562774658203125
2,multi_equal,svm,auc,0.478668212890625
2,multi_equal,svm,auc,0.474761962890625
2,multi_equal,svm,auc,0.536834716796875
2,multi_equal,svm,auc,0.5147705078125
2,multi_equal,svm,auc,0.4702606201171875
2,multi_equal,svm,auc,0.5605926513671875
2,multi_equal,svm,auc,0.466827392578125
2,multi_equal,svm,auc,0.5686416625976562
2,multi_equal,svm,auc,0.492828369140625
2,multi_equal,svm,auc,0.5280838012695312
2,multi_equal,svm,auc,0.5085906982421875
2,multi_equal,svm,auc,0.5223770141601562
2,multi_equal,svm,auc,0.53143310546875
2,multi_equal,svm,auc,0.46099090576171875
2,multi_equal,svm,auc,0.5034027099609375
2,multi_equal,svm,auc,0.49077606201171875
2,multi_equal,svm,auc,0.4791412353515625
2,multi_equal,svm,auc,0.50396728515625
2,multi_equal,svm,auc,0.50018310546875
2,multi_equal,svm,auc,0.468505859375
