n_dims_1,sim_type,model,metric,metric_value
2,mean_shiftv4,comight,sas98,0.1484375
2,mean_shiftv4,comight,sas98,0.15234375
2,mean_shiftv4,comight,sas98,0.30078125
2,mean_shiftv4,comight,sas98,0.1953125
2,mean_shiftv4,comight,sas98,0.25390625
2,mean_shiftv4,comight,sas98,0.203125
2,mean_shiftv4,comight,sas98,0.2265625
2,mean_shiftv4,comight,sas98,0.30859375
2,mean_shiftv4,comight,sas98,0.07421875
2,mean_shiftv4,comight,sas98,0.171875
2,mean_shiftv4,comight,sas98,0.2421875
2,mean_shiftv4,comight,sas98,0.109375
2,mean_shiftv4,comight,sas98,0.15625
2,mean_shiftv4,comight,sas98,0.18359375
2,mean_shiftv4,comight,sas98,0.1328125
2,mean_shiftv4,comight,sas98,0.21484375
2,mean_shiftv4,comight,sas98,0.20703125
2,mean_shiftv4,comight,sas98,0.21484375
2,mean_shiftv4,comight,sas98,0.12890625
2,mean_shiftv4,comight,sas98,0.09375
2,mean_shiftv4,comight,sas98,0.19921875
2,mean_shiftv4,comight,sas98,0.22265625
2,mean_shiftv4,comight,sas98,0.13671875
2,mean_shiftv4,comight,sas98,0.21875
2,mean_shiftv4,comight,sas98,0.1328125
2,mean_shiftv4,comight,sas98,0.1953125
2,mean_shiftv4,comight,sas98,0.20703125
2,mean_shiftv4,comight,sas98,0.15234375
2,mean_shiftv4,comight,sas98,0.24609375
2,mean_shiftv4,comight,sas98,0.17578125
2,mean_shiftv4,comight,sas98,0.171875
2,mean_shiftv4,comight,sas98,0.296875
2,mean_shiftv4,comight,sas98,0.109375
2,mean_shiftv4,comight,sas98,0.16015625
2,mean_shiftv4,comight,sas98,0.328125
2,mean_shiftv4,comight,sas98,0.2109375
2,mean_shiftv4,comight,sas98,0.296875
2,mean_shiftv4,comight,sas98,0.1171875
2,mean_shiftv4,comight,sas98,0.3203125
2,mean_shiftv4,comight,sas98,0.19140625
2,mean_shiftv4,comight,sas98,0.1015625
2,mean_shiftv4,comight,sas98,0.14453125
2,mean_shiftv4,comight,sas98,0.16796875
2,mean_shiftv4,comight,sas98,0.15625
2,mean_shiftv4,comight,sas98,0.19140625
2,mean_shiftv4,comight,sas98,0.24609375
2,mean_shiftv4,comight,sas98,0.14453125
2,mean_shiftv4,comight,sas98,0.2578125
2,mean_shiftv4,comight,sas98,0.171875
2,mean_shiftv4,comight,sas98,0.16796875
2,mean_shiftv4,comight,sas98,0.17578125
2,mean_shiftv4,comight,sas98,0.10546875
2,mean_shiftv4,comight,sas98,0.234375
2,mean_shiftv4,comight,sas98,0.26953125
2,mean_shiftv4,comight,sas98,0.12890625
2,mean_shiftv4,comight,sas98,0.21875
2,mean_shiftv4,comight,sas98,0.19140625
2,mean_shiftv4,comight,sas98,0.203125
2,mean_shiftv4,comight,sas98,0.22265625
2,mean_shiftv4,comight,sas98,0.203125
2,mean_shiftv4,comight,sas98,0.07421875
2,mean_shiftv4,comight,sas98,0.1953125
2,mean_shiftv4,comight,sas98,0.15234375
2,mean_shiftv4,comight,sas98,0.23828125
2,mean_shiftv4,comight,sas98,0.17578125
2,mean_shiftv4,comight,sas98,0.15234375
2,mean_shiftv4,comight,sas98,0.18359375
2,mean_shiftv4,comight,sas98,0.2734375
2,mean_shiftv4,comight,sas98,0.171875
2,mean_shiftv4,comight,sas98,0.28515625
2,mean_shiftv4,comight,sas98,0.32421875
2,mean_shiftv4,comight,sas98,0.296875
2,mean_shiftv4,comight,sas98,0.08984375
2,mean_shiftv4,comight,sas98,0.08203125
2,mean_shiftv4,comight,sas98,0.17578125
2,mean_shiftv4,comight,sas98,0.16796875
2,mean_shiftv4,comight,sas98,0.10546875
2,mean_shiftv4,comight,sas98,0.19140625
2,mean_shiftv4,comight,sas98,0.3203125
2,mean_shiftv4,comight,sas98,0.19921875
2,mean_shiftv4,comight,sas98,0.140625
2,mean_shiftv4,comight,sas98,0.16015625
2,mean_shiftv4,comight,sas98,0.16796875
2,mean_shiftv4,comight,sas98,0.296875
2,mean_shiftv4,comight,sas98,0.14453125
2,mean_shiftv4,comight,sas98,0.24609375
2,mean_shiftv4,comight,sas98,0.1640625
2,mean_shiftv4,comight,sas98,0.17578125
2,mean_shiftv4,comight,sas98,0.2421875
2,mean_shiftv4,comight,sas98,0.21484375
2,mean_shiftv4,comight,sas98,0.2890625
2,mean_shiftv4,comight,sas98,0.1171875
2,mean_shiftv4,comight,sas98,0.1796875
2,mean_shiftv4,comight,sas98,0.16015625
2,mean_shiftv4,comight,sas98,0.2578125
2,mean_shiftv4,comight,sas98,0.1796875
2,mean_shiftv4,comight,sas98,0.25390625
2,mean_shiftv4,comight,sas98,0.26171875
2,mean_shiftv4,comight,sas98,0.31640625
2,mean_shiftv4,comight,sas98,0.234375
10,mean_shiftv4,comight,sas98,0.1953125
10,mean_shiftv4,comight,sas98,0.27734375
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.203125
10,mean_shiftv4,comight,sas98,0.19921875
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.20703125
10,mean_shiftv4,comight,sas98,0.20703125
10,mean_shiftv4,comight,sas98,0.18359375
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.234375
10,mean_shiftv4,comight,sas98,0.1328125
10,mean_shiftv4,comight,sas98,0.12109375
10,mean_shiftv4,comight,sas98,0.20703125
10,mean_shiftv4,comight,sas98,0.140625
10,mean_shiftv4,comight,sas98,0.16015625
10,mean_shiftv4,comight,sas98,0.15625
10,mean_shiftv4,comight,sas98,0.17578125
10,mean_shiftv4,comight,sas98,0.08984375
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.22265625
10,mean_shiftv4,comight,sas98,0.17578125
10,mean_shiftv4,comight,sas98,0.29296875
10,mean_shiftv4,comight,sas98,0.14453125
10,mean_shiftv4,comight,sas98,0.26953125
10,mean_shiftv4,comight,sas98,0.13671875
10,mean_shiftv4,comight,sas98,0.1875
10,mean_shiftv4,comight,sas98,0.11328125
10,mean_shiftv4,comight,sas98,0.2890625
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.1484375
10,mean_shiftv4,comight,sas98,0.2734375
10,mean_shiftv4,comight,sas98,0.1328125
10,mean_shiftv4,comight,sas98,0.3125
10,mean_shiftv4,comight,sas98,0.16015625
10,mean_shiftv4,comight,sas98,0.3046875
10,mean_shiftv4,comight,sas98,0.1015625
10,mean_shiftv4,comight,sas98,0.14453125
10,mean_shiftv4,comight,sas98,0.1171875
10,mean_shiftv4,comight,sas98,0.1484375
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.1640625
10,mean_shiftv4,comight,sas98,0.17578125
10,mean_shiftv4,comight,sas98,0.1796875
10,mean_shiftv4,comight,sas98,0.23828125
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.17578125
10,mean_shiftv4,comight,sas98,0.19140625
10,mean_shiftv4,comight,sas98,0.12890625
10,mean_shiftv4,comight,sas98,0.26953125
10,mean_shiftv4,comight,sas98,0.2734375
10,mean_shiftv4,comight,sas98,0.125
10,mean_shiftv4,comight,sas98,0.1875
10,mean_shiftv4,comight,sas98,0.15625
10,mean_shiftv4,comight,sas98,0.23828125
10,mean_shiftv4,comight,sas98,0.21875
10,mean_shiftv4,comight,sas98,0.16796875
10,mean_shiftv4,comight,sas98,0.09765625
10,mean_shiftv4,comight,sas98,0.1953125
10,mean_shiftv4,comight,sas98,0.171875
10,mean_shiftv4,comight,sas98,0.171875
10,mean_shiftv4,comight,sas98,0.16796875
10,mean_shiftv4,comight,sas98,0.12109375
10,mean_shiftv4,comight,sas98,0.1484375
10,mean_shiftv4,comight,sas98,0.16015625
10,mean_shiftv4,comight,sas98,0.15625
10,mean_shiftv4,comight,sas98,0.2734375
10,mean_shiftv4,comight,sas98,0.2890625
10,mean_shiftv4,comight,sas98,0.27734375
10,mean_shiftv4,comight,sas98,0.171875
10,mean_shiftv4,comight,sas98,0.12890625
10,mean_shiftv4,comight,sas98,0.08984375
10,mean_shiftv4,comight,sas98,0.15234375
10,mean_shiftv4,comight,sas98,0.08203125
10,mean_shiftv4,comight,sas98,0.15234375
10,mean_shiftv4,comight,sas98,0.328125
10,mean_shiftv4,comight,sas98,0.1953125
10,mean_shiftv4,comight,sas98,0.0625
10,mean_shiftv4,comight,sas98,0.14453125
10,mean_shiftv4,comight,sas98,0.2421875
10,mean_shiftv4,comight,sas98,0.265625
10,mean_shiftv4,comight,sas98,0.1328125
10,mean_shiftv4,comight,sas98,0.22265625
10,mean_shiftv4,comight,sas98,0.171875
10,mean_shiftv4,comight,sas98,0.15234375
10,mean_shiftv4,comight,sas98,0.234375
10,mean_shiftv4,comight,sas98,0.14453125
10,mean_shiftv4,comight,sas98,0.2421875
10,mean_shiftv4,comight,sas98,0.171875
10,mean_shiftv4,comight,sas98,0.20703125
10,mean_shiftv4,comight,sas98,0.21484375
10,mean_shiftv4,comight,sas98,0.2578125
10,mean_shiftv4,comight,sas98,0.1875
10,mean_shiftv4,comight,sas98,0.2734375
10,mean_shiftv4,comight,sas98,0.2578125
10,mean_shiftv4,comight,sas98,0.23828125
10,mean_shiftv4,comight,sas98,0.19921875
26,mean_shiftv4,comight,sas98,0.19140625
26,mean_shiftv4,comight,sas98,0.2109375
26,mean_shiftv4,comight,sas98,0.28515625
26,mean_shiftv4,comight,sas98,0.22265625
26,mean_shiftv4,comight,sas98,0.1796875
26,mean_shiftv4,comight,sas98,0.2421875
26,mean_shiftv4,comight,sas98,0.2265625
26,mean_shiftv4,comight,sas98,0.2734375
26,mean_shiftv4,comight,sas98,0.11328125
26,mean_shiftv4,comight,sas98,0.14453125
26,mean_shiftv4,comight,sas98,0.2578125
26,mean_shiftv4,comight,sas98,0.109375
26,mean_shiftv4,comight,sas98,0.11328125
26,mean_shiftv4,comight,sas98,0.1484375
26,mean_shiftv4,comight,sas98,0.1171875
26,mean_shiftv4,comight,sas98,0.15234375
26,mean_shiftv4,comight,sas98,0.125
26,mean_shiftv4,comight,sas98,0.17578125
26,mean_shiftv4,comight,sas98,0.03125
26,mean_shiftv4,comight,sas98,0.16015625
26,mean_shiftv4,comight,sas98,0.2265625
26,mean_shiftv4,comight,sas98,0.1640625
26,mean_shiftv4,comight,sas98,0.0546875
26,mean_shiftv4,comight,sas98,0.15234375
26,mean_shiftv4,comight,sas98,0.1484375
26,mean_shiftv4,comight,sas98,0.26953125
26,mean_shiftv4,comight,sas98,0.14453125
26,mean_shiftv4,comight,sas98,0.2734375
26,mean_shiftv4,comight,sas98,0.140625
26,mean_shiftv4,comight,sas98,0.12890625
26,mean_shiftv4,comight,sas98,0.0703125
26,mean_shiftv4,comight,sas98,0.21484375
26,mean_shiftv4,comight,sas98,0.1796875
26,mean_shiftv4,comight,sas98,0.1640625
26,mean_shiftv4,comight,sas98,0.32421875
26,mean_shiftv4,comight,sas98,0.1015625
26,mean_shiftv4,comight,sas98,0.3046875
26,mean_shiftv4,comight,sas98,0.140625
26,mean_shiftv4,comight,sas98,0.23828125
26,mean_shiftv4,comight,sas98,0.140625
26,mean_shiftv4,comight,sas98,0.07421875
26,mean_shiftv4,comight,sas98,0.109375
26,mean_shiftv4,comight,sas98,0.1171875
26,mean_shiftv4,comight,sas98,0.16796875
26,mean_shiftv4,comight,sas98,0.1484375
26,mean_shiftv4,comight,sas98,0.11328125
26,mean_shiftv4,comight,sas98,0.1015625
26,mean_shiftv4,comight,sas98,0.08984375
26,mean_shiftv4,comight,sas98,0.14453125
26,mean_shiftv4,comight,sas98,0.13671875
26,mean_shiftv4,comight,sas98,0.19921875
26,mean_shiftv4,comight,sas98,0.0859375
26,mean_shiftv4,comight,sas98,0.25
26,mean_shiftv4,comight,sas98,0.28125
26,mean_shiftv4,comight,sas98,0.1015625
26,mean_shiftv4,comight,sas98,0.1015625
26,mean_shiftv4,comight,sas98,0.1640625
26,mean_shiftv4,comight,sas98,0.19921875
26,mean_shiftv4,comight,sas98,0.15625
26,mean_shiftv4,comight,sas98,0.171875
26,mean_shiftv4,comight,sas98,0.06640625
26,mean_shiftv4,comight,sas98,0.125
26,mean_shiftv4,comight,sas98,0.1640625
26,mean_shiftv4,comight,sas98,0.1796875
26,mean_shiftv4,comight,sas98,0.16015625
26,mean_shiftv4,comight,sas98,0.08984375
26,mean_shiftv4,comight,sas98,0.140625
26,mean_shiftv4,comight,sas98,0.20703125
26,mean_shiftv4,comight,sas98,0.11328125
26,mean_shiftv4,comight,sas98,0.2265625
26,mean_shiftv4,comight,sas98,0.33984375
26,mean_shiftv4,comight,sas98,0.26953125
26,mean_shiftv4,comight,sas98,0.05859375
26,mean_shiftv4,comight,sas98,0.12109375
26,mean_shiftv4,comight,sas98,0.1171875
26,mean_shiftv4,comight,sas98,0.18359375
26,mean_shiftv4,comight,sas98,0.05078125
26,mean_shiftv4,comight,sas98,0.16796875
26,mean_shiftv4,comight,sas98,0.34765625
26,mean_shiftv4,comight,sas98,0.13671875
26,mean_shiftv4,comight,sas98,0.078125
26,mean_shiftv4,comight,sas98,0.046875
26,mean_shiftv4,comight,sas98,0.21875
26,mean_shiftv4,comight,sas98,0.27734375
26,mean_shiftv4,comight,sas98,0.16015625
26,mean_shiftv4,comight,sas98,0.21875
26,mean_shiftv4,comight,sas98,0.16015625
26,mean_shiftv4,comight,sas98,0.16015625
26,mean_shiftv4,comight,sas98,0.23046875
26,mean_shiftv4,comight,sas98,0.1640625
26,mean_shiftv4,comight,sas98,0.18359375
26,mean_shiftv4,comight,sas98,0.10546875
26,mean_shiftv4,comight,sas98,0.1484375
26,mean_shiftv4,comight,sas98,0.14453125
26,mean_shiftv4,comight,sas98,0.17578125
26,mean_shiftv4,comight,sas98,0.1875
26,mean_shiftv4,comight,sas98,0.21875
26,mean_shiftv4,comight,sas98,0.23046875
26,mean_shiftv4,comight,sas98,0.1953125
26,mean_shiftv4,comight,sas98,0.1796875
58,mean_shiftv4,comight,sas98,0.12109375
58,mean_shiftv4,comight,sas98,0.19921875
58,mean_shiftv4,comight,sas98,0.24609375
58,mean_shiftv4,comight,sas98,0.12890625
58,mean_shiftv4,comight,sas98,0.19921875
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.11328125
58,mean_shiftv4,comight,sas98,0.171875
58,mean_shiftv4,comight,sas98,0.046875
58,mean_shiftv4,comight,sas98,0.12109375
58,mean_shiftv4,comight,sas98,0.23828125
58,mean_shiftv4,comight,sas98,0.10546875
58,mean_shiftv4,comight,sas98,0.08984375
58,mean_shiftv4,comight,sas98,0.12890625
58,mean_shiftv4,comight,sas98,0.1015625
58,mean_shiftv4,comight,sas98,0.05859375
58,mean_shiftv4,comight,sas98,0.08203125
58,mean_shiftv4,comight,sas98,0.2109375
58,mean_shiftv4,comight,sas98,0.0390625
58,mean_shiftv4,comight,sas98,0.09375
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.12109375
58,mean_shiftv4,comight,sas98,0.0625
58,mean_shiftv4,comight,sas98,0.203125
58,mean_shiftv4,comight,sas98,0.10546875
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.16015625
58,mean_shiftv4,comight,sas98,0.13671875
58,mean_shiftv4,comight,sas98,0.125
58,mean_shiftv4,comight,sas98,0.0859375
58,mean_shiftv4,comight,sas98,0.06640625
58,mean_shiftv4,comight,sas98,0.18359375
58,mean_shiftv4,comight,sas98,0.1875
58,mean_shiftv4,comight,sas98,0.14453125
58,mean_shiftv4,comight,sas98,0.2109375
58,mean_shiftv4,comight,sas98,0.0390625
58,mean_shiftv4,comight,sas98,0.3046875
58,mean_shiftv4,comight,sas98,0.0625
58,mean_shiftv4,comight,sas98,0.2734375
58,mean_shiftv4,comight,sas98,0.14453125
58,mean_shiftv4,comight,sas98,0.078125
58,mean_shiftv4,comight,sas98,0.1328125
58,mean_shiftv4,comight,sas98,0.125
58,mean_shiftv4,comight,sas98,0.15234375
58,mean_shiftv4,comight,sas98,0.09765625
58,mean_shiftv4,comight,sas98,0.078125
58,mean_shiftv4,comight,sas98,0.12890625
58,mean_shiftv4,comight,sas98,0.0625
58,mean_shiftv4,comight,sas98,0.078125
58,mean_shiftv4,comight,sas98,0.13671875
58,mean_shiftv4,comight,sas98,0.1484375
58,mean_shiftv4,comight,sas98,0.0546875
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.23828125
58,mean_shiftv4,comight,sas98,0.078125
58,mean_shiftv4,comight,sas98,0.13671875
58,mean_shiftv4,comight,sas98,0.171875
58,mean_shiftv4,comight,sas98,0.1171875
58,mean_shiftv4,comight,sas98,0.109375
58,mean_shiftv4,comight,sas98,0.078125
58,mean_shiftv4,comight,sas98,0.03125
58,mean_shiftv4,comight,sas98,0.1953125
58,mean_shiftv4,comight,sas98,0.13671875
58,mean_shiftv4,comight,sas98,0.17578125
58,mean_shiftv4,comight,sas98,0.1328125
58,mean_shiftv4,comight,sas98,0.08984375
58,mean_shiftv4,comight,sas98,0.0859375
58,mean_shiftv4,comight,sas98,0.2421875
58,mean_shiftv4,comight,sas98,0.05859375
58,mean_shiftv4,comight,sas98,0.203125
58,mean_shiftv4,comight,sas98,0.296875
58,mean_shiftv4,comight,sas98,0.28515625
58,mean_shiftv4,comight,sas98,0.05859375
58,mean_shiftv4,comight,sas98,0.12109375
58,mean_shiftv4,comight,sas98,0.125
58,mean_shiftv4,comight,sas98,0.1328125
58,mean_shiftv4,comight,sas98,0.04296875
58,mean_shiftv4,comight,sas98,0.14453125
58,mean_shiftv4,comight,sas98,0.31640625
58,mean_shiftv4,comight,sas98,0.12890625
58,mean_shiftv4,comight,sas98,0.046875
58,mean_shiftv4,comight,sas98,0.0546875
58,mean_shiftv4,comight,sas98,0.140625
58,mean_shiftv4,comight,sas98,0.23828125
58,mean_shiftv4,comight,sas98,0.08984375
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.140625
58,mean_shiftv4,comight,sas98,0.06640625
58,mean_shiftv4,comight,sas98,0.22265625
58,mean_shiftv4,comight,sas98,0.20703125
58,mean_shiftv4,comight,sas98,0.18359375
58,mean_shiftv4,comight,sas98,0.14453125
58,mean_shiftv4,comight,sas98,0.140625
58,mean_shiftv4,comight,sas98,0.10546875
58,mean_shiftv4,comight,sas98,0.17578125
58,mean_shiftv4,comight,sas98,0.20703125
58,mean_shiftv4,comight,sas98,0.125
58,mean_shiftv4,comight,sas98,0.2265625
58,mean_shiftv4,comight,sas98,0.1953125
58,mean_shiftv4,comight,sas98,0.171875
122,mean_shiftv4,comight,sas98,0.08203125
122,mean_shiftv4,comight,sas98,0.14453125
122,mean_shiftv4,comight,sas98,0.078125
122,mean_shiftv4,comight,sas98,0.078125
122,mean_shiftv4,comight,sas98,0.1171875
122,mean_shiftv4,comight,sas98,0.22265625
122,mean_shiftv4,comight,sas98,0.10546875
122,mean_shiftv4,comight,sas98,0.234375
122,mean_shiftv4,comight,sas98,0.0703125
122,mean_shiftv4,comight,sas98,0.21484375
122,mean_shiftv4,comight,sas98,0.1953125
122,mean_shiftv4,comight,sas98,0.1171875
122,mean_shiftv4,comight,sas98,0.12109375
122,mean_shiftv4,comight,sas98,0.08984375
122,mean_shiftv4,comight,sas98,0.1328125
122,mean_shiftv4,comight,sas98,0.0390625
122,mean_shiftv4,comight,sas98,0.11328125
122,mean_shiftv4,comight,sas98,0.15234375
122,mean_shiftv4,comight,sas98,0.04296875
122,mean_shiftv4,comight,sas98,0.09375
122,mean_shiftv4,comight,sas98,0.1328125
122,mean_shiftv4,comight,sas98,0.0234375
122,mean_shiftv4,comight,sas98,0.0703125
122,mean_shiftv4,comight,sas98,0.125
122,mean_shiftv4,comight,sas98,0.14453125
122,mean_shiftv4,comight,sas98,0.2265625
122,mean_shiftv4,comight,sas98,0.09765625
122,mean_shiftv4,comight,sas98,0.17578125
122,mean_shiftv4,comight,sas98,0.109375
122,mean_shiftv4,comight,sas98,0.12890625
122,mean_shiftv4,comight,sas98,0.015625
122,mean_shiftv4,comight,sas98,0.19140625
122,mean_shiftv4,comight,sas98,0.0703125
122,mean_shiftv4,comight,sas98,0.11328125
122,mean_shiftv4,comight,sas98,0.2734375
122,mean_shiftv4,comight,sas98,0.02734375
122,mean_shiftv4,comight,sas98,0.28515625
122,mean_shiftv4,comight,sas98,0.0859375
122,mean_shiftv4,comight,sas98,0.20703125
122,mean_shiftv4,comight,sas98,0.09765625
122,mean_shiftv4,comight,sas98,0.07421875
122,mean_shiftv4,comight,sas98,0.10546875
122,mean_shiftv4,comight,sas98,0.11328125
122,mean_shiftv4,comight,sas98,0.10546875
122,mean_shiftv4,comight,sas98,0.1171875
122,mean_shiftv4,comight,sas98,0.14453125
122,mean_shiftv4,comight,sas98,0.08984375
122,mean_shiftv4,comight,sas98,0.14453125
122,mean_shiftv4,comight,sas98,0.1015625
122,mean_shiftv4,comight,sas98,0.08203125
122,mean_shiftv4,comight,sas98,0.06640625
122,mean_shiftv4,comight,sas98,0.08984375
122,mean_shiftv4,comight,sas98,0.23828125
122,mean_shiftv4,comight,sas98,0.30078125
122,mean_shiftv4,comight,sas98,0.13671875
122,mean_shiftv4,comight,sas98,0.16015625
122,mean_shiftv4,comight,sas98,0.15625
122,mean_shiftv4,comight,sas98,0.14453125
122,mean_shiftv4,comight,sas98,0.08984375
122,mean_shiftv4,comight,sas98,0.09375
122,mean_shiftv4,comight,sas98,0.0234375
122,mean_shiftv4,comight,sas98,0.1640625
122,mean_shiftv4,comight,sas98,0.1171875
122,mean_shiftv4,comight,sas98,0.078125
122,mean_shiftv4,comight,sas98,0.15234375
122,mean_shiftv4,comight,sas98,0.05078125
122,mean_shiftv4,comight,sas98,0.0625
122,mean_shiftv4,comight,sas98,0.1484375
122,mean_shiftv4,comight,sas98,0.08984375
122,mean_shiftv4,comight,sas98,0.16015625
122,mean_shiftv4,comight,sas98,0.3046875
122,mean_shiftv4,comight,sas98,0.2421875
122,mean_shiftv4,comight,sas98,0.05859375
122,mean_shiftv4,comight,sas98,0.08203125
122,mean_shiftv4,comight,sas98,0.08203125
122,mean_shiftv4,comight,sas98,0.13671875
122,mean_shiftv4,comight,sas98,0.0390625
