sas98,idx,n_samples,n_dims_1,n_dims_2
0.0078125,0,256,4093,6
0.0,0,512,4093,6
-0.005859375,0,1024,4093,6
-0.0234375,1,256,4093,6
0.01171875,1,512,4093,6
0.009765625,1,1024,4093,6
-0.0390625,2,256,4093,6
-0.03515625,2,512,4093,6
0.00390625,2,1024,4093,6
-0.015625,3,256,4093,6
0.00390625,3,512,4093,6
0.0078125,3,1024,4093,6
0.0234375,4,256,4093,6
-0.0078125,4,512,4093,6
0.0078125,4,1024,4093,6
-0.015625,5,256,4093,6
0.04296875,5,512,4093,6
-0.00390625,5,1024,4093,6
0.0234375,6,256,4093,6
-0.0078125,6,512,4093,6
0.009765625,6,1024,4093,6
0.0234375,7,256,4093,6
-0.01171875,7,512,4093,6
0.01171875,7,1024,4093,6
-0.0078125,8,256,4093,6
0.00390625,8,512,4093,6
-0.01171875,8,1024,4093,6
0.03125,9,256,4093,6
0.01171875,9,512,4093,6
0.0078125,9,1024,4093,6
0.0078125,10,256,4093,6
0.01953125,10,512,4093,6
-0.041015625,10,1024,4093,6
0.03125,11,256,4093,6
0.0,11,512,4093,6
-0.001953125,11,1024,4093,6
-0.0234375,12,256,4093,6
-0.01953125,12,512,4093,6
0.005859375,12,1024,4093,6
-0.0234375,13,256,4093,6
0.0,13,512,4093,6
0.009765625,13,1024,4093,6
0.0,14,256,4093,6
0.015625,14,512,4093,6
0.001953125,14,1024,4093,6
0.03125,15,256,4093,6
0.00390625,15,512,4093,6
-0.013671875,15,1024,4093,6
0.0234375,16,256,4093,6
0.0,16,512,4093,6
0.001953125,16,1024,4093,6
0.078125,17,256,4093,6
-0.01171875,17,512,4093,6
-0.025390625,17,1024,4093,6
0.03125,18,256,4093,6
-0.00390625,18,512,4093,6
-0.013671875,18,1024,4093,6
0.0234375,19,256,4093,6
-0.0078125,19,512,4093,6
-0.01171875,19,1024,4093,6
0.0078125,20,256,4093,6
0.00390625,20,512,4093,6
-0.013671875,20,1024,4093,6
0.0703125,21,256,4093,6
-0.02734375,21,512,4093,6
0.021484375,21,1024,4093,6
0.015625,22,256,4093,6
0.0,22,512,4093,6
0.01171875,22,1024,4093,6
-0.046875,23,256,4093,6
0.0,23,512,4093,6
0.017578125,23,1024,4093,6
0.03125,24,256,4093,6
-0.00390625,24,512,4093,6
-0.009765625,24,1024,4093,6
0.015625,25,256,4093,6
0.0078125,25,512,4093,6
-0.01171875,25,1024,4093,6
0.0,26,256,4093,6
0.01171875,26,512,4093,6
0.005859375,26,1024,4093,6
0.0,27,256,4093,6
0.00390625,27,512,4093,6
-0.00390625,27,1024,4093,6
0.015625,28,256,4093,6
-0.015625,28,512,4093,6
0.01171875,28,1024,4093,6
0.0234375,29,256,4093,6
0.01171875,29,512,4093,6
0.0,29,1024,4093,6
-0.0078125,30,256,4093,6
-0.0078125,30,512,4093,6
0.029296875,30,1024,4093,6
-0.015625,31,256,4093,6
0.01171875,31,512,4093,6
-0.005859375,31,1024,4093,6
-0.015625,32,256,4093,6
0.0078125,32,512,4093,6
0.025390625,32,1024,4093,6
0.03125,33,256,4093,6
-0.00390625,33,512,4093,6
-0.017578125,33,1024,4093,6
0.0,34,256,4093,6
-0.00390625,34,512,4093,6
-0.01171875,34,1024,4093,6
-0.0078125,35,256,4093,6
0.01171875,35,512,4093,6
-0.00390625,35,1024,4093,6
0.0,36,256,4093,6
0.0078125,36,512,4093,6
0.009765625,36,1024,4093,6
-0.03125,37,256,4093,6
0.0390625,37,512,4093,6
0.00390625,37,1024,4093,6
-0.0390625,38,256,4093,6
0.00390625,38,512,4093,6
-0.01171875,38,1024,4093,6
0.0,39,256,4093,6
0.01171875,39,512,4093,6
-0.00390625,39,1024,4093,6
-0.0078125,40,256,4093,6
0.015625,40,512,4093,6
0.00390625,40,1024,4093,6
-0.0078125,41,256,4093,6
0.0,41,512,4093,6
-0.001953125,41,1024,4093,6
-0.0078125,42,256,4093,6
0.02734375,42,512,4093,6
0.0,42,1024,4093,6
0.0,43,256,4093,6
0.0,43,512,4093,6
-0.0078125,43,1024,4093,6
-0.1171875,44,256,4093,6
-0.0234375,44,512,4093,6
-0.001953125,44,1024,4093,6
-0.0234375,45,256,4093,6
0.0,45,512,4093,6
0.01171875,45,1024,4093,6
-0.015625,46,256,4093,6
-0.01171875,46,512,4093,6
0.001953125,46,1024,4093,6
-0.0234375,47,256,4093,6
0.00390625,47,512,4093,6
0.009765625,47,1024,4093,6
0.0,48,256,4093,6
-0.03125,48,512,4093,6
-0.015625,48,1024,4093,6
0.0078125,49,256,4093,6
0.01171875,49,512,4093,6
0.00390625,49,1024,4093,6
-0.03125,50,256,4093,6
0.03125,50,512,4093,6
0.0078125,50,1024,4093,6
0.0,51,256,4093,6
-0.015625,51,512,4093,6
-0.005859375,51,1024,4093,6
0.015625,52,256,4093,6
-0.0078125,52,512,4093,6
0.0,52,1024,4093,6
0.0078125,53,256,4093,6
0.00390625,53,512,4093,6
0.015625,53,1024,4093,6
0.015625,54,256,4093,6
-0.03515625,54,512,4093,6
-0.013671875,54,1024,4093,6
0.0078125,55,256,4093,6
0.02734375,55,512,4093,6
-0.015625,55,1024,4093,6
-0.0390625,56,256,4093,6
-0.03125,56,512,4093,6
0.0078125,56,1024,4093,6
-0.03125,57,256,4093,6
0.0,57,512,4093,6
-0.0078125,57,1024,4093,6
-0.015625,58,256,4093,6
-0.01953125,58,512,4093,6
0.0,58,1024,4093,6
0.0234375,59,256,4093,6
-0.0234375,59,512,4093,6
0.00390625,59,1024,4093,6
-0.015625,60,256,4093,6
0.02734375,60,512,4093,6
-0.015625,60,1024,4093,6
-0.015625,61,256,4093,6
-0.0078125,61,512,4093,6
0.015625,61,1024,4093,6
-0.0234375,62,256,4093,6
-0.00390625,62,512,4093,6
-0.005859375,62,1024,4093,6
0.03125,63,256,4093,6
-0.0078125,63,512,4093,6
0.015625,63,1024,4093,6
-0.0234375,64,256,4093,6
0.01953125,64,512,4093,6
-0.021484375,64,1024,4093,6
-0.0078125,65,256,4093,6
-0.015625,65,512,4093,6
-0.01171875,65,1024,4093,6
0.0078125,66,256,4093,6
-0.00390625,66,512,4093,6
-0.017578125,66,1024,4093,6
-0.0234375,67,256,4093,6
0.0234375,67,512,4093,6
0.0078125,67,1024,4093,6
0.0078125,68,256,4093,6
-0.0078125,68,512,4093,6
0.00390625,68,1024,4093,6
-0.0234375,69,256,4093,6
-0.01953125,69,512,4093,6
-0.01953125,69,1024,4093,6
0.0,70,256,4093,6
-0.0078125,70,512,4093,6
0.0078125,70,1024,4093,6
-0.0078125,71,256,4093,6
-0.00390625,71,512,4093,6
0.015625,71,1024,4093,6
0.0078125,72,256,4093,6
0.00390625,72,512,4093,6
-0.01171875,72,1024,4093,6
-0.0078125,73,256,4093,6
-0.00390625,73,512,4093,6
-0.005859375,73,1024,4093,6
0.0234375,74,256,4093,6
0.01171875,74,512,4093,6
-0.001953125,74,1024,4093,6
0.0,75,256,4093,6
0.00390625,75,512,4093,6
-0.005859375,75,1024,4093,6
0.015625,76,256,4093,6
0.0,76,512,4093,6
-0.001953125,76,1024,4093,6
0.03125,77,256,4093,6
0.0390625,77,512,4093,6
0.0,77,1024,4093,6
-0.03125,78,256,4093,6
-0.02734375,78,512,4093,6
-0.001953125,78,1024,4093,6
-0.015625,79,256,4093,6
-0.015625,79,512,4093,6
-0.005859375,79,1024,4093,6
0.03125,80,256,4093,6
0.00390625,80,512,4093,6
-0.013671875,80,1024,4093,6
-0.0078125,81,256,4093,6
0.0078125,81,512,4093,6
-0.005859375,81,1024,4093,6
0.0078125,82,256,4093,6
-0.01171875,82,512,4093,6
0.0,82,1024,4093,6
-0.0390625,83,256,4093,6
0.04296875,83,512,4093,6
0.01171875,83,1024,4093,6
-0.09375,84,256,4093,6
-0.01171875,84,512,4093,6
-0.009765625,84,1024,4093,6
-0.0078125,85,256,4093,6
0.00390625,85,512,4093,6
0.005859375,85,1024,4093,6
0.03125,86,256,4093,6
-0.015625,86,512,4093,6
0.005859375,86,1024,4093,6
-0.0078125,87,256,4093,6
0.01171875,87,512,4093,6
-0.005859375,87,1024,4093,6
0.0078125,88,256,4093,6
-0.01953125,88,512,4093,6
0.01171875,88,1024,4093,6
-0.0078125,89,256,4093,6
0.03125,89,512,4093,6
0.00390625,89,1024,4093,6
0.0078125,90,256,4093,6
-0.01953125,90,512,4093,6
0.009765625,90,1024,4093,6
0.0078125,91,256,4093,6
0.00390625,91,512,4093,6
-0.005859375,91,1024,4093,6
0.0390625,92,256,4093,6
0.015625,92,512,4093,6
0.009765625,92,1024,4093,6
0.0078125,93,256,4093,6
-0.0234375,93,512,4093,6
-0.009765625,93,1024,4093,6
-0.015625,94,256,4093,6
-0.00390625,94,512,4093,6
-0.00390625,94,1024,4093,6
-0.0078125,95,256,4093,6
0.0078125,95,512,4093,6
-0.025390625,95,1024,4093,6
0.0078125,96,256,4093,6
0.0078125,96,512,4093,6
0.001953125,96,1024,4093,6
-0.03125,97,256,4093,6
-0.00390625,97,512,4093,6
-0.013671875,97,1024,4093,6
-0.0078125,98,256,4093,6
0.0234375,98,512,4093,6
0.01171875,98,1024,4093,6
0.03125,99,256,4093,6
-0.01953125,99,512,4093,6
-0.00390625,99,1024,4093,6
