n_dims_1,sim_type,model,metric,metric_value
5,multi_modalv3,svm,auc,0.65374755859375
5,multi_modalv3,svm,auc,0.62445068359375
5,multi_modalv3,svm,auc,0.5526123046875
5,multi_modalv3,svm,auc,0.59503173828125
5,multi_modalv3,svm,auc,0.60162353515625
5,multi_modalv3,svm,auc,0.59197998046875
5,multi_modalv3,svm,auc,0.64697265625
5,multi_modalv3,svm,auc,0.5625
5,multi_modalv3,svm,auc,0.44464111328125
5,multi_modalv3,svm,auc,0.643798828125
5,multi_modalv3,svm,auc,0.59320068359375
5,multi_modalv3,svm,auc,0.61810302734375
5,multi_modalv3,svm,auc,0.6341552734375
5,multi_modalv3,svm,auc,0.62213134765625
5,multi_modalv3,svm,auc,0.59124755859375
5,multi_modalv3,svm,auc,0.635498046875
5,multi_modalv3,svm,auc,0.54144287109375
5,multi_modalv3,svm,auc,0.5377197265625
5,multi_modalv3,svm,auc,0.5135498046875
5,multi_modalv3,svm,auc,0.64898681640625
5,multi_modalv3,svm,auc,0.50994873046875
5,multi_modalv3,svm,auc,0.6363525390625
5,multi_modalv3,svm,auc,0.5048828125
5,multi_modalv3,svm,auc,0.58636474609375
5,multi_modalv3,svm,auc,0.608642578125
5,multi_modalv3,svm,auc,0.55548095703125
5,multi_modalv3,svm,auc,0.5711669921875
5,multi_modalv3,svm,auc,0.61480712890625
5,multi_modalv3,svm,auc,0.62060546875
5,multi_modalv3,svm,auc,0.6163330078125
5,multi_modalv3,svm,auc,0.6217041015625
5,multi_modalv3,svm,auc,0.45849609375
5,multi_modalv3,svm,auc,0.62298583984375
5,multi_modalv3,svm,auc,0.607666015625
5,multi_modalv3,svm,auc,0.6641845703125
5,multi_modalv3,svm,auc,0.606689453125
5,multi_modalv3,svm,auc,0.56292724609375
5,multi_modalv3,svm,auc,0.60986328125
5,multi_modalv3,svm,auc,0.567138671875
5,multi_modalv3,svm,auc,0.60699462890625
5,multi_modalv3,svm,auc,0.54168701171875
5,multi_modalv3,svm,auc,0.64776611328125
5,multi_modalv3,svm,auc,0.6468505859375
5,multi_modalv3,svm,auc,0.6009521484375
5,multi_modalv3,svm,auc,0.63922119140625
5,multi_modalv3,svm,auc,0.57049560546875
5,multi_modalv3,svm,auc,0.5037841796875
5,multi_modalv3,svm,auc,0.63201904296875
5,multi_modalv3,svm,auc,0.560546875
5,multi_modalv3,svm,auc,0.6591796875
5,multi_modalv3,svm,auc,0.5380859375
5,multi_modalv3,svm,auc,0.614013671875
5,multi_modalv3,svm,auc,0.510498046875
5,multi_modalv3,svm,auc,0.5697021484375
5,multi_modalv3,svm,auc,0.5904541015625
5,multi_modalv3,svm,auc,0.54736328125
5,multi_modalv3,svm,auc,0.60308837890625
5,multi_modalv3,svm,auc,0.568359375
5,multi_modalv3,svm,auc,0.6064453125
5,multi_modalv3,svm,auc,0.59234619140625
5,multi_modalv3,svm,auc,0.585693359375
5,multi_modalv3,svm,auc,0.64532470703125
5,multi_modalv3,svm,auc,0.5880126953125
5,multi_modalv3,svm,auc,0.5811767578125
5,multi_modalv3,svm,auc,0.60955810546875
5,multi_modalv3,svm,auc,0.63616943359375
5,multi_modalv3,svm,auc,0.62493896484375
5,multi_modalv3,svm,auc,0.63812255859375
5,multi_modalv3,svm,auc,0.508056640625
5,multi_modalv3,svm,auc,0.62139892578125
5,multi_modalv3,svm,auc,0.465576171875
5,multi_modalv3,svm,auc,0.57635498046875
5,multi_modalv3,svm,auc,0.599609375
5,multi_modalv3,svm,auc,0.61456298828125
5,multi_modalv3,svm,auc,0.55859375
5,multi_modalv3,svm,auc,0.58636474609375
5,multi_modalv3,svm,auc,0.58453369140625
5,multi_modalv3,svm,auc,0.61236572265625
5,multi_modalv3,svm,auc,0.47576904296875
5,multi_modalv3,svm,auc,0.62420654296875
5,multi_modalv3,svm,auc,0.51483154296875
5,multi_modalv3,svm,auc,0.55426025390625
5,multi_modalv3,svm,auc,0.55291748046875
5,multi_modalv3,svm,auc,0.6270751953125
5,multi_modalv3,svm,auc,0.5936279296875
5,multi_modalv3,svm,auc,0.636962890625
5,multi_modalv3,svm,auc,0.61883544921875
5,multi_modalv3,svm,auc,0.4873046875
5,multi_modalv3,svm,auc,0.63214111328125
5,multi_modalv3,svm,auc,0.5804443359375
5,multi_modalv3,svm,auc,0.52886962890625
5,multi_modalv3,svm,auc,0.549072265625
5,multi_modalv3,svm,auc,0.60595703125
5,multi_modalv3,svm,auc,0.656494140625
5,multi_modalv3,svm,auc,0.6121826171875
5,multi_modalv3,svm,auc,0.62347412109375
5,multi_modalv3,svm,auc,0.59039306640625
5,multi_modalv3,svm,auc,0.5709228515625
5,multi_modalv3,svm,auc,0.5750732421875
5,multi_modalv3,svm,auc,0.590087890625
13,multi_modalv3,svm,auc,0.57147216796875
13,multi_modalv3,svm,auc,0.635009765625
13,multi_modalv3,svm,auc,0.614501953125
13,multi_modalv3,svm,auc,0.60321044921875
13,multi_modalv3,svm,auc,0.59893798828125
13,multi_modalv3,svm,auc,0.6063232421875
13,multi_modalv3,svm,auc,0.64166259765625
13,multi_modalv3,svm,auc,0.56390380859375
13,multi_modalv3,svm,auc,0.53411865234375
13,multi_modalv3,svm,auc,0.57659912109375
13,multi_modalv3,svm,auc,0.58941650390625
13,multi_modalv3,svm,auc,0.60260009765625
13,multi_modalv3,svm,auc,0.6676025390625
13,multi_modalv3,svm,auc,0.6021728515625
13,multi_modalv3,svm,auc,0.61175537109375
13,multi_modalv3,svm,auc,0.60552978515625
13,multi_modalv3,svm,auc,0.58148193359375
13,multi_modalv3,svm,auc,0.62213134765625
13,multi_modalv3,svm,auc,0.55487060546875
13,multi_modalv3,svm,auc,0.589111328125
13,multi_modalv3,svm,auc,0.55596923828125
13,multi_modalv3,svm,auc,0.7003173828125
13,multi_modalv3,svm,auc,0.6163330078125
13,multi_modalv3,svm,auc,0.5908203125
13,multi_modalv3,svm,auc,0.6187744140625
13,multi_modalv3,svm,auc,0.52459716796875
13,multi_modalv3,svm,auc,0.5408935546875
13,multi_modalv3,svm,auc,0.56829833984375
13,multi_modalv3,svm,auc,0.57879638671875
13,multi_modalv3,svm,auc,0.6329345703125
13,multi_modalv3,svm,auc,0.67535400390625
13,multi_modalv3,svm,auc,0.50799560546875
13,multi_modalv3,svm,auc,0.5869140625
13,multi_modalv3,svm,auc,0.59552001953125
13,multi_modalv3,svm,auc,0.55078125
13,multi_modalv3,svm,auc,0.58966064453125
13,multi_modalv3,svm,auc,0.457763671875
13,multi_modalv3,svm,auc,0.5833740234375
13,multi_modalv3,svm,auc,0.556884765625
13,multi_modalv3,svm,auc,0.54669189453125
13,multi_modalv3,svm,auc,0.55926513671875
13,multi_modalv3,svm,auc,0.592529296875
13,multi_modalv3,svm,auc,0.607666015625
13,multi_modalv3,svm,auc,0.59228515625
13,multi_modalv3,svm,auc,0.53399658203125
13,multi_modalv3,svm,auc,0.583984375
13,multi_modalv3,svm,auc,0.556396484375
13,multi_modalv3,svm,auc,0.6075439453125
13,multi_modalv3,svm,auc,0.55328369140625
13,multi_modalv3,svm,auc,0.6214599609375
13,multi_modalv3,svm,auc,0.55975341796875
13,multi_modalv3,svm,auc,0.576416015625
13,multi_modalv3,svm,auc,0.59197998046875
13,multi_modalv3,svm,auc,0.59027099609375
13,multi_modalv3,svm,auc,0.61712646484375
13,multi_modalv3,svm,auc,0.51641845703125
13,multi_modalv3,svm,auc,0.64190673828125
13,multi_modalv3,svm,auc,0.56146240234375
13,multi_modalv3,svm,auc,0.62847900390625
13,multi_modalv3,svm,auc,0.5521240234375
13,multi_modalv3,svm,auc,0.59539794921875
13,multi_modalv3,svm,auc,0.59210205078125
13,multi_modalv3,svm,auc,0.625732421875
13,multi_modalv3,svm,auc,0.5560302734375
13,multi_modalv3,svm,auc,0.5941162109375
13,multi_modalv3,svm,auc,0.62225341796875
13,multi_modalv3,svm,auc,0.61590576171875
