sas98,idx,n_samples,n_dims_1,n_dims_2
0.0,0,256,506,6
0.00390625,0,512,506,6
0.013671875,0,1024,506,6
0.0234375,1,256,506,6
0.015625,1,512,506,6
-0.001953125,1,1024,506,6
0.0,2,256,506,6
-0.03125,2,512,506,6
-0.001953125,2,1024,506,6
0.0,3,256,506,6
0.0390625,3,512,506,6
-0.009765625,3,1024,506,6
-0.03125,4,256,506,6
0.0,4,512,506,6
0.025390625,4,1024,506,6
0.015625,5,256,506,6
-0.00390625,5,512,506,6
-0.0078125,5,1024,506,6
0.0078125,6,256,506,6
-0.02734375,6,512,506,6
-0.0078125,6,1024,506,6
-0.0234375,7,256,506,6
-0.01171875,7,512,506,6
0.021484375,7,1024,506,6
-0.03125,8,256,506,6
0.0390625,8,512,506,6
-0.033203125,8,1024,506,6
0.0625,9,256,506,6
-0.01953125,9,512,506,6
0.017578125,9,1024,506,6
-0.03125,10,256,506,6
0.015625,10,512,506,6
0.001953125,10,1024,506,6
0.03125,11,256,506,6
-0.015625,11,512,506,6
-0.005859375,11,1024,506,6
0.0078125,12,256,506,6
0.015625,12,512,506,6
-0.013671875,12,1024,506,6
-0.0234375,13,256,506,6
-0.01953125,13,512,506,6
0.005859375,13,1024,506,6
0.03125,14,256,506,6
0.01171875,14,512,506,6
0.03125,14,1024,506,6
-0.0234375,15,256,506,6
0.015625,15,512,506,6
-0.00390625,15,1024,506,6
0.015625,16,256,506,6
-0.01953125,16,512,506,6
-0.01171875,16,1024,506,6
-0.0078125,17,256,506,6
-0.0078125,17,512,506,6
-0.005859375,17,1024,506,6
-0.0390625,18,256,506,6
-0.0078125,18,512,506,6
-0.00390625,18,1024,506,6
0.0390625,19,256,506,6
0.03125,19,512,506,6
0.01953125,19,1024,506,6
-0.015625,20,256,506,6
0.0078125,20,512,506,6
-0.009765625,20,1024,506,6
0.0078125,21,256,506,6
-0.01171875,21,512,506,6
-0.0234375,21,1024,506,6
0.0078125,22,256,506,6
0.0,22,512,506,6
0.005859375,22,1024,506,6
-0.015625,23,256,506,6
-0.00390625,23,512,506,6
0.021484375,23,1024,506,6
0.0,24,256,506,6
0.01171875,24,512,506,6
-0.01953125,24,1024,506,6
-0.0078125,25,256,506,6
-0.0390625,25,512,506,6
-0.00390625,25,1024,506,6
0.0234375,26,256,506,6
0.02734375,26,512,506,6
-0.0078125,26,1024,506,6
-0.0234375,27,256,506,6
-0.01953125,27,512,506,6
0.0078125,27,1024,506,6
0.0078125,28,256,506,6
0.01171875,28,512,506,6
0.00390625,28,1024,506,6
0.0,29,256,506,6
0.00390625,29,512,506,6
0.001953125,29,1024,506,6
-0.0078125,30,256,506,6
-0.01171875,30,512,506,6
-0.005859375,30,1024,506,6
0.0234375,31,256,506,6
-0.00390625,31,512,506,6
0.005859375,31,1024,506,6
-0.03125,32,256,506,6
-0.00390625,32,512,506,6
-0.005859375,32,1024,506,6
0.03125,33,256,506,6
0.01171875,33,512,506,6
0.017578125,33,1024,506,6
0.0,34,256,506,6
0.015625,34,512,506,6
-0.00390625,34,1024,506,6
0.0078125,35,256,506,6
-0.01953125,35,512,506,6
0.015625,35,1024,506,6
-0.0390625,36,256,506,6
0.00390625,36,512,506,6
-0.025390625,36,1024,506,6
0.0,37,256,506,6
0.00390625,37,512,506,6
0.0078125,37,1024,506,6
-0.0078125,38,256,506,6
0.00390625,38,512,506,6
0.001953125,38,1024,506,6
0.03125,39,256,506,6
0.0,39,512,506,6
-0.017578125,39,1024,506,6
-0.0234375,40,256,506,6
-0.01953125,40,512,506,6
0.015625,40,1024,506,6
0.0234375,41,256,506,6
0.015625,41,512,506,6
0.0078125,41,1024,506,6
0.015625,42,256,506,6
0.0,42,512,506,6
0.01171875,42,1024,506,6
-0.0234375,43,256,506,6
0.0078125,43,512,506,6
-0.01171875,43,1024,506,6
0.015625,44,256,506,6
-0.02734375,44,512,506,6
-0.046875,44,1024,506,6
-0.015625,45,256,506,6
0.01953125,45,512,506,6
0.01953125,45,1024,506,6
-0.0078125,46,256,506,6
-0.0078125,46,512,506,6
0.025390625,46,1024,506,6
0.0234375,47,256,506,6
0.0078125,47,512,506,6
-0.005859375,47,1024,506,6
0.0078125,48,256,506,6
0.01171875,48,512,506,6
-0.009765625,48,1024,506,6
-0.03125,49,256,506,6
0.0078125,49,512,506,6
0.015625,49,1024,506,6
0.0234375,50,256,506,6
-0.0078125,50,512,506,6
0.01171875,50,1024,506,6
0.0,51,256,506,6
-0.00390625,51,512,506,6
-0.021484375,51,1024,506,6
0.015625,52,256,506,6
0.00390625,52,512,506,6
0.01953125,52,1024,506,6
-0.015625,53,256,506,6
-0.03125,53,512,506,6
-0.0390625,53,1024,506,6
0.0,54,256,506,6
0.03125,54,512,506,6
0.013671875,54,1024,506,6
0.0078125,55,256,506,6
0.0078125,55,512,506,6
0.0078125,55,1024,506,6
0.0,56,256,506,6
-0.05859375,56,512,506,6
0.0078125,56,1024,506,6
0.0,57,256,506,6
0.05078125,57,512,506,6
-0.005859375,57,1024,506,6
-0.015625,58,256,506,6
0.0078125,58,512,506,6
-0.0078125,58,1024,506,6
0.0,59,256,506,6
-0.015625,59,512,506,6
0.0078125,59,1024,506,6
0.0078125,60,256,506,6
-0.01171875,60,512,506,6
0.01171875,60,1024,506,6
0.0,61,256,506,6
0.01171875,61,512,506,6
-0.013671875,61,1024,506,6
0.0078125,62,256,506,6
0.0078125,62,512,506,6
-0.001953125,62,1024,506,6
-0.03125,63,256,506,6
0.0,63,512,506,6
0.0078125,63,1024,506,6
0.03125,64,256,506,6
0.0078125,64,512,506,6
0.0078125,64,1024,506,6
-0.0234375,65,256,506,6
-0.015625,65,512,506,6
-0.01953125,65,1024,506,6
0.0234375,66,256,506,6
-0.01171875,66,512,506,6
-0.00390625,66,1024,506,6
-0.0078125,67,256,506,6
0.015625,67,512,506,6
0.009765625,67,1024,506,6
0.0,68,256,506,6
-0.01171875,68,512,506,6
-0.021484375,68,1024,506,6
0.0,69,256,506,6
0.0078125,69,512,506,6
0.015625,69,1024,506,6
0.015625,70,256,506,6
0.0,70,512,506,6
-0.001953125,70,1024,506,6
-0.015625,71,256,506,6
0.0078125,71,512,506,6
0.005859375,71,1024,506,6
0.0078125,72,256,506,6
-0.03125,72,512,506,6
0.001953125,72,1024,506,6
-0.015625,73,256,506,6
0.02734375,73,512,506,6
0.015625,73,1024,506,6
-0.0078125,74,256,506,6
-0.0078125,74,512,506,6
-0.001953125,74,1024,506,6
0.015625,75,256,506,6
-0.015625,75,512,506,6
-0.01171875,75,1024,506,6
-0.03125,76,256,506,6
0.03125,76,512,506,6
0.0078125,76,1024,506,6
0.0234375,77,256,506,6
-0.03515625,77,512,506,6
-0.001953125,77,1024,506,6
0.015625,78,256,506,6
0.0234375,78,512,506,6
-0.013671875,78,1024,506,6
-0.0078125,79,256,506,6
-0.0078125,79,512,506,6
0.021484375,79,1024,506,6
-0.0390625,80,256,506,6
0.01953125,80,512,506,6
0.0,80,1024,506,6
0.0390625,81,256,506,6
-0.01171875,81,512,506,6
-0.00390625,81,1024,506,6
0.0078125,82,256,506,6
-0.02734375,82,512,506,6
-0.013671875,82,1024,506,6
-0.0546875,83,256,506,6
0.02734375,83,512,506,6
0.005859375,83,1024,506,6
0.0390625,84,256,506,6
0.0,84,512,506,6
0.00390625,84,1024,506,6
0.0234375,85,256,506,6
