n_samples,sim_type,model,metric,metric_value
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.046875
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.078125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.078125
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.109375
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.109375
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0625
128,mean_shiftv4,comight,sas98,0.109375
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.15625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.109375
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.046875
128,mean_shiftv4,comight,sas98,0.109375
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.078125
128,mean_shiftv4,comight,sas98,0.09375
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.046875
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.09375
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.171875
128,mean_shiftv4,comight,sas98,0.046875
128,mean_shiftv4,comight,sas98,0.046875
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.09375
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.015625
128,mean_shiftv4,comight,sas98,0.078125
128,mean_shiftv4,comight,sas98,0.140625
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.03125
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
128,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.0703125
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0546875
256,mean_shiftv4,comight,sas98,0.046875
256,mean_shiftv4,comight,sas98,0.046875
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.0625
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.140625
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.1015625
256,mean_shiftv4,comight,sas98,0.0078125
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0546875
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.046875
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.3125
256,mean_shiftv4,comight,sas98,0.046875
256,mean_shiftv4,comight,sas98,0.2109375
256,mean_shiftv4,comight,sas98,0.140625
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.140625
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.0078125
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0078125
256,mean_shiftv4,comight,sas98,0.0625
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0546875
256,mean_shiftv4,comight,sas98,0.03125
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.0703125
256,mean_shiftv4,comight,sas98,0.0703125
256,mean_shiftv4,comight,sas98,0.0390625
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0625
256,mean_shiftv4,comight,sas98,0.015625
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0234375
256,mean_shiftv4,comight,sas98,0.0546875
256,mean_shiftv4,comight,sas98,0.0078125
256,mean_shiftv4,comight,sas98,0.046875
256,mean_shiftv4,comight,sas98,0.0078125
256,mean_shiftv4,comight,sas98,0.0703125
