sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
-0.015625,-1.2765365065781076e-05,0,256,4093,6
-0.00390625,-8.529148742053572e-06,0,512,4093,6
-0.013671875,-5.174169857014022e-07,0,1024,4093,6
0.0234375,2.0701577794990378e-05,1,256,4093,6
0.03515625,1.8649167983664228e-05,1,512,4093,6
0.009765625,-2.3485734362838073e-06,1,1024,4093,6
-0.0234375,-2.7303336183059912e-05,2,256,4093,6
-0.01953125,-3.2155864879035434e-05,2,512,4093,6
0.00390625,5.19134562815271e-06,2,1024,4093,6
0.03125,1.4090587861059767e-05,3,256,4093,6
0.015625,3.0837482323353704e-05,3,512,4093,6
-0.0078125,-7.079203228954611e-06,3,1024,4093,6
0.0,1.8885995083484097e-05,4,256,4093,6
-0.04296875,-2.128090358188839e-05,4,512,4093,6
0.005859375,1.6223732040021588e-06,4,1024,4093,6
-0.015625,-6.235689543276912e-06,5,256,4093,6
0.03125,2.080912263413559e-05,5,512,4093,6
0.009765625,7.692687179261526e-06,5,1024,4093,6
0.0,-7.3590392249967e-06,6,256,4093,6
0.00390625,-7.42692051680649e-06,6,512,4093,6
-0.009765625,-6.90569306127653e-06,6,1024,4093,6
0.0078125,-9.69032158426586e-06,7,256,4093,6
-0.01953125,-3.828326713861685e-06,7,512,4093,6
0.0,8.766266697324276e-06,7,1024,4093,6
0.0,7.893686113424891e-06,8,256,4093,6
0.03125,4.438440708076641e-06,8,512,4093,6
0.013671875,-5.431706572078809e-06,8,1024,4093,6
0.0078125,6.924505834060568e-06,9,256,4093,6
0.00390625,7.898778118020644e-06,9,512,4093,6
-0.001953125,2.357774829819803e-06,9,1024,4093,6
-0.0078125,3.713908201419258e-06,10,256,4093,6
-0.01171875,3.628977154335189e-06,10,512,4093,6
-0.001953125,-1.130073550070776e-06,10,1024,4093,6
-0.0078125,-7.014698178542389e-06,11,256,4093,6
-0.0078125,-3.865748369635824e-06,11,512,4093,6
-0.00390625,-5.106800435417114e-06,11,1024,4093,6
-0.0390625,-1.302340691600179e-05,12,256,4093,6
0.0,-4.6681085656974375e-06,12,512,4093,6
-0.001953125,5.911082154974601e-06,12,1024,4093,6
0.03125,-7.796628377132464e-06,13,256,4093,6
-0.0078125,1.0992513603369503e-05,13,512,4093,6
-0.001953125,-2.3153355099836403e-06,13,1024,4093,6
0.015625,1.3911438616398542e-05,14,256,4093,6
0.015625,-5.057433044575177e-06,14,512,4093,6
-0.0078125,1.0241820588285933e-06,14,1024,4093,6
-0.015625,6.482897016324429e-06,15,256,4093,6
-0.02734375,-1.0175413358681773e-05,15,512,4093,6
0.005859375,-5.86682167047492e-06,15,1024,4093,6
0.0078125,-6.380899956748287e-06,16,256,4093,6
0.04296875,7.359729747080657e-06,16,512,4093,6
-0.009765625,1.0221057323400728e-05,16,1024,4093,6
0.0078125,9.339751280257325e-06,17,256,4093,6
-0.00390625,3.836722920924629e-06,17,512,4093,6
0.029296875,-5.508471515702773e-06,17,1024,4093,6
-0.0078125,6.603445130926033e-06,18,256,4093,6
-0.00390625,-4.679621116054911e-06,18,512,4093,6
-0.01171875,1.8303735241920194e-06,18,1024,4093,6
0.015625,-8.186196222226272e-06,19,256,4093,6
-0.01953125,-4.44274049460347e-06,19,512,4093,6
0.005859375,-3.1689648958277417e-06,19,1024,4093,6
-0.0078125,-3.6939818219838827e-06,20,256,4093,6
0.0,-3.740759540460381e-06,20,512,4093,6
0.005859375,-1.1019272462275964e-06,20,1024,4093,6
-0.03125,2.5446911611215484e-06,21,256,4093,6
-0.03515625,4.546648843750667e-06,21,512,4093,6
-0.005859375,-3.3557241148063355e-06,21,1024,4093,6
0.03125,1.9419276080512304e-06,22,256,4093,6
0.0625,-2.3267415046879236e-06,22,512,4093,6
-0.015625,-1.3454231920451143e-05,22,1024,4093,6
-0.0390625,9.976565698011086e-07,23,256,4093,6
-0.03125,-5.9390026185823785e-06,23,512,4093,6
0.015625,1.6218719126381842e-05,23,1024,4093,6
0.03125,-1.3543394382642404e-06,24,256,4093,6
0.015625,1.0689699949217868e-05,24,512,4093,6
-0.005859375,6.529623422291131e-06,24,1024,4093,6
0.0078125,-1.3418811738441505e-06,25,256,4093,6
0.00390625,7.53535911557357e-06,25,512,4093,6
-0.0078125,-4.094535634324714e-06,25,1024,4093,6
-0.0390625,-2.09101263473066e-05,26,256,4093,6
-0.015625,-1.87764965766668e-05,26,512,4093,6
0.0,-1.8986517512642465e-06,26,1024,4093,6
0.015625,1.1457286149818557e-05,27,256,4093,6
0.01953125,-1.401034092296527e-06,27,512,4093,6
-0.00390625,-2.0703865871274374e-05,27,1024,4093,6
0.0234375,1.3591926023126533e-05,28,256,4093,6
-0.00390625,9.525597069237612e-06,28,512,4093,6
0.00390625,1.4575330575361534e-05,28,1024,4093,6
-0.0078125,-1.0848527791651463e-06,29,256,4093,6
-0.00390625,-8.613849057370615e-07,29,512,4093,6
0.00390625,1.2863727983147832e-05,29,1024,4093,6
0.0,-4.328911842765848e-06,30,256,4093,6
-0.01953125,1.4181863428608388e-05,30,512,4093,6
0.00390625,-5.887729291331745e-06,30,1024,4093,6
0.0078125,-4.2225434937481765e-06,31,256,4093,6
0.0078125,-1.57849197168769e-05,31,512,4093,6
-0.0078125,4.340355616916369e-06,31,1024,4093,6
-0.0234375,-1.0794352928389372e-05,32,256,4093,6
0.0078125,7.682670932207536e-06,32,512,4093,6
-0.001953125,-1.819994328577934e-06,32,1024,4093,6
0.03125,1.0170175767987288e-05,33,256,4093,6
-0.0234375,3.3828893967191576e-06,33,512,4093,6
0.015625,-4.3346303737479275e-06,33,1024,4093,6
-0.0078125,6.475643834047418e-06,34,256,4093,6
0.03125,3.5292108978568493e-06,34,512,4093,6
-0.001953125,8.663742954828635e-06,34,1024,4093,6
-0.0078125,-4.930303770023237e-06,35,256,4093,6
-0.01953125,-1.6366017689950496e-05,35,512,4093,6
-0.015625,-2.571901055903325e-06,35,1024,4093,6
0.0,7.815823346857265e-06,36,256,4093,6
0.0,1.208178638234525e-05,36,512,4093,6
0.005859375,-1.429122979512698e-05,36,1024,4093,6
-0.0078125,-1.828488421828922e-05,37,256,4093,6
-0.00390625,-1.0976081112334946e-05,37,512,4093,6
-0.01171875,1.1100754960691184e-05,37,1024,4093,6
-0.0078125,2.002047648386185e-05,38,256,4093,6
0.01171875,1.0595903975785248e-05,38,512,4093,6
0.021484375,-5.368429279895004e-06,38,1024,4093,6
0.03125,-9.562970239018753e-06,39,256,4093,6
0.01953125,-3.5598684584581264e-06,39,512,4093,6
-0.009765625,8.658834710351115e-06,39,1024,4093,6
-0.03125,1.5835974377487183e-05,40,256,4093,6
-0.00390625,-5.322127847540159e-06,40,512,4093,6
0.0078125,-1.0930422834620757e-06,40,1024,4093,6
-0.0078125,-6.017769074806445e-05,41,256,4093,6
-0.01171875,1.317947547274656e-05,41,512,4093,6
-0.001953125,2.066370724307376e-06,41,1024,4093,6
0.03125,5.393307383227963e-05,42,256,4093,6
-0.0078125,-7.880299665252721e-06,42,512,4093,6
0.001953125,-6.4972954739728195e-06,42,1024,4093,6
-0.0078125,-1.4089442612608138e-06,43,256,4093,6
-0.01171875,-1.2633859283184279e-05,43,512,4093,6
-0.025390625,3.0065237697218805e-06,43,1024,4093,6
0.0,9.215786767602374e-06,44,256,4093,6
0.03125,8.97859150006397e-06,44,512,4093,6
0.03125,2.0291414786210993e-06,44,1024,4093,6
0.015625,-3.3923992118101154e-05,45,256,4093,6
0.00390625,-1.0605439825228657e-06,45,512,4093,6
-0.017578125,3.6414457647016008e-06,45,1024,4093,6
0.0,8.601194121049538e-06,46,256,4093,6
-0.0078125,1.2313754090165219e-05,46,512,4093,6
0.009765625,-3.342664995686917e-06,46,1024,4093,6
-0.015625,1.7630144303559803e-05,47,256,4093,6
0.0,5.949880833577836e-07,47,512,4093,6
-0.0078125,-1.1338425381923756e-06,47,1024,4093,6
0.015625,-2.9293548508002587e-05,48,256,4093,6
0.00390625,1.4593459694012267e-06,48,512,4093,6
0.0,-8.183346840162642e-06,48,1024,4093,6
-0.0390625,2.2381820528161178e-05,49,256,4093,6
0.00390625,-6.853342241153193e-06,49,512,4093,6
0.001953125,5.988397535849899e-06,49,1024,4093,6
0.0234375,8.47320155306086e-06,50,256,4093,6
-0.00390625,-2.1425425959398225e-05,50,512,4093,6
0.009765625,1.3252882952174971e-06,50,1024,4093,6
0.015625,-7.298602178962277e-06,51,256,4093,6
-0.03125,1.3414437870840068e-05,51,512,4093,6
-0.017578125,2.631419102172572e-06,51,1024,4093,6
-0.0078125,1.6934073018282092e-06,52,256,4093,6
0.0234375,8.811857360457864e-06,52,512,4093,6
0.015625,-6.533839944644626e-07,52,1024,4093,6
0.0,9.812917303286817e-06,53,256,4093,6
0.00390625,2.2350293121808917e-06,53,512,4093,6
-0.005859375,-2.7578627929125688e-06,53,1024,4093,6
0.0078125,-2.201105082244581e-05,54,256,4093,6
0.00390625,-6.053671063654953e-06,54,512,4093,6
0.0078125,-3.5240090959787196e-06,54,1024,4093,6
-0.015625,2.7515501580310797e-05,55,256,4093,6
-0.0234375,-8.067622175866873e-07,55,512,4093,6
-0.001953125,2.6238351702456697e-06,55,1024,4093,6
0.0078125,-1.0643573255197936e-05,56,256,4093,6
-0.01171875,-1.95233964309649e-05,56,512,4093,6
0.009765625,4.221498846046501e-06,56,1024,4093,6
-0.015625,-1.8705082040604282e-05,57,256,4093,6
0.03515625,2.877533624612294e-05,57,512,4093,6
-0.037109375,-1.0997001413048935e-05,57,1024,4093,6
0.0078125,-1.0347015550249417e-05,58,256,4093,6
0.0,-3.1706963553590484e-06,58,512,4093,6
0.021484375,5.411087074969068e-06,58,1024,4093,6
0.0,2.7757208392542587e-05,59,256,4093,6
0.0,-2.563689055934404e-06,59,512,4093,6
-0.00390625,-3.374005752565523e-07,59,1024,4093,6
0.0078125,-5.789625864061065e-06,60,256,4093,6
-0.00390625,-2.8738864734645375e-06,60,512,4093,6
0.005859375,-4.436229908644229e-06,60,1024,4093,6
-0.0234375,-1.479611474564102e-05,61,256,4093,6
-0.03515625,3.3474126597266007e-06,61,512,4093,6
-0.009765625,8.456871660289522e-06,61,1024,4093,6
0.0234375,1.2771669862798873e-05,62,256,4093,6
0.01171875,-5.129075769660929e-06,62,512,4093,6
0.00390625,4.822706840545976e-06,62,1024,4093,6
0.0,1.3389392500284814e-06,63,256,4093,6
0.03125,3.2932765430260247e-06,63,512,4093,6
0.01171875,-1.2653634362536081e-07,63,1024,4093,6
-0.0078125,8.524353431682563e-06,64,256,4093,6
-0.01953125,-9.156718168590317e-06,64,512,4093,6
-0.009765625,-2.181390986621956e-06,64,1024,4093,6
-0.0078125,-1.0413622889893226e-05,65,256,4093,6
-0.00390625,5.992912547214679e-06,65,512,4093,6
-0.013671875,-9.303243140412754e-06,65,1024,4093,6
0.0,-5.848905436645069e-06,66,256,4093,6
0.01171875,2.1614454870366728e-07,66,512,4093,6
0.02734375,2.103985141665987e-06,66,1024,4093,6
-0.015625,5.230092047114887e-06,67,256,4093,6
-0.02734375,3.416155846092117e-06,67,512,4093,6
-0.033203125,-1.16784710790796e-06,67,1024,4093,6
0.0,5.341689309101838e-06,68,256,4093,6
0.0390625,5.014380966006371e-06,68,512,4093,6
0.01171875,2.3762417713513173e-06,68,1024,4093,6
0.03125,-3.729423836973389e-06,69,256,4093,6
-0.01953125,-1.2008220093839839e-05,69,512,4093,6
0.013671875,5.7243537892048835e-06,69,1024,4093,6
-0.015625,-5.517828119971924e-07,70,256,4093,6
-0.01171875,-9.104951916860671e-07,70,512,4093,6
-0.009765625,-5.279352452758346e-06,70,1024,4093,6
0.0234375,-6.344782066292076e-06,71,256,4093,6
0.00390625,2.9823759282177065e-06,71,512,4093,6
0.015625,1.912129770409443e-06,71,1024,4093,6
-0.0546875,-3.185302730024375e-05,72,256,4093,6
0.0078125,-5.319614679089035e-06,72,512,4093,6
-0.013671875,4.209532199261901e-06,72,1024,4093,6
0.0234375,4.809083123524793e-05,73,256,4093,6
-0.0078125,1.212677234008197e-05,73,512,4093,6
0.013671875,-2.9989295521337667e-06,73,1024,4093,6
0.0234375,-1.4299790367044984e-05,74,256,4093,6
0.015625,6.96070261507753e-06,74,512,4093,6
-0.00390625,2.52688465829376e-06,74,1024,4093,6
-0.0078125,6.630254929640422e-06,75,256,4093,6
-0.0234375,-9.271901996732446e-06,75,512,4093,6
-0.015625,-3.2053914228447056e-06,75,1024,4093,6
-0.0390625,1.0186719623050955e-05,76,256,4093,6
0.03515625,1.9055733718742474e-06,76,512,4093,6
0.017578125,3.830085178568865e-06,76,1024,4093,6
0.046875,-1.1061369158849033e-05,77,256,4093,6
-0.0078125,-7.24537473850706e-06,77,512,4093,6
-0.015625,-4.492208622752791e-06,77,1024,4093,6
-0.0078125,1.1323762619919187e-05,78,256,4093,6
-0.01953125,3.4701674557213735e-06,78,512,4093,6
0.01953125,2.06485969866943e-06,78,1024,4093,6
-0.0390625,-2.2250098621223735e-05,79,256,4093,6
0.01953125,1.127048551208265e-05,79,512,4093,6
-0.01953125,-3.119229237125154e-07,79,1024,4093,6
0.03125,1.682798386370976e-05,80,256,4093,6
-0.02734375,-2.274035444949085e-05,80,512,4093,6
0.013671875,5.435638698036982e-07,80,1024,4093,6
-0.0078125,-2.139766002406951e-05,81,256,4093,6
0.03515625,1.3232198546764273e-05,81,512,4093,6
-0.013671875,-2.8712964120769513e-06,81,1024,4093,6
0.03125,1.446915550273875e-05,82,256,4093,6
-0.0234375,5.1768650505268354e-06,82,512,4093,6
0.00390625,9.219827591389063e-07,82,1024,4093,6
-0.0078125,-3.6656718918059994e-06,83,256,4093,6
0.0234375,-3.2707714926472065e-06,83,512,4093,6
0.01171875,2.0477140545427375e-06,83,1024,4093,6
-0.0390625,1.3148682158070635e-05,84,256,4093,6
-0.03515625,-1.2404470921767441e-05,84,512,4093,6
0.0078125,6.046601520592887e-07,84,1024,4093,6
0.0078125,-1.1097081492605909e-05,85,256,4093,6
0.02734375,2.0368664561454253e-05,85,512,4093,6
-0.0234375,-5.962549707749787e-06,85,1024,4093,6
0.0234375,7.5658361617936265e-06,86,256,4093,6
-0.00390625,-8.292369353624096e-06,86,512,4093,6
0.017578125,3.948142780263453e-06,86,1024,4093,6
0.0,-1.8140632345842178e-05,87,256,4093,6
0.00390625,4.530680934644593e-06,87,512,4093,6
-0.001953125,5.541739202197249e-06,87,1024,4093,6
-0.0078125,1.630057043544575e-05,88,256,4093,6
-0.0234375,-9.084950505555689e-06,88,512,4093,6
-0.005859375,-2.0044870118196556e-06,88,1024,4093,6
0.0078125,1.1470914086597617e-05,89,256,4093,6
0.015625,1.7353441129630554e-06,89,512,4093,6
-0.00390625,-8.82940112489905e-06,89,1024,4093,6
0.015625,-2.7256140495035552e-05,90,256,4093,6
0.0,-2.968923139778923e-06,90,512,4093,6
0.0,1.8820004699104942e-07,90,1024,4093,6
-0.015625,1.8249291375282972e-05,91,256,4093,6
-0.0078125,-7.985676089727889e-06,91,512,4093,6
0.015625,3.4070863942359253e-06,91,1024,4093,6
-0.015625,-1.2239627917742801e-05,92,256,4093,6
0.01953125,1.3291611474564036e-05,92,512,4093,6
-0.015625,-9.603729184126664e-07,92,1024,4093,6
-0.0078125,1.2033384589216212e-05,93,256,4093,6
-0.0078125,-1.18604222798524e-06,93,512,4093,6
0.013671875,3.93357086547752e-06,93,1024,4093,6
0.03125,-9.18249137460414e-06,94,256,4093,6
-0.0078125,-6.49460752799591e-06,94,512,4093,6
-0.015625,4.018599172317394e-07,94,1024,4093,6
-0.015625,9.242054342495365e-06,95,256,4093,6
0.0078125,8.52825842745375e-06,95,512,4093,6
0.017578125,-1.06924390430585e-06,95,1024,4093,6
0.015625,1.0074237705159916e-06,96,256,4093,6
-0.015625,-3.843035385031612e-06,96,512,4093,6
-0.0078125,-3.9231256955263305e-06,96,1024,4093,6
-0.0234375,8.838110754361139e-07,97,256,4093,6
0.0,-6.157305181497819e-06,97,512,4093,6
-0.001953125,2.0707645804751706e-06,97,1024,4093,6
0.015625,9.472870259430444e-06,98,256,4093,6
-0.0078125,9.388475024185716e-06,98,512,4093,6
0.0,-2.41796937094918e-06,98,1024,4093,6
0.0,-1.6531842439215794e-05,99,256,4093,6
0.0,-8.733696467810859e-06,99,512,4093,6
-0.005859375,2.1730850925383294e-06,99,1024,4093,6
