n_dims_1,sim_type,model,metric,metric_value
2,mean_shiftv4,rf,auc,0.7426986694335938
2,mean_shiftv4,rf,auc,0.752838134765625
2,mean_shiftv4,rf,auc,0.7488784790039062
2,mean_shiftv4,rf,auc,0.705474853515625
2,mean_shiftv4,rf,auc,0.695404052734375
2,mean_shiftv4,rf,auc,0.757415771484375
2,mean_shiftv4,rf,auc,0.7288360595703125
2,mean_shiftv4,rf,auc,0.8135147094726562
2,mean_shiftv4,rf,auc,0.7776412963867188
2,mean_shiftv4,rf,auc,0.7543792724609375
2,mean_shiftv4,rf,auc,0.774017333984375
2,mean_shiftv4,rf,auc,0.7418289184570312
2,mean_shiftv4,rf,auc,0.71942138671875
2,mean_shiftv4,rf,auc,0.7493820190429688
2,mean_shiftv4,rf,auc,0.6677093505859375
2,mean_shiftv4,rf,auc,0.7273788452148438
2,mean_shiftv4,rf,auc,0.8087005615234375
2,mean_shiftv4,rf,auc,0.7428436279296875
2,mean_shiftv4,rf,auc,0.687530517578125
2,mean_shiftv4,rf,auc,0.7530364990234375
2,mean_shiftv4,rf,auc,0.7537994384765625
2,mean_shiftv4,rf,auc,0.7345504760742188
2,mean_shiftv4,rf,auc,0.7187576293945312
2,mean_shiftv4,rf,auc,0.7393341064453125
2,mean_shiftv4,rf,auc,0.7618484497070312
2,mean_shiftv4,rf,auc,0.7636566162109375
2,mean_shiftv4,rf,auc,0.7426834106445312
2,mean_shiftv4,rf,auc,0.7455520629882812
2,mean_shiftv4,rf,auc,0.7298202514648438
2,mean_shiftv4,rf,auc,0.7100372314453125
2,mean_shiftv4,rf,auc,0.720733642578125
2,mean_shiftv4,rf,auc,0.7462387084960938
2,mean_shiftv4,rf,auc,0.734100341796875
2,mean_shiftv4,rf,auc,0.6606826782226562
2,mean_shiftv4,rf,auc,0.7581787109375
2,mean_shiftv4,rf,auc,0.7451171875
2,mean_shiftv4,rf,auc,0.7801895141601562
2,mean_shiftv4,rf,auc,0.7318344116210938
2,mean_shiftv4,rf,auc,0.7358474731445312
2,mean_shiftv4,rf,auc,0.7048110961914062
2,mean_shiftv4,rf,auc,0.7410964965820312
2,mean_shiftv4,rf,auc,0.7476119995117188
2,mean_shiftv4,rf,auc,0.7213973999023438
2,mean_shiftv4,rf,auc,0.7593460083007812
2,mean_shiftv4,rf,auc,0.6924819946289062
2,mean_shiftv4,rf,auc,0.7593994140625
2,mean_shiftv4,rf,auc,0.75616455078125
2,mean_shiftv4,rf,auc,0.743377685546875
2,mean_shiftv4,rf,auc,0.7402496337890625
2,mean_shiftv4,rf,auc,0.7308273315429688
2,mean_shiftv4,rf,auc,0.7404022216796875
2,mean_shiftv4,rf,auc,0.7622299194335938
2,mean_shiftv4,rf,auc,0.7127227783203125
2,mean_shiftv4,rf,auc,0.7833099365234375
2,mean_shiftv4,rf,auc,0.769866943359375
2,mean_shiftv4,rf,auc,0.7236175537109375
2,mean_shiftv4,rf,auc,0.7311019897460938
2,mean_shiftv4,rf,auc,0.7476959228515625
2,mean_shiftv4,rf,auc,0.759490966796875
2,mean_shiftv4,rf,auc,0.7231369018554688
2,mean_shiftv4,rf,auc,0.718231201171875
2,mean_shiftv4,rf,auc,0.7780075073242188
2,mean_shiftv4,rf,auc,0.7672958374023438
2,mean_shiftv4,rf,auc,0.7437210083007812
2,mean_shiftv4,rf,auc,0.7374191284179688
2,mean_shiftv4,rf,auc,0.7103042602539062
2,mean_shiftv4,rf,auc,0.7254486083984375
2,mean_shiftv4,rf,auc,0.7395553588867188
2,mean_shiftv4,rf,auc,0.722808837890625
2,mean_shiftv4,rf,auc,0.7532882690429688
2,mean_shiftv4,rf,auc,0.7556076049804688
2,mean_shiftv4,rf,auc,0.7441787719726562
2,mean_shiftv4,rf,auc,0.749481201171875
2,mean_shiftv4,rf,auc,0.73797607421875
2,mean_shiftv4,rf,auc,0.7331314086914062
2,mean_shiftv4,rf,auc,0.7868270874023438
2,mean_shiftv4,rf,auc,0.7276077270507812
2,mean_shiftv4,rf,auc,0.7449798583984375
2,mean_shiftv4,rf,auc,0.7171707153320312
2,mean_shiftv4,rf,auc,0.76580810546875
2,mean_shiftv4,rf,auc,0.7636184692382812
2,mean_shiftv4,rf,auc,0.6971511840820312
2,mean_shiftv4,rf,auc,0.7207260131835938
2,mean_shiftv4,rf,auc,0.75506591796875
2,mean_shiftv4,rf,auc,0.7629623413085938
2,mean_shiftv4,rf,auc,0.7158432006835938
2,mean_shiftv4,rf,auc,0.7683563232421875
2,mean_shiftv4,rf,auc,0.7299728393554688
2,mean_shiftv4,rf,auc,0.7692794799804688
2,mean_shiftv4,rf,auc,0.7317047119140625
2,mean_shiftv4,rf,auc,0.7433090209960938
2,mean_shiftv4,rf,auc,0.7060317993164062
2,mean_shiftv4,rf,auc,0.698577880859375
2,mean_shiftv4,rf,auc,0.7370834350585938
2,mean_shiftv4,rf,auc,0.7495880126953125
2,mean_shiftv4,rf,auc,0.7674331665039062
2,mean_shiftv4,rf,auc,0.7314300537109375
2,mean_shiftv4,rf,auc,0.7392654418945312
2,mean_shiftv4,rf,auc,0.7481689453125
2,mean_shiftv4,rf,auc,0.7315673828125
10,mean_shiftv4,rf,auc,0.7358322143554688
10,mean_shiftv4,rf,auc,0.7666473388671875
10,mean_shiftv4,rf,auc,0.730865478515625
10,mean_shiftv4,rf,auc,0.6986541748046875
