sas98,idx,n_samples,n_dims_1,n_dims_2
0.03125,0,256,506,6
0.01171875,0,512,506,6
0.009765625,0,1024,506,6
0.0078125,1,256,506,6
-0.015625,1,512,506,6
-0.009765625,1,1024,506,6
-0.0078125,2,256,506,6
0.0,2,512,506,6
-0.005859375,2,1024,506,6
0.0234375,3,256,506,6
-0.01953125,3,512,506,6
0.01171875,3,1024,506,6
-0.0390625,4,256,506,6
0.01953125,4,512,506,6
0.001953125,4,1024,506,6
0.03125,5,256,506,6
-0.00390625,5,512,506,6
-0.00390625,5,1024,506,6
0.0078125,6,256,506,6
0.00390625,6,512,506,6
-0.025390625,6,1024,506,6
-0.0625,7,256,506,6
-0.0078125,7,512,506,6
0.029296875,7,1024,506,6
0.0234375,8,256,506,6
-0.01171875,8,512,506,6
0.0,8,1024,506,6
0.03125,9,256,506,6
0.01171875,9,512,506,6
-0.025390625,9,1024,506,6
-0.015625,10,256,506,6
0.01171875,10,512,506,6
0.015625,10,1024,506,6
0.0,11,256,506,6
-0.01171875,11,512,506,6
-0.01171875,11,1024,506,6
-0.0234375,12,256,506,6
0.00390625,12,512,506,6
0.001953125,12,1024,506,6
0.0,13,256,506,6
0.01953125,13,512,506,6
0.01171875,13,1024,506,6
0.0390625,14,256,506,6
-0.015625,14,512,506,6
0.005859375,14,1024,506,6
-0.015625,15,256,506,6
0.00390625,15,512,506,6
-0.001953125,15,1024,506,6
0.0078125,16,256,506,6
-0.0390625,16,512,506,6
-0.015625,16,1024,506,6
0.0,17,256,506,6
0.03125,17,512,506,6
0.0078125,17,1024,506,6
-0.0078125,18,256,506,6
0.0078125,18,512,506,6
0.00390625,18,1024,506,6
0.015625,19,256,506,6
-0.01171875,19,512,506,6
0.00390625,19,1024,506,6
0.0,20,256,506,6
0.00390625,20,512,506,6
-0.00390625,20,1024,506,6
-0.015625,21,256,506,6
0.0,21,512,506,6
-0.0078125,21,1024,506,6
0.0,22,256,506,6
-0.00390625,22,512,506,6
0.009765625,22,1024,506,6
0.0,23,256,506,6
-0.01171875,23,512,506,6
-0.0078125,23,1024,506,6
0.0234375,24,256,506,6
-0.0078125,24,512,506,6
-0.0234375,24,1024,506,6
-0.078125,25,256,506,6
0.01953125,25,512,506,6
0.0390625,25,1024,506,6
0.0703125,26,256,506,6
-0.00390625,26,512,506,6
-0.009765625,26,1024,506,6
0.0078125,27,256,506,6
0.015625,27,512,506,6
-0.009765625,27,1024,506,6
0.0,28,256,506,6
-0.00390625,28,512,506,6
0.005859375,28,1024,506,6
-0.0546875,29,256,506,6
-0.01953125,29,512,506,6
0.00390625,29,1024,506,6
-0.046875,30,256,506,6
0.02734375,30,512,506,6
-0.01171875,30,1024,506,6
0.078125,31,256,506,6
