n_samples,sim_type,model,metric,metric_value
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.09375
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.078125
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.109375
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.09375
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.078125
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.09375
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.0625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.09375
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.0625
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.03125
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.046875
128,multi_equalv2,lr,sas98,0.0
128,multi_equalv2,lr,sas98,0.015625
128,multi_equalv2,lr,sas98,0.078125
