sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
-0.015625,0.0,27,512,506,6
-0.001953125,0.0,27,1024,506,6
-0.0390625,0.0,28,256,506,6
-0.00390625,0.0,28,512,506,6
0.01171875,0.0,28,1024,506,6
-0.0078125,0.0,29,256,506,6
0.00390625,0.0,29,512,506,6
-0.001953125,0.0,29,1024,506,6
0.0078125,0.0,30,256,506,6
-0.01171875,0.0,30,512,506,6
-0.005859375,0.0,30,1024,506,6
0.0078125,0.0,31,256,506,6
-0.00390625,0.0,31,512,506,6
-0.015625,0.0,31,1024,506,6
0.0,0.0,32,256,506,6
-0.015625,0.0,32,512,506,6
-0.001953125,0.0,32,1024,506,6
0.0078125,0.0,33,256,506,6
-0.015625,0.0,33,512,506,6
-0.009765625,0.0,33,1024,506,6
0.015625,0.0,34,256,506,6
0.0,0.0,34,512,506,6
-0.0078125,0.0,34,1024,506,6
0.015625,0.0,35,256,506,6
-0.00390625,0.0,35,512,506,6
0.00390625,0.0,35,1024,506,6
-0.015625,0.0,36,256,506,6
-0.0234375,0.0,36,512,506,6
-0.009765625,0.0,36,1024,506,6
-0.0078125,0.0,37,256,506,6
-0.0078125,0.0,37,512,506,6
-0.00390625,0.0,37,1024,506,6
-0.0078125,0.0,38,256,506,6
-0.015625,0.0,38,512,506,6
0.01171875,0.0,38,1024,506,6
0.0078125,0.0,39,256,506,6
-0.015625,0.0,39,512,506,6
-0.00390625,0.0,39,1024,506,6
-0.0078125,0.0,40,256,506,6
-0.0078125,0.0,40,512,506,6
0.00390625,0.0,40,1024,506,6
0.0,0.0,41,256,506,6
0.015625,0.0,41,512,506,6
0.013671875,0.0,41,1024,506,6
-0.0078125,0.0,42,256,506,6
-0.01953125,0.0,42,512,506,6
-0.013671875,0.0,42,1024,506,6
0.015625,0.0,43,256,506,6
-0.00390625,0.0,43,512,506,6
-0.00390625,0.0,43,1024,506,6
-0.0078125,0.0,44,256,506,6
-0.00390625,0.0,44,512,506,6
0.013671875,0.0,44,1024,506,6
-0.015625,0.0,45,256,506,6
-0.00390625,0.0,45,512,506,6
-0.021484375,0.0,45,1024,506,6
-0.0078125,0.0,46,256,506,6
-0.01171875,0.0,46,512,506,6
-0.001953125,0.0,46,1024,506,6
0.0,0.0,47,256,506,6
-0.0078125,0.0,47,512,506,6
0.005859375,0.0,47,1024,506,6
0.015625,0.0,48,256,506,6
-0.0078125,0.0,48,512,506,6
-0.005859375,0.0,48,1024,506,6
-0.0234375,0.0,49,256,506,6
0.00390625,0.0,49,512,506,6
-0.001953125,0.0,49,1024,506,6
-0.03125,0.0,50,256,506,6
-0.0234375,0.0,50,512,506,6
-0.005859375,0.0,50,1024,506,6
0.0,0.0,51,256,506,6
0.0078125,0.0,51,512,506,6
-0.001953125,0.0,51,1024,506,6
0.0078125,0.0,52,256,506,6
0.0078125,0.0,52,512,506,6
0.021484375,0.0,52,1024,506,6
0.0078125,0.0,53,256,506,6
0.015625,0.0,53,512,506,6
-0.001953125,0.0,53,1024,506,6
0.0,0.0,54,256,506,6
-0.0078125,0.0,54,512,506,6
0.009765625,0.0,54,1024,506,6
0.0,0.0,55,256,506,6
-0.00390625,0.0,55,512,506,6
-0.00390625,0.0,55,1024,506,6
-0.0078125,0.0,56,256,506,6
0.0078125,0.0,56,512,506,6
-0.00390625,0.0,56,1024,506,6
0.0078125,0.0,57,256,506,6
-0.00390625,0.0,57,512,506,6
0.015625,0.0,57,1024,506,6
0.0078125,0.0,58,256,506,6
0.0,0.0,58,512,506,6
-0.01953125,0.0,58,1024,506,6
0.0,0.0,59,256,506,6
-0.0078125,0.0,59,512,506,6
-0.001953125,0.0,59,1024,506,6
-0.015625,0.0,60,256,506,6
-0.01171875,0.0,60,512,506,6
-0.009765625,0.0,60,1024,506,6
-0.0078125,0.0,61,256,506,6
0.00390625,0.0,61,512,506,6
-0.02734375,0.0,61,1024,506,6
-0.015625,0.0,62,256,506,6
-0.00390625,0.0,62,512,506,6
-0.001953125,0.0,62,1024,506,6
0.0,0.0,63,256,506,6
0.02734375,0.0,63,512,506,6
-0.01171875,0.0,63,1024,506,6
-0.015625,0.0,64,256,506,6
-0.0078125,0.0,64,512,506,6
0.001953125,0.0,64,1024,506,6
-0.0078125,0.0,65,256,506,6
-0.01171875,0.0,65,512,506,6
0.00390625,0.0,65,1024,506,6
0.015625,0.0,66,256,506,6
0.0,0.0,66,512,506,6
-0.0078125,0.0,66,1024,506,6
0.0,0.0,67,256,506,6
0.0078125,0.0,67,512,506,6
-0.015625,0.0,67,1024,506,6
0.0078125,0.0,68,256,506,6
0.0,0.0,68,512,506,6
-0.015625,0.0,68,1024,506,6
0.0078125,0.0,69,256,506,6
-0.0078125,0.0,69,512,506,6
-0.01171875,0.0,69,1024,506,6
0.0,0.0,70,256,506,6
0.0078125,0.0,70,512,506,6
-0.01171875,0.0,70,1024,506,6
0.0,0.0,71,256,506,6
0.00390625,0.0,71,512,506,6
-0.00390625,0.0,71,1024,506,6
-0.0078125,0.0,72,256,506,6
-0.00390625,0.0,72,512,506,6
0.005859375,0.0,72,1024,506,6
0.0,0.0,73,256,506,6
0.0078125,0.0,73,512,506,6
-0.013671875,0.0,73,1024,506,6
-0.0078125,0.0,74,256,506,6
-0.0234375,0.0,74,512,506,6
-0.001953125,0.0,74,1024,506,6
0.0,0.0,75,256,506,6
0.01171875,0.0,75,512,506,6
0.013671875,0.0,75,1024,506,6
0.0078125,0.0,76,256,506,6
0.05078125,0.0,76,512,506,6
0.013671875,0.0,76,1024,506,6
-0.015625,0.0,77,256,506,6
-0.0078125,0.0,77,512,506,6
-0.001953125,0.0,77,1024,506,6
-0.015625,0.0,78,256,506,6
0.0078125,0.0,78,512,506,6
0.0,0.0,78,1024,506,6
0.0,0.0,79,256,506,6
0.01171875,0.0,79,512,506,6
0.005859375,0.0,79,1024,506,6
-0.0078125,0.0,80,256,506,6
0.00390625,0.0,80,512,506,6
0.005859375,0.0,80,1024,506,6
0.0,0.0,81,256,506,6
0.00390625,0.0,81,512,506,6
-0.013671875,0.0,81,1024,506,6
0.0,0.0,82,256,506,6
-0.01171875,0.0,82,512,506,6
-0.009765625,0.0,82,1024,506,6
-0.0078125,0.0,83,256,506,6
-0.01171875,0.0,83,512,506,6
0.00390625,0.0,83,1024,506,6
-0.0078125,0.0,84,256,506,6
-0.00390625,0.0,84,512,506,6
0.017578125,0.0,84,1024,506,6
0.0,0.0,85,256,506,6
0.0,0.0,85,512,506,6
-0.005859375,0.0,85,1024,506,6
0.0,0.0,86,256,506,6
0.01171875,0.0,86,512,506,6
-0.0078125,0.0,86,1024,506,6
-0.0078125,0.0,87,256,506,6
-0.00390625,0.0,87,512,506,6
0.00390625,0.0,87,1024,506,6
0.0,0.0,88,256,506,6
-0.01171875,0.0,88,512,506,6
0.009765625,0.0,88,1024,506,6
0.0078125,0.0,89,256,506,6
-0.02734375,0.0,89,512,506,6
-0.01171875,0.0,89,1024,506,6
-0.0234375,0.0,90,256,506,6
0.01953125,0.0,90,512,506,6
0.009765625,0.0,90,1024,506,6
0.0078125,0.0,91,256,506,6
-0.0078125,0.0,91,512,506,6
0.015625,0.0,91,1024,506,6
0.0,0.0,92,256,506,6
-0.00390625,0.0,92,512,506,6
-0.00390625,0.0,92,1024,506,6
0.0,0.0,93,256,506,6
0.0,0.0,93,512,506,6
-0.01171875,0.0,93,1024,506,6
0.0,0.0,94,256,506,6
-0.00390625,0.0,94,512,506,6
0.029296875,0.0,94,1024,506,6
-0.0078125,0.0,95,256,506,6
0.0,0.0,95,512,506,6
0.013671875,0.0,95,1024,506,6
0.0078125,0.0,96,256,506,6
0.0,0.0,96,512,506,6
-0.00390625,0.0,96,1024,506,6
0.0390625,0.0,97,256,506,6
0.0078125,0.0,97,512,506,6
0.017578125,0.0,97,1024,506,6
0.0,0.0,98,256,506,6
0.01953125,0.0,98,512,506,6
0.01171875,0.0,98,1024,506,6
-0.0078125,0.0,99,256,506,6
-0.00390625,0.0,99,512,506,6
0.009765625,0.0,99,1024,506,6
