sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
0.2890625,0.0014610862227006916,0,256,506,6
0.27734375,0.019723651601696868,0,512,506,6
0.267578125,0.029776751219487974,0,1024,506,6
0.2421875,0.0005599325502767538,1,256,506,6
0.234375,0.013312999598863007,1,512,506,6
0.232421875,0.026125772835524974,1,1024,506,6
0.21875,-0.0005149328326156111,2,256,506,6
0.21875,0.008632009332147028,2,512,506,6
0.224609375,0.022950684473301286,2,1024,506,6
0.234375,-0.00040479770658863323,3,256,506,6
0.19921875,0.006167671692294041,3,512,506,6
0.203125,0.02160256514354919,3,1024,506,6
0.2421875,-9.213604462154912e-05,4,256,506,6
0.296875,0.02308668279833226,4,512,506,6
0.259765625,0.035969956005007964,4,1024,506,6
0.2578125,0.0016110072136527043,5,256,506,6
0.23828125,0.007633827110881786,5,512,506,6
0.22265625,0.02271891232866774,5,1024,506,6
0.3125,0.007056736921242757,6,256,506,6
0.27734375,0.019415038538674323,6,512,506,6
0.24609375,0.03138258475767597,6,1024,506,6
0.21875,-0.0001636418442002574,7,256,506,6
0.2578125,0.013678307886026975,7,512,506,6
0.234375,0.03186645790747078,7,1024,506,6
0.015625,-0.0011545744547059034,8,256,506,6
0.21875,0.007861494936920677,8,512,506,6
0.2265625,0.020768390526987313,8,1024,506,6
0.2578125,0.0008152204012190634,9,256,506,6
0.24609375,0.014494419682143267,9,512,506,6
0.2265625,0.02257895611541616,9,1024,506,6
0.21875,-5.70353478827057e-05,10,256,506,6
0.23828125,0.012039248999475172,10,512,506,6
0.2421875,0.028360008805759396,10,1024,506,6
0.1796875,-0.0007177028150752163,11,256,506,6
0.19921875,0.007426089559003035,11,512,506,6
0.2109375,0.02231643156149743,11,1024,506,6
0.3125,0.003758047190562941,12,256,506,6
0.2734375,0.02041428034600623,12,512,506,6
0.27734375,0.03734323402356665,12,1024,506,6
0.2265625,0.0005290581068954081,13,256,506,6
0.23828125,0.008608590130167126,13,512,506,6
0.2265625,0.02212616780144272,13,1024,506,6
0.2734375,0.001253033842753326,14,256,506,6
0.26171875,0.01811632716691447,14,512,506,6
0.228515625,0.028478950727248153,14,1024,506,6
0.25,0.0006644989367425858,15,256,506,6
0.2734375,0.01971086637089181,15,512,506,6
0.23828125,0.03076750089125113,15,1024,506,6
0.25,0.0006829269786876591,16,256,506,6
0.1953125,0.004924000980609744,16,512,506,6
0.240234375,0.028190999244078085,16,1024,506,6
0.03125,-0.0010123296084505462,17,256,506,6
0.203125,0.005561889242728046,17,512,506,6
0.205078125,0.023954503883717893,17,1024,506,6
0.203125,-0.0007295815573373776,18,256,506,6
0.19140625,0.00893399631763403,18,512,506,6
0.205078125,0.018526841504871827,18,1024,506,6
0.2421875,-9.195617991375471e-05,19,256,506,6
0.21875,0.00784276571034026,19,512,506,6
0.240234375,0.025968052396643126,19,1024,506,6
0.15625,-0.0008067917039444872,20,256,506,6
0.22265625,0.010757457255581526,20,512,506,6
0.220703125,0.024537587502413416,20,1024,506,6
0.2109375,0.0001879575993344318,21,256,506,6
0.21875,0.009184651935268184,21,512,506,6
0.205078125,0.023925372818574875,21,1024,506,6
0.2109375,-0.000515350137490711,22,256,506,6
0.20703125,0.004533365571776193,22,512,506,6
0.177734375,0.017890110423091632,22,1024,506,6
0.2265625,-0.0006124633019993775,23,256,506,6
0.22265625,0.010304088777329024,23,512,506,6
0.220703125,0.024483575748172504,23,1024,506,6
0.1640625,-0.0005419614320683053,24,256,506,6
0.234375,0.00825497077123627,24,512,506,6
0.208984375,0.021210282990084983,24,1024,506,6
0.25,0.00035092015361359863,25,256,506,6
0.24609375,0.014656692880296918,25,512,506,6
0.232421875,0.030365303792402543,25,1024,506,6
0.1953125,-0.0007752072851785474,26,256,506,6
0.24609375,0.011433135774023162,26,512,506,6
0.236328125,0.025761422631839448,26,1024,506,6
0.265625,0.0004895275246126207,27,256,506,6
0.26953125,0.015175400641182835,27,512,506,6
0.2578125,0.03092220249867217,27,1024,506,6
0.3046875,0.004595184824815135,28,256,506,6
0.2890625,0.025929213083354052,28,512,506,6
0.29296875,0.045526584331414766,28,1024,506,6
0.25,-0.0004109276258339456,29,256,506,6
0.19921875,0.006082963184929291,29,512,506,6
0.19921875,0.019691539931459112,29,1024,506,6
0.28125,0.001355124879354963,30,256,506,6
0.24609375,0.013280716762411826,30,512,506,6
0.259765625,0.034219963323632974,30,1024,506,6
0.21875,-0.0004173676613350441,31,256,506,6
0.23828125,0.011535969849583716,31,512,506,6
0.216796875,0.02286292485715047,31,1024,506,6
0.2578125,0.0013018909548039304,32,256,506,6
0.2265625,0.008733138687085473,32,512,506,6
0.232421875,0.023397840236879963,32,1024,506,6
0.171875,-0.0008997461513033933,33,256,506,6
0.21484375,0.007884712261987392,33,512,506,6
0.21484375,0.02169146908297015,33,1024,506,6
0.2578125,0.00014084699455385596,34,256,506,6
0.24609375,0.011848595626425373,34,512,506,6
0.22265625,0.02270311648365142,34,1024,506,6
0.21875,-0.000490686699473164,35,256,506,6
0.2578125,0.013087658962449789,35,512,506,6
0.234375,0.02351698344348474,35,1024,506,6
0.1953125,-0.000784331172620556,36,256,506,6
0.18359375,0.004221425062635231,36,512,506,6
0.2265625,0.026916183885326794,36,1024,506,6
0.203125,-0.0006190340829332897,37,256,506,6
0.21875,0.007113405844347498,37,512,506,6
0.203125,0.02146721537970353,37,1024,506,6
0.2109375,-0.0007841225486615588,38,256,506,6
0.2265625,0.011795181907947594,38,512,506,6
0.22265625,0.025708877893676263,38,1024,506,6
0.234375,-0.0009683162124400901,39,256,506,6
0.21484375,0.007451144245420038,39,512,506,6
0.232421875,0.029420209713916456,39,1024,506,6
0.21875,-0.00078180458027588,40,256,506,6
0.23046875,0.008616219417921789,40,512,506,6
0.212890625,0.02315252469805762,40,1024,506,6
0.328125,0.005822322370275801,41,256,506,6
0.25,0.01342643046655112,41,512,506,6
0.25,0.029324075546211192,41,1024,506,6
0.25,-0.0004775747797085561,42,256,506,6
0.23828125,0.009477435632430087,42,512,506,6
0.240234375,0.02497817314269979,42,1024,506,6
0.2265625,0.00028907267199218545,43,256,506,6
0.25390625,0.01369593206004649,43,512,506,6
0.216796875,0.023680654644618992,43,1024,506,6
0.265625,0.0009779035831185556,44,256,506,6
0.23828125,0.008119297436694484,44,512,506,6
0.23046875,0.026072912688762884,44,1024,506,6
0.21875,-0.0003291317617792888,45,256,506,6
0.2578125,0.014870297699298374,45,512,506,6
0.23828125,0.02783595572401143,45,1024,506,6
0.0390625,-0.0011065522812598871,46,256,506,6
0.140625,0.0008646656845722189,46,512,506,6
0.19921875,0.01997972395462322,46,1024,506,6
0.28125,0.0016775129886626994,47,256,506,6
0.23828125,0.011802040581137319,47,512,506,6
0.25390625,0.025808338308370704,47,1024,506,6
0.2109375,-0.0002766105048483958,48,256,506,6
0.18359375,0.006634253030858406,48,512,506,6
0.216796875,0.023895452806937945,48,1024,506,6
0.265625,0.002071495987345351,49,256,506,6
0.2421875,0.014926577884205927,49,512,506,6
0.212890625,0.026507737624300365,49,1024,506,6
0.21875,-0.0005690971568803604,50,256,506,6
0.2265625,0.009730407144198594,50,512,506,6
0.23046875,0.02331531118227914,50,1024,506,6
0.21875,-9.281722417542326e-06,51,256,506,6
0.2265625,0.008950334034315333,51,512,506,6
0.234375,0.028759855591212413,51,1024,506,6
0.1875,-0.0006582542074171638,52,256,506,6
0.1875,0.005942638695860203,52,512,506,6
0.216796875,0.023024739903299785,52,1024,506,6
0.265625,0.0023576212643416916,53,256,506,6
0.2265625,0.012239265220858497,53,512,506,6
0.22265625,0.024386260342604937,53,1024,506,6
0.140625,-0.0005698133648071035,54,256,506,6
0.2265625,0.009822789501662266,54,512,506,6
0.2421875,0.027221449424769117,54,1024,506,6
0.1796875,-0.0009341785352572352,55,256,506,6
0.18359375,0.004164461249909324,55,512,506,6
0.1875,0.019323553524533965,55,1024,506,6
0.2421875,5.57690261774324e-05,56,256,506,6
0.203125,0.007888901150872152,56,512,506,6
0.2109375,0.022130549429849045,56,1024,506,6
0.21875,-0.00016127108116359423,57,256,506,6
0.25,0.014466449172149232,57,512,506,6
0.240234375,0.02914671615893316,57,1024,506,6
0.2421875,0.00046596799111608966,58,256,506,6
0.24609375,0.012622860999895957,58,512,506,6
0.2265625,0.023130213829202884,58,1024,506,6
0.2265625,-9.893414273054457e-05,59,256,506,6
0.21484375,0.009612032639728207,59,512,506,6
0.21484375,0.022678844105963547,59,1024,506,6
0.2265625,0.00014499465510253717,60,256,506,6
0.27734375,0.020284547406623665,60,512,506,6
0.275390625,0.033381957003098206,60,1024,506,6
0.25,0.0012521994694741911,61,256,506,6
0.21875,0.01138980221940833,61,512,506,6
0.22265625,0.02292333392221979,61,1024,506,6
0.2890625,0.0013750055211354528,62,256,506,6
0.265625,0.014475726710433401,62,512,506,6
0.240234375,0.02582209504383015,62,1024,506,6
0.2578125,0.0023180876774170356,63,256,506,6
0.25390625,0.013311841035028138,63,512,506,6
0.240234375,0.02919137588491716,63,1024,506,6
0.3203125,0.004741338312431287,64,256,506,6
0.2421875,0.013627673602769286,64,512,506,6
0.244140625,0.023498965403112804,64,1024,506,6
0.25,0.00020108315941513855,65,256,506,6
0.2109375,0.008702017301170706,65,512,506,6
0.23046875,0.027051822997810837,65,1024,506,6
0.234375,-0.0003113577452855676,66,256,506,6
0.23046875,0.011708024255621896,66,512,506,6
0.23046875,0.023877161855916818,66,1024,506,6
0.2265625,-0.00034660443378176087,67,256,506,6
0.234375,0.013347806545004337,67,512,506,6
0.232421875,0.026903439526124284,67,1024,506,6
0.2578125,0.00026408950002398957,68,256,506,6
0.25,0.018318909892964697,68,512,506,6
0.240234375,0.032289166803094016,68,1024,506,6
0.25,0.0007052712678328188,69,256,506,6
0.21484375,0.011569941504561032,69,512,506,6
0.24609375,0.03170193694160828,69,1024,506,6
0.2109375,-0.0003319079294917815,70,256,506,6
0.2421875,0.01174201756344151,70,512,506,6
0.240234375,0.03032514831172972,70,1024,506,6
0.234375,-0.00016626948722509027,71,256,506,6
0.20703125,0.008639761053539363,71,512,506,6
0.212890625,0.025027006412800423,71,1024,506,6
0.25,-0.0005727514799975797,72,256,506,6
0.23046875,0.008817960812793846,72,512,506,6
0.21484375,0.02127208094282662,72,1024,506,6
0.2734375,0.0018331264491578958,73,256,506,6
0.23828125,0.016084148945271437,73,512,506,6
0.2265625,0.02657732833167825,73,1024,506,6
0.2421875,-2.8603905193103074e-05,74,256,506,6
0.265625,0.016520922202812427,74,512,506,6
0.20703125,0.020799427593135467,74,1024,506,6
0.28125,0.00271320048653112,75,256,506,6
0.2734375,0.016754689080613394,75,512,506,6
0.240234375,0.027936277273037047,75,1024,506,6
0.21875,-0.00069347801416908,76,256,506,6
0.2265625,0.010567442694330298,76,512,506,6
0.234375,0.02741476689555511,76,1024,506,6
0.3046875,0.003520387865949548,77,256,506,6
0.28515625,0.020300529435645753,77,512,506,6
0.26953125,0.036293424117593176,77,1024,506,6
0.1875,-0.0007271736443207333,78,256,506,6
0.23046875,0.01202817141912671,78,512,506,6
0.228515625,0.027996160560591066,78,1024,506,6
0.2890625,0.0021300651329283493,79,256,506,6
0.2421875,0.011491668959681012,79,512,506,6
0.232421875,0.023600216212894987,79,1024,506,6
0.2421875,0.0002647091070246965,80,256,506,6
0.24609375,0.010500063226994483,80,512,506,6
0.23828125,0.024336327235353505,80,1024,506,6
