n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,rf,auc,0.44029998779296875
2,multi_equal,rf,auc,0.5113449096679688
2,multi_equal,rf,auc,0.5256195068359375
2,multi_equal,rf,auc,0.502655029296875
2,multi_equal,rf,auc,0.49420166015625
2,multi_equal,rf,auc,0.5333023071289062
2,multi_equal,rf,auc,0.5302886962890625
2,multi_equal,rf,auc,0.5063323974609375
2,multi_equal,rf,auc,0.49521636962890625
2,multi_equal,rf,auc,0.4832305908203125
2,multi_equal,rf,auc,0.5521697998046875
2,multi_equal,rf,auc,0.5152053833007812
2,multi_equal,rf,auc,0.47573089599609375
2,multi_equal,rf,auc,0.45069122314453125
2,multi_equal,rf,auc,0.545318603515625
2,multi_equal,rf,auc,0.4743194580078125
2,multi_equal,rf,auc,0.5416183471679688
2,multi_equal,rf,auc,0.490478515625
2,multi_equal,rf,auc,0.520263671875
2,multi_equal,rf,auc,0.47100067138671875
2,multi_equal,rf,auc,0.4561920166015625
2,multi_equal,rf,auc,0.5230712890625
2,multi_equal,rf,auc,0.51214599609375
2,multi_equal,rf,auc,0.49510955810546875
2,multi_equal,rf,auc,0.5303497314453125
2,multi_equal,rf,auc,0.5272750854492188
2,multi_equal,rf,auc,0.5233993530273438
2,multi_equal,rf,auc,0.4926910400390625
2,multi_equal,rf,auc,0.5201950073242188
2,multi_equal,rf,auc,0.49851226806640625
2,multi_equal,rf,auc,0.519989013671875
2,multi_equal,rf,auc,0.5057907104492188
2,multi_equal,rf,auc,0.5129241943359375
2,multi_equal,rf,auc,0.4306640625
2,multi_equal,rf,auc,0.5179443359375
2,multi_equal,rf,auc,0.5746688842773438
2,multi_equal,rf,auc,0.5547943115234375
2,multi_equal,rf,auc,0.5558624267578125
2,multi_equal,rf,auc,0.5441818237304688
2,multi_equal,rf,auc,0.5249176025390625
2,multi_equal,rf,auc,0.4529876708984375
2,multi_equal,rf,auc,0.49261474609375
2,multi_equal,rf,auc,0.514251708984375
2,multi_equal,rf,auc,0.5054473876953125
2,multi_equal,rf,auc,0.4772186279296875
2,multi_equal,rf,auc,0.453826904296875
2,multi_equal,rf,auc,0.466094970703125
2,multi_equal,rf,auc,0.5164108276367188
2,multi_equal,rf,auc,0.51629638671875
2,multi_equal,rf,auc,0.4810333251953125
2,multi_equal,rf,auc,0.452117919921875
2,multi_equal,rf,auc,0.4765777587890625
2,multi_equal,rf,auc,0.4739837646484375
2,multi_equal,rf,auc,0.4956817626953125
2,multi_equal,rf,auc,0.4606781005859375
2,multi_equal,rf,auc,0.494110107421875
2,multi_equal,rf,auc,0.47721099853515625
