sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
0.015625,0.005225847733926647,0,256,5,6
0.0234375,0.004006515590834425,0,256,13,6
0.0234375,0.003286612962830615,0,256,29,6
0.0234375,0.002430041073810174,0,256,61,6
0.0234375,0.0026445493717373036,0,256,125,6
0.0234375,0.0017242871873183185,0,256,253,6
0.0234375,0.001542435289869637,0,256,509,6
0.0078125,0.0008676629208348441,0,256,1021,6
0.03125,0.004033124556105161,1,256,5,6
0.0234375,0.0028106799455465126,1,256,13,6
0.015625,0.002613109915428291,1,256,29,6
0.015625,0.003014097264381288,1,256,61,6
0.0234375,0.001610527026185804,1,256,125,6
0.0234375,0.0016200772940063723,1,256,253,6
0.0078125,0.0007464274465706078,1,256,509,6
0.03125,0.0005165330505312316,1,256,1021,6
0.0,-0.003009194993456643,2,256,5,6
0.0078125,-0.00033568360552660437,2,256,13,6
0.015625,0.001022317745460244,2,256,29,6
0.015625,0.0006499442551566315,2,256,61,6
0.0078125,0.0004899288141098079,2,256,125,6
0.0078125,0.00036102794442505193,2,256,253,6
0.03125,0.00012345982448846993,2,256,509,6
0.03125,8.548761875892819e-05,2,256,1021,6
-0.0078125,0.0014973074490056693,3,256,5,6
-0.015625,-0.0017653706561114868,3,256,13,6
-0.015625,-0.00230681965969759,3,256,29,6
-0.015625,-0.0012384427661960018,3,256,61,6
-0.015625,-0.0008762143642522258,3,256,125,6
-0.015625,-0.000883370118940463,3,256,253,6
-0.0390625,-0.0003978360791114799,3,256,509,6
-0.046875,-0.00021178224666795753,3,256,1021,6
-0.015625,-0.004842790232487348,4,256,5,6
-0.03125,-0.0038277494176996996,4,256,13,6
-0.03125,-0.005034788731018258,4,256,29,6
-0.0234375,-0.004644836275564335,4,256,61,6
-0.0234375,-0.0029536698788950044,4,256,125,6
-0.0234375,-0.0018841774017654966,4,256,253,6
-0.015625,-0.0013457831140191168,4,256,509,6
-0.0078125,-0.0009474352170326661,4,256,1021,6
-0.0546875,-0.01096341944362278,5,256,5,6
-0.046875,-0.006823931798702776,5,256,13,6
-0.0546875,-0.008587917200621686,5,256,29,6
-0.0703125,-0.009385569995308152,5,256,61,6
-0.0625,-0.008422074820083836,5,256,125,6
-0.0703125,-0.0072087091890566946,5,256,253,6
-0.0625,-0.005973515739392088,5,256,509,6
-0.0625,-0.004459567181159363,5,256,1021,6
0.0625,0.013254992232494378,6,256,5,6
0.0703125,0.010557550957060124,6,256,13,6
0.078125,0.013806379590039497,6,256,29,6
0.09375,0.013706338817757846,6,256,61,6
0.078125,0.010709587380498431,6,256,125,6
0.0859375,0.008749380512543481,6,256,253,6
0.0859375,0.007222516247729516,6,256,509,6
0.0859375,0.005402254880762403,6,256,1021,6
0.09375,0.014610831009207681,7,256,5,6
0.1171875,0.00963472235949625,7,256,13,6
0.125,0.007000009679562935,7,256,29,6
0.125,0.005141078261380105,7,256,61,6
0.1484375,0.003496968346668239,7,256,125,6
0.1796875,0.0021498981530255756,7,256,253,6
0.21875,0.0009200969927554148,7,256,509,6
0.1953125,0.00034977305931649383,7,256,1021,6
-0.1171875,-0.014493403415401285,8,256,5,6
-0.125,-0.010446062722252125,8,256,13,6
-0.125,-0.009292504240805743,8,256,29,6
-0.140625,-0.006871727067333855,8,256,61,6
-0.15625,-0.0046902746401207285,8,256,125,6
-0.1875,-0.003200320131404588,8,256,253,6
-0.234375,-0.0017484287788211983,8,256,509,6
-0.1796875,-0.000939640986544088,8,256,1021,6
0.0390625,0.00048632456296437976,9,256,5,6
0.015625,0.001085589585038127,9,256,13,6
0.0078125,0.0017420041390689978,9,256,29,6
0.015625,0.0020509285198279104,9,256,61,6
0.015625,0.0018218573875670163,9,256,125,6
0.015625,0.0016312524170010168,9,256,253,6
0.0234375,0.000969603712828282,9,256,509,6
-0.0078125,0.0005928376723431938,9,256,1021,6
0.0234375,0.006313356206135823,10,256,5,6
0.03125,0.004097044589917664,10,256,13,6
0.0390625,0.004040988483390184,10,256,29,6
0.0390625,0.002910258691130707,10,256,61,6
0.0390625,0.0017787634741163183,10,256,125,6
0.03125,0.0011366195053934547,10,256,253,6
0.046875,0.0006616071197919071,10,256,509,6
0.0859375,0.00020620432145801448,10,256,1021,6
-0.09375,-0.025286417812041107,11,256,5,6
-0.1171875,-0.0174301497347481,11,256,13,6
-0.1171875,-0.014432412657345406,11,256,29,6
-0.1171875,-0.011976787881775808,11,256,61,6
-0.109375,-0.008953391794175647,11,256,125,6
-0.1015625,-0.007039398644220762,11,256,253,6
-0.125,-0.004710827130546713,11,256,509,6
-0.171875,-0.002878606273718831,11,256,1021,6
0.0546875,0.01904938762806141,12,256,5,6
0.0703125,0.01251370736463997,12,256,13,6
0.0625,0.0090199413866342,12,256,29,6
0.0703125,0.0070833984052510734,12,256,61,6
0.0703125,0.006080761188686834,12,256,125,6
0.0625,0.004684338430858581,12,256,253,6
0.0703125,0.0032446508575474375,12,256,509,6
0.0703125,0.0022558649025467004,12,256,1021,6
-0.0546875,-0.008954332343993232,13,256,5,6
-0.015625,-0.00713493937975751,13,256,13,6
-0.0078125,-0.0053273994895592924,13,256,29,6
-0.015625,-0.002863600467405303,13,256,61,6
-0.0234375,-0.0022878470251309624,13,256,125,6
-0.015625,-0.0005502056091934993,13,256,253,6
-0.0234375,-0.00044520793574009954,13,256,509,6
-0.0234375,-0.00016880682801501123,13,256,1021,6
