sas98,idx,n_samples,n_dims_1,n_dims_2
0.015625,0,256,506,6
0.0234375,0,512,506,6
0.015625,0,1024,506,6
-0.0546875,1,256,506,6
-0.0390625,1,512,506,6
-0.015625,1,1024,506,6
0.0234375,2,256,506,6
0.01171875,2,512,506,6
-0.00390625,2,1024,506,6
0.0078125,3,256,506,6
0.0078125,3,512,506,6
-0.00390625,3,1024,506,6
-0.015625,4,256,506,6
-0.00390625,4,512,506,6
0.00390625,4,1024,506,6
-0.0234375,5,256,506,6
0.00390625,5,512,506,6
-0.001953125,5,1024,506,6
0.015625,6,256,506,6
0.0078125,6,512,506,6
0.0,6,1024,506,6
0.03125,7,256,506,6
-0.04296875,7,512,506,6
-0.001953125,7,1024,506,6
0.015625,8,256,506,6
0.0390625,8,512,506,6
0.025390625,8,1024,506,6
0.0,9,256,506,6
-0.0078125,9,512,506,6
-0.00390625,9,1024,506,6
-0.015625,10,256,506,6
0.015625,10,512,506,6
-0.005859375,10,1024,506,6
0.0,11,256,506,6
-0.0078125,11,512,506,6
-0.017578125,11,1024,506,6
-0.0234375,12,256,506,6
-0.0078125,12,512,506,6
0.00390625,12,1024,506,6
0.03125,13,256,506,6
-0.00390625,13,512,506,6
0.0078125,13,1024,506,6
0.0078125,14,256,506,6
0.0078125,14,512,506,6
-0.013671875,14,1024,506,6
-0.015625,15,256,506,6
0.0078125,15,512,506,6
0.01953125,15,1024,506,6
0.015625,16,256,506,6
0.015625,16,512,506,6
-0.013671875,16,1024,506,6
-0.0546875,17,256,506,6
-0.00390625,17,512,506,6
0.013671875,17,1024,506,6
0.03125,18,256,506,6
-0.01953125,18,512,506,6
-0.0078125,18,1024,506,6
-0.0703125,19,256,506,6
-0.00390625,19,512,506,6
0.00390625,19,1024,506,6
0.046875,20,256,506,6
-0.01953125,20,512,506,6
-0.017578125,20,1024,506,6
0.0078125,21,256,506,6
0.02734375,21,512,506,6
0.001953125,21,1024,506,6
-0.0078125,22,256,506,6
-0.02734375,22,512,506,6
0.0078125,22,1024,506,6
0.0234375,23,256,506,6
0.015625,23,512,506,6
0.00390625,23,1024,506,6
-0.015625,24,256,506,6
0.02734375,24,512,506,6
0.005859375,24,1024,506,6
0.0390625,25,256,506,6
-0.00390625,25,512,506,6
-0.021484375,25,1024,506,6
-0.0234375,26,256,506,6
-0.00390625,26,512,506,6
0.015625,26,1024,506,6
0.0,27,256,506,6
0.01171875,27,512,506,6
-0.0078125,27,1024,506,6
0.0078125,28,256,506,6
