sas98,idx,n_samples,n_dims_1,n_dims_2
-0.015625,0,512,2,6
0.0078125,0,512,10,6
0.0,0,512,26,6
0.0078125,0,512,58,6
0.0,0,512,122,6
0.00390625,0,512,250,6
-0.0078125,0,512,506,6
0.0,0,512,1018,6
0.0,1,512,2,6
0.01953125,1,512,10,6
-0.01171875,1,512,26,6
-0.01953125,1,512,58,6
-0.0078125,1,512,122,6
-0.0546875,1,512,250,6
-0.01171875,1,512,506,6
-0.0078125,1,512,1018,6
-0.01171875,2,512,2,6
-0.046875,2,512,10,6
-0.03125,2,512,26,6
-0.01953125,2,512,58,6
0.02734375,2,512,122,6
-0.00390625,2,512,250,6
0.05078125,2,512,506,6
-0.03125,2,512,1018,6
0.00390625,3,512,2,6
0.01171875,3,512,10,6
-0.03515625,3,512,26,6
-0.03515625,3,512,58,6
0.01953125,3,512,122,6
0.0,3,512,250,6
-0.015625,3,512,506,6
-0.078125,3,512,1018,6
-0.0078125,4,512,2,6
-0.00390625,4,512,10,6
-0.02734375,4,512,26,6
-0.015625,4,512,58,6
-0.02734375,4,512,122,6
-0.015625,4,512,250,6
0.01171875,4,512,506,6
0.046875,4,512,1018,6
0.00390625,5,512,2,6
-0.05078125,5,512,10,6
0.07421875,5,512,26,6
0.05078125,5,512,58,6
-0.01171875,5,512,122,6
0.03515625,5,512,250,6
-0.00390625,5,512,506,6
-0.00390625,5,512,1018,6
-0.03125,6,512,2,6
0.01171875,6,512,10,6
-0.02734375,6,512,26,6
-0.05859375,6,512,58,6
0.078125,6,512,122,6
0.02734375,6,512,250,6
-0.01953125,6,512,506,6
0.01171875,6,512,1018,6
-0.015625,7,512,2,6
-0.01171875,7,512,10,6
0.02734375,7,512,26,6
0.02734375,7,512,58,6
0.0,7,512,122,6
0.01953125,7,512,250,6
0.0234375,7,512,506,6
-0.01171875,7,512,1018,6
-0.00390625,8,512,2,6
0.02734375,8,512,10,6
0.04296875,8,512,26,6
-0.00390625,8,512,58,6
0.0234375,8,512,122,6
0.04296875,8,512,250,6
-0.03515625,8,512,506,6
-0.015625,8,512,1018,6
0.00390625,9,512,2,6
0.03515625,9,512,10,6
0.03125,9,512,26,6
-0.03125,9,512,58,6
0.1015625,9,512,122,6
-0.01171875,9,512,250,6
0.0,9,512,506,6
-0.02734375,9,512,1018,6
-0.0390625,10,512,2,6
0.04296875,10,512,10,6
-0.015625,10,512,26,6
-0.01953125,10,512,58,6
0.0,10,512,122,6
0.0,10,512,250,6
0.0078125,10,512,506,6
-0.01171875,10,512,1018,6
0.01171875,11,512,2,6
-0.0078125,11,512,10,6
0.0,11,512,26,6
0.05078125,11,512,58,6
