n_samples,sim_type,model,metric,metric_value
256,mean_shiftv4,rf,auc,0.63677978515625
256,mean_shiftv4,rf,auc,0.774139404296875
256,mean_shiftv4,rf,auc,0.685760498046875
256,mean_shiftv4,rf,auc,0.721405029296875
256,mean_shiftv4,rf,auc,0.67938232421875
256,mean_shiftv4,rf,auc,0.7528076171875
256,mean_shiftv4,rf,auc,0.67132568359375
256,mean_shiftv4,rf,auc,0.785980224609375
256,mean_shiftv4,rf,auc,0.714996337890625
256,mean_shiftv4,rf,auc,0.762603759765625
256,mean_shiftv4,rf,auc,0.796630859375
256,mean_shiftv4,rf,auc,0.698944091796875
256,mean_shiftv4,rf,auc,0.724029541015625
256,mean_shiftv4,rf,auc,0.68212890625
256,mean_shiftv4,rf,auc,0.72900390625
256,mean_shiftv4,rf,auc,0.689788818359375
256,mean_shiftv4,rf,auc,0.692352294921875
256,mean_shiftv4,rf,auc,0.64031982421875
256,mean_shiftv4,rf,auc,0.710296630859375
256,mean_shiftv4,rf,auc,0.69580078125
256,mean_shiftv4,rf,auc,0.753631591796875
256,mean_shiftv4,rf,auc,0.74224853515625
256,mean_shiftv4,rf,auc,0.65008544921875
256,mean_shiftv4,rf,auc,0.702056884765625
256,mean_shiftv4,rf,auc,0.73980712890625
256,mean_shiftv4,rf,auc,0.7042236328125
256,mean_shiftv4,rf,auc,0.65679931640625
256,mean_shiftv4,rf,auc,0.7193603515625
256,mean_shiftv4,rf,auc,0.670257568359375
256,mean_shiftv4,rf,auc,0.726531982421875
256,mean_shiftv4,rf,auc,0.72320556640625
256,mean_shiftv4,rf,auc,0.75811767578125
256,mean_shiftv4,rf,auc,0.68511962890625
256,mean_shiftv4,rf,auc,0.6405029296875
256,mean_shiftv4,rf,auc,0.74957275390625
256,mean_shiftv4,rf,auc,0.6846923828125
256,mean_shiftv4,rf,auc,0.7423095703125
256,mean_shiftv4,rf,auc,0.722869873046875
256,mean_shiftv4,rf,auc,0.70172119140625
256,mean_shiftv4,rf,auc,0.7288818359375
256,mean_shiftv4,rf,auc,0.67333984375
256,mean_shiftv4,rf,auc,0.7532958984375
256,mean_shiftv4,rf,auc,0.717742919921875
256,mean_shiftv4,rf,auc,0.78216552734375
256,mean_shiftv4,rf,auc,0.61590576171875
256,mean_shiftv4,rf,auc,0.811309814453125
256,mean_shiftv4,rf,auc,0.724365234375
256,mean_shiftv4,rf,auc,0.71649169921875
256,mean_shiftv4,rf,auc,0.736663818359375
256,mean_shiftv4,rf,auc,0.682037353515625
256,mean_shiftv4,rf,auc,0.66583251953125
256,mean_shiftv4,rf,auc,0.75518798828125
256,mean_shiftv4,rf,auc,0.678680419921875
256,mean_shiftv4,rf,auc,0.732269287109375
