sas98,idx,n_samples,n_dims_1,n_dims_2
0.015625,0,256,5,6
-0.0390625,0,256,13,6
-0.0078125,0,256,29,6
-0.015625,0,256,61,6
0.03125,0,256,125,6
0.03125,0,256,253,6
-0.015625,0,256,509,6
-0.046875,0,256,1021,6
-0.015625,1,256,5,6
-0.03125,1,256,13,6
0.015625,1,256,29,6
-0.03125,1,256,61,6
0.0078125,1,256,125,6
0.0,1,256,253,6
0.0078125,1,256,509,6
0.046875,1,256,1021,6
0.0390625,2,256,5,6
0.0390625,2,256,13,6
-0.0625,2,256,29,6
0.046875,2,256,61,6
-0.078125,2,256,125,6
-0.046875,2,256,253,6
0.0390625,2,256,509,6
0.0,2,256,1021,6
0.0078125,3,256,5,6
-0.046875,3,256,13,6
0.0390625,3,256,29,6
-0.03125,3,256,61,6
0.0625,3,256,125,6
0.0625,3,256,253,6
-0.0078125,3,256,509,6
-0.0390625,3,256,1021,6
0.0,4,256,5,6
0.0703125,4,256,13,6
0.0234375,4,256,29,6
0.0234375,4,256,61,6
0.0,4,256,125,6
-0.0390625,4,256,253,6
-0.0234375,4,256,509,6
-0.0078125,4,256,1021,6
-0.0078125,5,256,5,6
-0.0390625,5,256,13,6
0.0078125,5,256,29,6
-0.0234375,5,256,61,6
0.0,5,256,125,6
-0.015625,5,256,253,6
0.0,5,256,509,6
0.0234375,5,256,1021,6
-0.0078125,6,256,5,6
0.0078125,6,256,13,6
-0.015625,6,256,29,6
0.015625,6,256,61,6
-0.0390625,6,256,125,6
0.03125,6,256,253,6
0.03125,6,256,509,6
0.0,6,256,1021,6
0.015625,7,256,5,6
0.0234375,7,256,13,6
-0.015625,7,256,29,6
0.0078125,7,256,61,6
0.0234375,7,256,125,6
0.015625,7,256,253,6
-0.0234375,7,256,509,6
0.0078125,7,256,1021,6
-0.03125,8,256,5,6
-0.046875,8,256,13,6
0.015625,8,256,29,6
-0.03125,8,256,61,6
0.03125,8,256,125,6
-0.015625,8,256,253,6
0.0234375,8,256,509,6
-0.0234375,8,256,1021,6
0.0390625,9,256,5,6
0.0625,9,256,13,6
-0.0546875,9,256,29,6
0.0078125,9,256,61,6
0.0078125,9,256,125,6
-0.0078125,9,256,253,6
0.015625,9,256,509,6
0.0,9,256,1021,6
0.0,10,256,5,6
-0.1171875,10,256,13,6
0.046875,10,256,29,6
0.0078125,10,256,61,6
-0.0234375,10,256,125,6
-0.015625,10,256,253,6
-0.0078125,10,256,509,6
-0.0078125,10,256,1021,6
0.0,11,256,5,6
0.078125,11,256,13,6
0.0,11,256,29,6
0.0,11,256,61,6
0.0078125,11,256,125,6
0.015625,11,256,253,6
-0.0546875,11,256,509,6
0.0546875,11,256,1021,6
-0.0234375,12,256,5,6
0.0234375,12,256,13,6
-0.015625,12,256,29,6
0.015625,12,256,61,6
-0.0078125,12,256,125,6
-0.0234375,12,256,253,6
0.0390625,12,256,509,6
-0.0234375,12,256,1021,6
0.015625,13,256,5,6
-0.046875,13,256,13,6
0.0078125,13,256,29,6
-0.078125,13,256,61,6
-0.0234375,13,256,125,6
0.0390625,13,256,253,6
-0.0390625,13,256,509,6
-0.046875,13,256,1021,6
-0.0234375,14,256,5,6
0.0390625,14,256,13,6
0.0234375,14,256,29,6
0.0546875,14,256,61,6
0.015625,14,256,125,6
-0.0078125,14,256,253,6
0.0078125,14,256,509,6
0.0625,14,256,1021,6
-0.0078125,15,256,5,6
-0.0078125,15,256,13,6
-0.0234375,15,256,29,6
-0.015625,15,256,61,6
0.0078125,15,256,125,6
-0.046875,15,256,253,6
0.0390625,15,256,509,6
-0.0390625,15,256,1021,6
0.0234375,16,256,5,6
-0.015625,16,256,13,6
0.0234375,16,256,29,6
-0.0625,16,256,61,6
-0.0390625,16,256,125,6
0.015625,16,256,253,6
0.0,16,256,509,6
0.0,16,256,1021,6
-0.015625,17,256,5,6
0.03125,17,256,13,6
-0.015625,17,256,29,6
0.09375,17,256,61,6
0.046875,17,256,125,6
0.03125,17,256,253,6
0.0,17,256,509,6
0.0234375,17,256,1021,6
-0.046875,18,256,5,6
-0.0078125,18,256,13,6
0.0,18,256,29,6
-0.0234375,18,256,61,6
-0.0390625,18,256,125,6
0.0078125,18,256,253,6
-0.0234375,18,256,509,6
0.0234375,18,256,1021,6
0.0703125,19,256,5,6
0.015625,19,256,13,6
0.0,19,256,29,6
0.0078125,19,256,61,6
0.0390625,19,256,125,6
-0.0078125,19,256,253,6
-0.0234375,19,256,509,6
-0.0078125,19,256,1021,6
-0.0390625,20,256,5,6
-0.015625,20,256,13,6
-0.015625,20,256,29,6
-0.0078125,20,256,61,6
-0.0078125,20,256,125,6
-0.0078125,20,256,253,6
0.0390625,20,256,509,6
-0.015625,20,256,1021,6
0.015625,21,256,5,6
-0.03125,21,256,13,6
0.0,21,256,29,6
0.0,21,256,61,6
-0.0234375,21,256,125,6
0.03125,21,256,253,6
-0.0078125,21,256,509,6
-0.03125,21,256,1021,6
0.03125,22,256,5,6
0.015625,22,256,13,6
-0.015625,22,256,29,6
0.03125,22,256,61,6
0.0,22,256,125,6
-0.03125,22,256,253,6
-0.015625,22,256,509,6
0.03125,22,256,1021,6
-0.03125,23,256,5,6
0.03125,23,256,13,6
0.0546875,23,256,29,6
-0.0078125,23,256,61,6
0.0390625,23,256,125,6
-0.0703125,23,256,253,6
-0.015625,23,256,509,6
0.0078125,23,256,1021,6
0.0,24,256,5,6
-0.0546875,24,256,13,6
0.0,24,256,29,6
-0.015625,24,256,61,6
-0.046875,24,256,125,6
0.0703125,24,256,253,6
0.0234375,24,256,509,6
0.0,24,256,1021,6
0.03125,25,256,5,6
-0.078125,25,256,13,6
-0.0546875,25,256,29,6
-0.03125,25,256,61,6
0.046875,25,256,125,6
-0.0234375,25,256,253,6
0.0234375,25,256,509,6
-0.046875,25,256,1021,6
-0.046875,26,256,5,6
0.125,26,256,13,6
0.0234375,26,256,29,6
0.0,26,256,61,6
-0.015625,26,256,125,6
0.0234375,26,256,253,6
-0.015625,26,256,509,6
0.03125,26,256,1021,6
0.0,27,256,5,6
-0.015625,27,256,13,6
0.0234375,27,256,29,6
0.0625,27,256,61,6
-0.0390625,27,256,125,6
0.03125,27,256,253,6
0.0078125,27,256,509,6
0.015625,27,256,1021,6
0.0390625,28,256,5,6
0.0078125,28,256,13,6
-0.0078125,28,256,29,6
0.0,28,256,61,6
0.046875,28,256,125,6
-0.046875,28,256,253,6
0.0234375,28,256,509,6
0.0078125,28,256,1021,6
-0.0390625,29,256,5,6
-0.0078125,29,256,13,6
-0.0703125,29,256,29,6
-0.046875,29,256,61,6
-0.015625,29,256,125,6
0.0078125,29,256,253,6
-0.0078125,29,256,509,6
-0.03125,29,256,1021,6
0.03125,30,256,5,6
-0.015625,30,256,13,6
0.0625,30,256,29,6
0.0234375,30,256,61,6
0.0234375,30,256,125,6
0.03125,30,256,253,6
0.0078125,30,256,509,6
0.0,30,256,1021,6
0.015625,31,256,5,6
0.015625,31,256,13,6
0.0,31,256,29,6
0.0,31,256,61,6
-0.0390625,31,256,125,6
-0.0078125,31,256,253,6
0.0,31,256,509,6
0.0,31,256,1021,6
-0.0078125,32,256,5,6
0.0078125,32,256,13,6
-0.0234375,32,256,29,6
-0.0390625,32,256,61,6
0.03125,32,256,125,6
0.0,32,256,253,6
-0.0546875,32,256,509,6
0.0078125,32,256,1021,6
0.0,33,256,5,6
-0.0234375,33,256,13,6
0.015625,33,256,29,6
0.03125,33,256,61,6
0.0,33,256,125,6
0.0,33,256,253,6
0.0078125,33,256,509,6
0.015625,33,256,1021,6
-0.0390625,34,256,5,6
0.0234375,34,256,13,6
0.03125,34,256,29,6
0.015625,34,256,61,6
0.015625,34,256,125,6
-0.015625,34,256,253,6
0.03125,34,256,509,6
