sas98,idx,n_samples,n_dims_1,n_dims_2
-0.015625,0,256,4093,6
0.00390625,0,512,4093,6
-0.01171875,0,1024,4093,6
0.0234375,1,256,4093,6
0.0234375,1,512,4093,6
0.009765625,1,1024,4093,6
0.0,2,256,4093,6
-0.01171875,2,512,4093,6
-0.02734375,2,1024,4093,6
-0.0234375,3,256,4093,6
-0.00390625,3,512,4093,6
0.021484375,3,1024,4093,6
0.0234375,4,256,4093,6
0.02734375,4,512,4093,6
0.009765625,4,1024,4093,6
0.0,5,256,4093,6
-0.0078125,5,512,4093,6
-0.015625,5,1024,4093,6
-0.03125,6,256,4093,6
-0.03515625,6,512,4093,6
0.009765625,6,1024,4093,6
0.0390625,7,256,4093,6
0.01953125,7,512,4093,6
-0.009765625,7,1024,4093,6
-0.0078125,8,256,4093,6
-0.01171875,8,512,4093,6
0.009765625,8,1024,4093,6
-0.03125,9,256,4093,6
0.02734375,9,512,4093,6
-0.005859375,9,1024,4093,6
0.0078125,10,256,4093,6
-0.0078125,10,512,4093,6
-0.015625,10,1024,4093,6
0.015625,11,256,4093,6
-0.00390625,11,512,4093,6
0.009765625,11,1024,4093,6
-0.0234375,12,256,4093,6
0.00390625,12,512,4093,6
-0.005859375,12,1024,4093,6
0.0390625,13,256,4093,6
0.0078125,13,512,4093,6
0.017578125,13,1024,4093,6
0.0,14,256,4093,6
-0.00390625,14,512,4093,6
0.00390625,14,1024,4093,6
0.0,15,256,4093,6
-0.015625,15,512,4093,6
0.0,15,1024,4093,6
-0.0078125,16,256,4093,6
0.0,16,512,4093,6
-0.03125,16,1024,4093,6
-0.0546875,17,256,4093,6
-0.0078125,17,512,4093,6
0.001953125,17,1024,4093,6
0.0390625,18,256,4093,6
0.02734375,18,512,4093,6
0.021484375,18,1024,4093,6
0.03125,19,256,4093,6
-0.0234375,19,512,4093,6
0.005859375,19,1024,4093,6
-0.03125,20,256,4093,6
0.0,20,512,4093,6
-0.005859375,20,1024,4093,6
0.03125,21,256,4093,6
0.0234375,21,512,4093,6
0.0,21,1024,4093,6
-0.0078125,22,256,4093,6
-0.02734375,22,512,4093,6
0.005859375,22,1024,4093,6
-0.0078125,23,256,4093,6
-0.0078125,23,512,4093,6
-0.0078125,23,1024,4093,6
0.0,24,256,4093,6
0.03125,24,512,4093,6
0.001953125,24,1024,4093,6
-0.0078125,25,256,4093,6
-0.02734375,25,512,4093,6
0.009765625,25,1024,4093,6
0.015625,26,256,4093,6
0.0078125,26,512,4093,6
-0.009765625,26,1024,4093,6
-0.015625,27,256,4093,6
0.015625,27,512,4093,6
-0.01171875,27,1024,4093,6
0.015625,28,256,4093,6
-0.01171875,28,512,4093,6
0.021484375,28,1024,4093,6
-0.03125,29,256,4093,6
0.03125,29,512,4093,6
-0.0078125,29,1024,4093,6
-0.03125,30,256,4093,6
-0.015625,30,512,4093,6
-0.00390625,30,1024,4093,6
0.015625,31,256,4093,6
0.0,31,512,4093,6
0.01171875,31,1024,4093,6
0.0390625,32,256,4093,6
-0.00390625,32,512,4093,6
-0.0078125,32,1024,4093,6
-0.0546875,33,256,4093,6
-0.0078125,33,512,4093,6
-0.001953125,33,1024,4093,6
0.0703125,34,256,4093,6
0.015625,34,512,4093,6
-0.005859375,34,1024,4093,6
-0.0625,35,256,4093,6
-0.0078125,35,512,4093,6
0.0,35,1024,4093,6
0.03125,36,256,4093,6
0.0078125,36,512,4093,6
-0.017578125,36,1024,4093,6
0.0234375,37,256,4093,6
0.00390625,37,512,4093,6
0.025390625,37,1024,4093,6
0.0,38,256,4093,6
-0.0078125,38,512,4093,6
0.00390625,38,1024,4093,6
0.0078125,39,256,4093,6
0.00390625,39,512,4093,6
0.001953125,39,1024,4093,6
-0.0546875,40,256,4093,6
-0.02734375,40,512,4093,6
0.001953125,40,1024,4093,6
0.015625,41,256,4093,6
0.03515625,41,512,4093,6
-0.013671875,41,1024,4093,6
0.0234375,42,256,4093,6
-0.0234375,42,512,4093,6
0.015625,42,1024,4093,6
0.0078125,43,256,4093,6
-0.0078125,43,512,4093,6
-0.01171875,43,1024,4093,6
-0.03125,44,256,4093,6
-0.0078125,44,512,4093,6
0.001953125,44,1024,4093,6
0.0,45,256,4093,6
0.0,45,512,4093,6
-0.015625,45,1024,4093,6
-0.0546875,46,256,4093,6
0.015625,46,512,4093,6
0.0234375,46,1024,4093,6
0.0390625,47,256,4093,6
0.015625,47,512,4093,6
-0.001953125,47,1024,4093,6
0.0546875,48,256,4093,6
-0.01171875,48,512,4093,6
-0.021484375,48,1024,4093,6
-0.0234375,49,256,4093,6
0.0,49,512,4093,6
0.017578125,49,1024,4093,6
-0.0234375,50,256,4093,6
-0.0078125,50,512,4093,6
0.001953125,50,1024,4093,6
0.015625,51,256,4093,6
0.01953125,51,512,4093,6
0.0,51,1024,4093,6
-0.015625,52,256,4093,6
-0.01953125,52,512,4093,6
-0.015625,52,1024,4093,6
0.015625,53,256,4093,6
0.015625,53,512,4093,6
0.00390625,53,1024,4093,6
-0.0078125,54,256,4093,6
-0.03515625,54,512,4093,6
-0.009765625,54,1024,4093,6
0.0234375,55,256,4093,6
0.02734375,55,512,4093,6
0.013671875,55,1024,4093,6
-0.0234375,56,256,4093,6
-0.00390625,56,512,4093,6
-0.005859375,56,1024,4093,6
-0.0078125,57,256,4093,6
0.0,57,512,4093,6
0.01171875,57,1024,4093,6
0.0,58,256,4093,6
-0.0390625,58,512,4093,6
0.0,58,1024,4093,6
0.03125,59,256,4093,6
0.03515625,59,512,4093,6
-0.02734375,59,1024,4093,6
0.0078125,60,256,4093,6
-0.00390625,60,512,4093,6
0.03515625,60,1024,4093,6
-0.03125,61,256,4093,6
0.015625,61,512,4093,6
-0.021484375,61,1024,4093,6
0.015625,62,256,4093,6
0.0,62,512,4093,6
0.0234375,62,1024,4093,6
-0.03125,63,256,4093,6
-0.0078125,63,512,4093,6
-0.01171875,63,1024,4093,6
0.015625,64,256,4093,6
-0.015625,64,512,4093,6
-0.013671875,64,1024,4093,6
0.0,65,256,4093,6
0.0390625,65,512,4093,6
0.021484375,65,1024,4093,6
0.0078125,66,256,4093,6
-0.01953125,66,512,4093,6
-0.009765625,66,1024,4093,6
-0.0078125,67,256,4093,6
-0.0078125,67,512,4093,6
0.001953125,67,1024,4093,6
0.0078125,68,256,4093,6
0.0078125,68,512,4093,6
-0.0078125,68,1024,4093,6
-0.0234375,69,256,4093,6
-0.05078125,69,512,4093,6
0.0,69,1024,4093,6
0.0078125,70,256,4093,6
0.05078125,70,512,4093,6
-0.009765625,70,1024,4093,6
0.03125,71,256,4093,6
0.0,71,512,4093,6
0.0078125,71,1024,4093,6
-0.0234375,72,256,4093,6
0.01953125,72,512,4093,6
0.0078125,72,1024,4093,6
0.0078125,73,256,4093,6
-0.03125,73,512,4093,6
-0.015625,73,1024,4093,6
0.0,74,256,4093,6
0.0078125,74,512,4093,6
0.017578125,74,1024,4093,6
-0.015625,75,256,4093,6
0.0234375,75,512,4093,6
-0.01953125,75,1024,4093,6
0.03125,76,256,4093,6
-0.02734375,76,512,4093,6
0.013671875,76,1024,4093,6
-0.03125,77,256,4093,6
0.01171875,77,512,4093,6
-0.005859375,77,1024,4093,6
0.03125,78,256,4093,6
-0.01171875,78,512,4093,6
0.01953125,78,1024,4093,6
0.0,79,256,4093,6
0.01171875,79,512,4093,6
-0.00390625,79,1024,4093,6
0.0,80,256,4093,6
-0.015625,80,512,4093,6
-0.021484375,80,1024,4093,6
-0.0234375,81,256,4093,6
0.0234375,81,512,4093,6
-0.021484375,81,1024,4093,6
-0.015625,82,256,4093,6
-0.02734375,82,512,4093,6
0.025390625,82,1024,4093,6
0.0390625,83,256,4093,6
0.0234375,83,512,4093,6
-0.015625,83,1024,4093,6
0.0,84,256,4093,6
-0.015625,84,512,4093,6
0.015625,84,1024,4093,6
-0.0078125,85,256,4093,6
0.01171875,85,512,4093,6
0.0234375,85,1024,4093,6
0.0,86,256,4093,6
-0.01171875,86,512,4093,6
-0.00390625,86,1024,4093,6
-0.03125,87,256,4093,6
0.015625,87,512,4093,6
-0.01953125,87,1024,4093,6
0.0390625,88,256,4093,6
-0.01171875,88,512,4093,6
0.001953125,88,1024,4093,6
-0.0546875,89,256,4093,6
-0.015625,89,512,4093,6
-0.013671875,89,1024,4093,6
0.0390625,90,256,4093,6
0.01953125,90,512,4093,6
0.0,90,1024,4093,6
-0.03125,91,256,4093,6
0.00390625,91,512,4093,6
0.02734375,91,1024,4093,6
0.0390625,92,256,4093,6
0.00390625,92,512,4093,6
-0.009765625,92,1024,4093,6
-0.0078125,93,256,4093,6
-0.0390625,93,512,4093,6
0.005859375,93,1024,4093,6
0.015625,94,256,4093,6
0.046875,94,512,4093,6
-0.0234375,94,1024,4093,6
0.015625,95,256,4093,6
0.00390625,95,512,4093,6
0.015625,95,1024,4093,6
-0.0703125,96,256,4093,6
-0.0078125,96,512,4093,6
0.005859375,96,1024,4093,6
0.0546875,97,256,4093,6
-0.04296875,97,512,4093,6
-0.009765625,97,1024,4093,6
-0.015625,98,256,4093,6
0.015625,98,512,4093,6
0.021484375,98,1024,4093,6
0.0078125,99,256,4093,6
-0.00390625,99,512,4093,6
-0.001953125,99,1024,4093,6
