n_samples,sim_type,model,metric,metric_value
256,multi_equal,knn,auc,0.5341796875
256,multi_equal,knn,auc,0.457763671875
256,multi_equal,knn,auc,0.47467041015625
256,multi_equal,knn,auc,0.49908447265625
256,multi_equal,knn,auc,0.46209716796875
256,multi_equal,knn,auc,0.551361083984375
256,multi_equal,knn,auc,0.49127197265625
256,multi_equal,knn,auc,0.520050048828125
256,multi_equal,knn,auc,0.509185791015625
256,multi_equal,knn,auc,0.519256591796875
256,multi_equal,knn,auc,0.5308837890625
256,multi_equal,knn,auc,0.515289306640625
256,multi_equal,knn,auc,0.539825439453125
256,multi_equal,knn,auc,0.4677734375
256,multi_equal,knn,auc,0.498931884765625
256,multi_equal,knn,auc,0.499847412109375
256,multi_equal,knn,auc,0.501312255859375
256,multi_equal,knn,auc,0.521697998046875
256,multi_equal,knn,auc,0.56085205078125
256,multi_equal,knn,auc,0.507080078125
256,multi_equal,knn,auc,0.503753662109375
256,multi_equal,knn,auc,0.49920654296875
256,multi_equal,knn,auc,0.448944091796875
256,multi_equal,knn,auc,0.49603271484375
256,multi_equal,knn,auc,0.577606201171875
256,multi_equal,knn,auc,0.569610595703125
256,multi_equal,knn,auc,0.4736328125
256,multi_equal,knn,auc,0.488128662109375
256,multi_equal,knn,auc,0.566558837890625
256,multi_equal,knn,auc,0.540679931640625
256,multi_equal,knn,auc,0.460601806640625
256,multi_equal,knn,auc,0.545013427734375
256,multi_equal,knn,auc,0.526824951171875
256,multi_equal,knn,auc,0.508453369140625
256,multi_equal,knn,auc,0.510009765625
256,multi_equal,knn,auc,0.47125244140625
256,multi_equal,knn,auc,0.443450927734375
256,multi_equal,knn,auc,0.47857666015625
256,multi_equal,knn,auc,0.4283447265625
256,multi_equal,knn,auc,0.45001220703125
256,multi_equal,knn,auc,0.532745361328125
256,multi_equal,knn,auc,0.55560302734375
256,multi_equal,knn,auc,0.475830078125
256,multi_equal,knn,auc,0.5341796875
256,multi_equal,knn,auc,0.534393310546875
256,multi_equal,knn,auc,0.542755126953125
256,multi_equal,knn,auc,0.56463623046875
256,multi_equal,knn,auc,0.53741455078125
256,multi_equal,knn,auc,0.482147216796875
256,multi_equal,knn,auc,0.563720703125
256,multi_equal,knn,auc,0.447723388671875
256,multi_equal,knn,auc,0.505523681640625
256,multi_equal,knn,auc,0.5225830078125
256,multi_equal,knn,auc,0.508636474609375
256,multi_equal,knn,auc,0.489471435546875
256,multi_equal,knn,auc,0.50372314453125
256,multi_equal,knn,auc,0.455718994140625
256,multi_equal,knn,auc,0.453399658203125
256,multi_equal,knn,auc,0.460113525390625
256,multi_equal,knn,auc,0.465240478515625
256,multi_equal,knn,auc,0.515411376953125
256,multi_equal,knn,auc,0.55157470703125
256,multi_equal,knn,auc,0.454071044921875
256,multi_equal,knn,auc,0.546966552734375
256,multi_equal,knn,auc,0.527099609375
256,multi_equal,knn,auc,0.4981689453125
256,multi_equal,knn,auc,0.479888916015625
256,multi_equal,knn,auc,0.49493408203125
256,multi_equal,knn,auc,0.50970458984375
256,multi_equal,knn,auc,0.49176025390625
256,multi_equal,knn,auc,0.4144287109375
256,multi_equal,knn,auc,0.501678466796875
256,multi_equal,knn,auc,0.509246826171875
256,multi_equal,knn,auc,0.53387451171875
256,multi_equal,knn,auc,0.493560791015625
256,multi_equal,knn,auc,0.48480224609375
256,multi_equal,knn,auc,0.539459228515625
256,multi_equal,knn,auc,0.5107421875
256,multi_equal,knn,auc,0.446197509765625
256,multi_equal,knn,auc,0.4969482421875
256,multi_equal,knn,auc,0.495330810546875
256,multi_equal,knn,auc,0.48541259765625
256,multi_equal,knn,auc,0.478424072265625
256,multi_equal,knn,auc,0.45159912109375
256,multi_equal,knn,auc,0.546661376953125
256,multi_equal,knn,auc,0.47247314453125
256,multi_equal,knn,auc,0.5146484375
256,multi_equal,knn,auc,0.5052490234375
256,multi_equal,knn,auc,0.42327880859375
256,multi_equal,knn,auc,0.4735107421875
256,multi_equal,knn,auc,0.5013427734375
256,multi_equal,knn,auc,0.492584228515625
256,multi_equal,knn,auc,0.4659423828125
256,multi_equal,knn,auc,0.485626220703125
256,multi_equal,knn,auc,0.573333740234375
256,multi_equal,knn,auc,0.4931640625
256,multi_equal,knn,auc,0.522979736328125
256,multi_equal,knn,auc,0.486358642578125
256,multi_equal,knn,auc,0.606689453125
256,multi_equal,knn,auc,0.467254638671875
512,multi_equal,knn,auc,0.507293701171875
512,multi_equal,knn,auc,0.5086135864257812
512,multi_equal,knn,auc,0.496856689453125
512,multi_equal,knn,auc,0.49381256103515625
512,multi_equal,knn,auc,0.46312713623046875
512,multi_equal,knn,auc,0.522369384765625
512,multi_equal,knn,auc,0.42950439453125
512,multi_equal,knn,auc,0.49697113037109375
512,multi_equal,knn,auc,0.5132064819335938
512,multi_equal,knn,auc,0.5087127685546875
512,multi_equal,knn,auc,0.469879150390625
512,multi_equal,knn,auc,0.5327606201171875
512,multi_equal,knn,auc,0.49376678466796875
512,multi_equal,knn,auc,0.5031585693359375
512,multi_equal,knn,auc,0.46451568603515625
512,multi_equal,knn,auc,0.4446563720703125
512,multi_equal,knn,auc,0.5433502197265625
512,multi_equal,knn,auc,0.5561065673828125
512,multi_equal,knn,auc,0.5224990844726562
512,multi_equal,knn,auc,0.5009841918945312
512,multi_equal,knn,auc,0.49742889404296875
512,multi_equal,knn,auc,0.5066146850585938
512,multi_equal,knn,auc,0.4739532470703125
512,multi_equal,knn,auc,0.48822021484375
512,multi_equal,knn,auc,0.5131759643554688
512,multi_equal,knn,auc,0.5461883544921875
512,multi_equal,knn,auc,0.45482635498046875
512,multi_equal,knn,auc,0.49672698974609375
512,multi_equal,knn,auc,0.5112075805664062
512,multi_equal,knn,auc,0.4777984619140625
512,multi_equal,knn,auc,0.49451446533203125
512,multi_equal,knn,auc,0.5402984619140625
512,multi_equal,knn,auc,0.5516815185546875
512,multi_equal,knn,auc,0.49310302734375
512,multi_equal,knn,auc,0.5241241455078125
512,multi_equal,knn,auc,0.5211410522460938
512,multi_equal,knn,auc,0.49619293212890625
512,multi_equal,knn,auc,0.5708847045898438
512,multi_equal,knn,auc,0.47431182861328125
512,multi_equal,knn,auc,0.511077880859375
512,multi_equal,knn,auc,0.5211410522460938
512,multi_equal,knn,auc,0.4770355224609375
512,multi_equal,knn,auc,0.461700439453125
512,multi_equal,knn,auc,0.4864349365234375
512,multi_equal,knn,auc,0.5189895629882812
512,multi_equal,knn,auc,0.4612274169921875
512,multi_equal,knn,auc,0.49016571044921875
512,multi_equal,knn,auc,0.5270538330078125
512,multi_equal,knn,auc,0.5067977905273438
512,multi_equal,knn,auc,0.47430419921875
512,multi_equal,knn,auc,0.4852294921875
512,multi_equal,knn,auc,0.5145416259765625
512,multi_equal,knn,auc,0.4252777099609375
512,multi_equal,knn,auc,0.46474456787109375
512,multi_equal,knn,auc,0.5045852661132812
512,multi_equal,knn,auc,0.5276412963867188
512,multi_equal,knn,auc,0.5091705322265625
512,multi_equal,knn,auc,0.5467376708984375
