sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
0.0,6.0653285625766884e-05,0,256,506,6
0.0,1.9974589442806057e-05,0,512,506,6
-0.0078125,-0.00013519657769911486,0,1024,506,6
-0.0078125,5.434625077849198e-05,1,256,506,6
0.0,-0.00015268064642914858,1,512,506,6
0.00390625,9.157291403705248e-05,1,1024,506,6
0.0078125,-2.329563988712202e-05,2,256,506,6
0.0,0.00013480134601107086,2,512,506,6
-0.015625,-9.55347554765229e-06,2,1024,506,6
0.0078125,-0.0002568784636192145,3,256,506,6
0.00390625,0.00010827329082696568,3,512,506,6
0.0,3.216523802895832e-05,3,1024,506,6
-0.0078125,0.00013029830089983374,4,256,506,6
0.0078125,-5.7586299224698934e-05,4,512,506,6
0.01171875,-2.7361995008745588e-05,4,1024,506,6
0.0,0.00014129043365718186,5,256,506,6
-0.01171875,-2.8794589490566125e-06,5,512,506,6
-0.015625,4.07608443242502e-05,5,1024,506,6
-0.015625,1.3544813078469886e-05,6,256,506,6
0.015625,-6.855016053441965e-05,6,512,506,6
-0.001953125,4.348409271315301e-05,6,1024,506,6
0.015625,-0.0002619894928227451,7,256,506,6
-0.015625,9.504133602256104e-05,7,512,506,6
0.025390625,-6.763778109841745e-05,7,1024,506,6
0.0078125,0.00033214703912931576,8,256,506,6
-0.0078125,-2.0590879797666162e-05,8,512,506,6
-0.01171875,-2.9108958630841286e-05,8,1024,506,6
-0.015625,2.588215291765561e-05,9,256,506,6
0.015625,-6.459694317262343e-05,9,512,506,6
0.00390625,-7.740717499205019e-05,9,1024,506,6
0.0078125,-0.0001271890679565013,10,256,506,6
-0.015625,-5.0226623816818083e-05,10,512,506,6
-0.009765625,-1.179967169750995e-06,10,1024,506,6
0.0078125,-0.00019372324369759664,11,256,506,6
0.0078125,8.121965558094413e-05,11,512,506,6
0.0078125,0.00011255386130448741,11,1024,506,6
-0.015625,0.00020484209541526965,12,256,506,6
0.01171875,-0.00015461739792532736,12,512,506,6
0.00390625,-4.977861442601039e-06,12,1024,506,6
0.015625,1.6387652775118333e-05,13,256,506,6
-0.0078125,9.223930440938055e-05,13,512,506,6
-0.0078125,-7.695394696805025e-05,13,1024,506,6
-0.0078125,-0.00013843135538793572,14,256,506,6
0.0078125,0.00011249331320883904,14,512,506,6
0.001953125,6.301919115969667e-05,14,1024,506,6
0.0078125,-0.00010147581854202947,15,256,506,6
-0.0078125,-0.00015650191854565954,15,512,506,6
0.00390625,3.938348463972119e-05,15,1024,506,6
0.0,0.00012043609299228208,16,256,506,6
0.00390625,0.00018512557102901006,16,512,506,6
-0.001953125,-0.00012913005949721779,16,1024,506,6
0.0,-8.404618150525955e-05,17,256,506,6
-0.03125,-8.681431066814849e-05,17,512,506,6
-0.00390625,0.00011097336394216839,17,1024,506,6
0.0,0.00023936160634940862,18,256,506,6
0.015625,-0.00015857646353845123,18,512,506,6
0.001953125,2.7187548324536515e-05,18,1024,506,6
-0.0078125,-8.467787276189576e-05,19,256,506,6
0.0,0.00022113666093948048,19,512,506,6
-0.005859375,5.979564234293022e-05,19,1024,506,6
0.0,0.00015309103934169066,20,256,506,6
0.0,-3.8983873872022734e-05,20,512,506,6
-0.0078125,-2.8829621339099276e-05,20,1024,506,6
0.0078125,-7.648318981567925e-05,21,256,506,6
0.0234375,0.00013421941515734392,21,512,506,6
0.005859375,-7.075562112768274e-06,21,1024,506,6
0.0,3.7411576536583446e-05,22,256,506,6
-0.01953125,-0.000575351796861856,22,512,506,6
-0.001953125,-0.00011007007141139447,22,1024,506,6
0.0,5.2559456363066026e-05,23,256,506,6
0.01953125,0.0004611175819302371,23,512,506,6
0.01171875,9.463704505185966e-05,23,1024,506,6
0.0,-0.00012928341747686645,24,256,506,6
-0.01171875,8.70797309786564e-05,24,512,506,6
-0.01171875,-0.00010337231476276187,24,1024,506,6
0.0,-0.00012684700173748453,25,256,506,6
0.0078125,-9.08707455800073e-05,25,512,506,6
0.005859375,-1.4174349411311127e-05,25,1024,506,6
0.0,-5.971104432500596e-05,26,256,506,6
0.0,7.203040132597316e-05,26,512,506,6
0.009765625,8.723150139200442e-05,26,1024,506,6
-0.0078125,3.0852388188007396e-05,27,256,506,6
-0.03515625,-8.552233445868751e-06,27,512,506,6
-0.009765625,0.00010742763070181738,27,1024,506,6
0.0078125,-6.713789096268741e-05,28,256,506,6
0.02734375,-0.00010983689912436034,28,512,506,6
0.001953125,-7.16610720343791e-05,28,1024,506,6
-0.0078125,1.720449702480309e-06,29,256,506,6
0.00390625,-6.16836480404892e-05,29,512,506,6
-0.001953125,-0.0001341044998197649,29,1024,506,6
0.0078125,0.00029698759441110223,30,256,506,6
-0.00390625,-0.0001264507171777618,30,512,506,6
0.0,0.00012114931146056662,30,1024,506,6
-0.0078125,4.525111938236126e-05,31,256,506,6
0.01171875,0.0001298442061701266,31,512,506,6
0.01171875,-7.73267780480591e-05,31,1024,506,6
0.0,-0.0004805268558822906,32,256,506,6
-0.015625,6.266754700168242e-06,32,512,506,6
0.00390625,8.673275261572577e-05,32,1024,506,6
0.0078125,0.00015988462044336238,33,256,506,6
0.01171875,8.04650051515754e-05,33,512,506,6
-0.0078125,-7.40291925218628e-05,33,1024,506,6
-0.0078125,0.00020783248201095006,34,256,506,6
-0.00390625,-1.658084019851014e-05,34,512,506,6
0.0,-4.539897054745001e-05,34,1024,506,6
0.0078125,-6.598676442637341e-05,35,256,506,6
-0.0078125,-6.445253688536212e-06,35,512,506,6
-0.0078125,0.00012050068631475064,35,1024,506,6
0.0,9.756559601781234e-05,36,256,506,6
0.0078125,3.4669878735682502e-06,36,512,506,6
-0.001953125,-0.0005895371289859064,36,1024,506,6
0.0,-0.00018283889770764894,37,256,506,6
0.0,5.396006606650516e-06,37,512,506,6
-0.001953125,0.0006060370637285262,37,1024,506,6
0.0,-0.0005102240825787252,38,256,506,6
-0.0078125,7.195509540658396e-05,38,512,506,6
-0.001953125,-0.00021933447357835867,38,1024,506,6
0.0,0.0006122936434269644,39,256,506,6
0.015625,-8.090304963259687e-05,39,512,506,6
0.015625,2.203852162618869e-05,39,1024,506,6
0.0,0.0001432550823798895,40,256,506,6
-0.015625,-3.689177491250639e-05,40,512,506,6
0.0,1.9800619818988174e-05,40,1024,506,6
0.0,-0.0001606256155735064,41,256,506,6
0.01171875,2.3998220391785452e-05,41,512,506,6
0.0,8.086437262477819e-05,41,1024,506,6
-0.015625,-6.63743383313431e-05,42,256,506,6
0.0,-0.00016680957014436615,42,512,506,6
-0.005859375,9.026785212373767e-05,42,1024,506,6
0.015625,0.0001141091182292886,43,256,506,6
0.0,0.0002584534848787401,43,512,506,6
0.00390625,3.511310295301051e-06,43,1024,506,6
-0.0078125,1.4758994691721483e-05,44,256,506,6
-0.00390625,7.691446677193792e-05,44,512,506,6
-0.001953125,3.2612789582997515e-05,44,1024,506,6
0.0,-0.00020377853346165153,45,256,506,6
-0.01171875,-0.00023926492439096947,45,512,506,6
0.01171875,-0.000215981052810843,45,1024,506,6
0.0,0.000174837756564572,46,256,506,6
0.0,0.00010688025785765554,46,512,506,6
0.001953125,0.00016555926211536676,46,1024,506,6
0.0,2.767078286514124e-05,47,256,506,6
-0.01953125,-7.79466362637038e-05,47,512,506,6
-0.0234375,-5.115822296519745e-05,47,1024,506,6
0.0078125,0.00014728859312895803,48,256,506,6
0.02734375,0.00010143153076169753,48,512,506,6
-0.00390625,9.353120232002965e-05,48,1024,506,6
0.0,-0.00012410396832474024,49,256,506,6
0.0,-7.751847853842975e-05,49,512,506,6
0.015625,-6.765777961015296e-05,49,1024,506,6
0.0,-1.4351878380280958e-05,50,256,506,6
0.00390625,-1.5321537744306113e-05,50,512,506,6
-0.009765625,6.955590154633651e-05,50,1024,506,6
