sas98,idx,n_samples,n_dims_1,n_dims_2
0.0234375,0,256,4093,6
0.0078125,0,512,4093,6
-0.001953125,0,1024,4093,6
-0.015625,1,256,4093,6
-0.01171875,1,512,4093,6
0.001953125,1,1024,4093,6
-0.0390625,2,256,4093,6
0.01953125,2,512,4093,6
-0.005859375,2,1024,4093,6
-0.015625,3,256,4093,6
0.0,3,512,4093,6
-0.009765625,3,1024,4093,6
-0.015625,4,256,4093,6
-0.02734375,4,512,4093,6
-0.005859375,4,1024,4093,6
0.03125,5,256,4093,6
0.0,5,512,4093,6
-0.0234375,5,1024,4093,6
-0.03125,6,256,4093,6
-0.00390625,6,512,4093,6
-0.009765625,6,1024,4093,6
0.0,7,256,4093,6
-0.02734375,7,512,4093,6
-0.0078125,7,1024,4093,6
0.03125,8,256,4093,6
0.0234375,8,512,4093,6
0.005859375,8,1024,4093,6
-0.0234375,9,256,4093,6
0.01171875,9,512,4093,6
0.00390625,9,1024,4093,6
0.0,10,256,4093,6
-0.0078125,10,512,4093,6
-0.01171875,10,1024,4093,6
-0.0078125,11,256,4093,6
0.00390625,11,512,4093,6
-0.01171875,11,1024,4093,6
0.0234375,12,256,4093,6
0.0234375,12,512,4093,6
-0.005859375,12,1024,4093,6
0.0,13,256,4093,6
-0.00390625,13,512,4093,6
0.0,13,1024,4093,6
-0.0078125,14,256,4093,6
-0.015625,14,512,4093,6
0.001953125,14,1024,4093,6
0.0078125,15,256,4093,6
-0.00390625,15,512,4093,6
-0.013671875,15,1024,4093,6
-0.0078125,16,256,4093,6
-0.0390625,16,512,4093,6
0.013671875,16,1024,4093,6
0.0078125,17,256,4093,6
-0.01171875,17,512,4093,6
0.0,17,1024,4093,6
-0.0390625,18,256,4093,6
0.0234375,18,512,4093,6
-0.0078125,18,1024,4093,6
-0.0078125,19,256,4093,6
0.0078125,19,512,4093,6
0.005859375,19,1024,4093,6
0.0078125,20,256,4093,6
0.00390625,20,512,4093,6
-0.025390625,20,1024,4093,6
-0.015625,21,256,4093,6
-0.00390625,21,512,4093,6
-0.0078125,21,1024,4093,6
-0.015625,22,256,4093,6
-0.00390625,22,512,4093,6
0.021484375,22,1024,4093,6
0.0078125,23,256,4093,6
-0.01171875,23,512,4093,6
-0.017578125,23,1024,4093,6
-0.0078125,24,256,4093,6
0.00390625,24,512,4093,6
-0.009765625,24,1024,4093,6
-0.015625,25,256,4093,6
-0.015625,25,512,4093,6
-0.01953125,25,1024,4093,6
0.0,26,256,4093,6
-0.015625,26,512,4093,6
0.0078125,26,1024,4093,6
0.0390625,27,256,4093,6
0.0078125,27,512,4093,6
0.009765625,27,1024,4093,6
0.0390625,28,256,4093,6
0.02734375,28,512,4093,6
0.005859375,28,1024,4093,6
0.015625,29,256,4093,6
-0.03125,29,512,4093,6
-0.0234375,29,1024,4093,6
-0.0078125,30,256,4093,6
0.015625,30,512,4093,6
-0.0078125,30,1024,4093,6
0.0390625,31,256,4093,6
-0.0390625,31,512,4093,6
-0.001953125,31,1024,4093,6
0.046875,32,256,4093,6
0.01953125,32,512,4093,6
-0.00390625,32,1024,4093,6
0.0234375,33,256,4093,6
