n_samples,sim_type,model,metric,metric_value
256,mean_shiftv4,svm,auc,0.46697998046875
256,mean_shiftv4,svm,auc,0.6396484375
256,mean_shiftv4,svm,auc,0.438232421875
256,mean_shiftv4,svm,auc,0.46392822265625
256,mean_shiftv4,svm,auc,0.55133056640625
256,mean_shiftv4,svm,auc,0.41168212890625
256,mean_shiftv4,svm,auc,0.444580078125
256,mean_shiftv4,svm,auc,0.552093505859375
256,mean_shiftv4,svm,auc,0.4219970703125
256,mean_shiftv4,svm,auc,0.65106201171875
256,mean_shiftv4,svm,auc,0.68792724609375
256,mean_shiftv4,svm,auc,0.4884033203125
256,mean_shiftv4,svm,auc,0.5853271484375
256,mean_shiftv4,svm,auc,0.4749755859375
256,mean_shiftv4,svm,auc,0.55157470703125
256,mean_shiftv4,svm,auc,0.48187255859375
256,mean_shiftv4,svm,auc,0.466064453125
256,mean_shiftv4,svm,auc,0.55511474609375
256,mean_shiftv4,svm,auc,0.447052001953125
256,mean_shiftv4,svm,auc,0.467132568359375
256,mean_shiftv4,svm,auc,0.468017578125
256,mean_shiftv4,svm,auc,0.585418701171875
256,mean_shiftv4,svm,auc,0.4443359375
256,mean_shiftv4,svm,auc,0.4322509765625
256,mean_shiftv4,svm,auc,0.46142578125
256,mean_shiftv4,svm,auc,0.458709716796875
256,mean_shiftv4,svm,auc,0.41455078125
256,mean_shiftv4,svm,auc,0.4432373046875
256,mean_shiftv4,svm,auc,0.461090087890625
256,mean_shiftv4,svm,auc,0.45220947265625
256,mean_shiftv4,svm,auc,0.6390380859375
256,mean_shiftv4,svm,auc,0.5457763671875
256,mean_shiftv4,svm,auc,0.4073486328125
256,mean_shiftv4,svm,auc,0.416015625
256,mean_shiftv4,svm,auc,0.472015380859375
256,mean_shiftv4,svm,auc,0.52435302734375
256,mean_shiftv4,svm,auc,0.54888916015625
256,mean_shiftv4,svm,auc,0.467315673828125
256,mean_shiftv4,svm,auc,0.5064697265625
256,mean_shiftv4,svm,auc,0.436981201171875
256,mean_shiftv4,svm,auc,0.52532958984375
256,mean_shiftv4,svm,auc,0.6357421875
256,mean_shiftv4,svm,auc,0.437042236328125
256,mean_shiftv4,svm,auc,0.46087646484375
256,mean_shiftv4,svm,auc,0.51580810546875
256,mean_shiftv4,svm,auc,0.66741943359375
256,mean_shiftv4,svm,auc,0.531982421875
256,mean_shiftv4,svm,auc,0.64764404296875
256,mean_shiftv4,svm,auc,0.48126220703125
256,mean_shiftv4,svm,auc,0.474212646484375
256,mean_shiftv4,svm,auc,0.46734619140625
256,mean_shiftv4,svm,auc,0.523284912109375
256,mean_shiftv4,svm,auc,0.43109130859375
256,mean_shiftv4,svm,auc,0.57598876953125
256,mean_shiftv4,svm,auc,0.6112060546875
256,mean_shiftv4,svm,auc,0.3885498046875
256,mean_shiftv4,svm,auc,0.479522705078125
256,mean_shiftv4,svm,auc,0.54779052734375
256,mean_shiftv4,svm,auc,0.467926025390625
