n_samples,sim_type,model,metric,metric_value
128,multi_modalv3,lr,auc,0.5322265625
128,multi_modalv3,lr,auc,0.536865234375
128,multi_modalv3,lr,auc,0.562744140625
128,multi_modalv3,lr,auc,0.450439453125
128,multi_modalv3,lr,auc,0.56396484375
128,multi_modalv3,lr,auc,0.439697265625
128,multi_modalv3,lr,auc,0.529052734375
128,multi_modalv3,lr,auc,0.551513671875
128,multi_modalv3,lr,auc,0.48583984375
128,multi_modalv3,lr,auc,0.60888671875
128,multi_modalv3,lr,auc,0.60888671875
128,multi_modalv3,lr,auc,0.4892578125
128,multi_modalv3,lr,auc,0.533203125
128,multi_modalv3,lr,auc,0.6640625
128,multi_modalv3,lr,auc,0.514404296875
128,multi_modalv3,lr,auc,0.50048828125
128,multi_modalv3,lr,auc,0.541259765625
128,multi_modalv3,lr,auc,0.51806640625
128,multi_modalv3,lr,auc,0.523681640625
128,multi_modalv3,lr,auc,0.51416015625
128,multi_modalv3,lr,auc,0.507080078125
128,multi_modalv3,lr,auc,0.548095703125
128,multi_modalv3,lr,auc,0.5166015625
128,multi_modalv3,lr,auc,0.634033203125
128,multi_modalv3,lr,auc,0.50634765625
128,multi_modalv3,lr,auc,0.433349609375
128,multi_modalv3,lr,auc,0.54248046875
128,multi_modalv3,lr,auc,0.574462890625
128,multi_modalv3,lr,auc,0.625732421875
128,multi_modalv3,lr,auc,0.571044921875
128,multi_modalv3,lr,auc,0.450439453125
128,multi_modalv3,lr,auc,0.529541015625
128,multi_modalv3,lr,auc,0.456787109375
128,multi_modalv3,lr,auc,0.41455078125
128,multi_modalv3,lr,auc,0.436279296875
128,multi_modalv3,lr,auc,0.52099609375
128,multi_modalv3,lr,auc,0.470947265625
128,multi_modalv3,lr,auc,0.490234375
128,multi_modalv3,lr,auc,0.51806640625
128,multi_modalv3,lr,auc,0.50634765625
128,multi_modalv3,lr,auc,0.50146484375
128,multi_modalv3,lr,auc,0.6455078125
128,multi_modalv3,lr,auc,0.510498046875
128,multi_modalv3,lr,auc,0.571044921875
128,multi_modalv3,lr,auc,0.57470703125
128,multi_modalv3,lr,auc,0.47265625
128,multi_modalv3,lr,auc,0.524658203125
128,multi_modalv3,lr,auc,0.498046875
128,multi_modalv3,lr,auc,0.572265625
128,multi_modalv3,lr,auc,0.55224609375
128,multi_modalv3,lr,auc,0.533203125
128,multi_modalv3,lr,auc,0.554931640625
128,multi_modalv3,lr,auc,0.613525390625
128,multi_modalv3,lr,auc,0.57568359375
128,multi_modalv3,lr,auc,0.5302734375
128,multi_modalv3,lr,auc,0.46044921875
128,multi_modalv3,lr,auc,0.59619140625
128,multi_modalv3,lr,auc,0.533203125
128,multi_modalv3,lr,auc,0.42041015625
128,multi_modalv3,lr,auc,0.5625
128,multi_modalv3,lr,auc,0.6171875
128,multi_modalv3,lr,auc,0.49560546875
128,multi_modalv3,lr,auc,0.482666015625
128,multi_modalv3,lr,auc,0.551025390625
128,multi_modalv3,lr,auc,0.548828125
128,multi_modalv3,lr,auc,0.5400390625
128,multi_modalv3,lr,auc,0.452392578125
128,multi_modalv3,lr,auc,0.46630859375
128,multi_modalv3,lr,auc,0.407470703125
128,multi_modalv3,lr,auc,0.63525390625
128,multi_modalv3,lr,auc,0.469482421875
128,multi_modalv3,lr,auc,0.603759765625
128,multi_modalv3,lr,auc,0.515625
128,multi_modalv3,lr,auc,0.46142578125
128,multi_modalv3,lr,auc,0.550537109375
