2.543396082333026498e-01,2.578209588202906022e-01,2.551567537040536626e-01,2.637125189799619518e-01,2.641218128703616275e-01,2.542209400474393921e-01,2.560746603533083920e-01,2.487246268023826645e-01,2.502509482593321399e-01,2.592262893205464214e-01
2.541795783061576164e-01,2.584655015068707540e-01,2.622793703237683016e-01,2.543671379919630882e-01,2.664749050726675783e-01,2.511874039429723426e-01,2.584432062729811741e-01,2.527356163694603475e-01,2.472783629394249283e-01,2.539620284472651202e-01
2.558861664818579129e-01,2.611228698927126612e-01,2.557186943398355172e-01,2.538182796149974774e-01,2.419623780139011637e-01,2.410423303684843810e-01,2.540992295050564787e-01,2.503668510760027610e-01,2.528012516951594346e-01,2.558306481356767415e-01
2.410072809698922680e-01,2.542406248495163723e-01,2.585420172147555595e-01,2.548428204175355871e-01,2.449266211844491892e-01,2.401660896258995537e-01,2.469339931554042911e-01,2.494245361309855580e-01,2.472460105717134982e-01,2.547969315628149656e-01
2.369661171957295753e-01,2.291934064797649384e-01,2.280935780860058881e-01,2.321855743989017229e-01,2.256139118753628381e-01,2.228675153374797824e-01,2.381262597992448993e-01,2.276654304021629438e-01,2.400437418256557986e-01,2.335832720434230514e-01
2.026515102358228404e-01,2.005380750732566608e-01,1.913162779351896825e-01,2.138279033222235948e-01,2.270655182247131310e-01,2.104976060565035278e-01,2.115902767825158792e-01,1.952142712606950714e-01,2.066527882893678392e-01,1.960208240541548574e-01
1.545856970104448336e-01,1.632684433922210743e-01,1.681967599140719583e-01,1.714180555406479844e-01,1.562695388753652659e-01,1.704944601412251015e-01,1.635062142536642393e-01,1.562458927412498366e-01,1.624538009175460207e-01,1.700524151974805442e-01
1.067985889695121926e-01,1.268608310086813129e-01,1.334375482173724148e-01,1.163886381092945344e-01,1.121883723945931999e-01,1.163053961072549464e-01,1.160731394670803107e-01,1.166043921004454170e-01,1.396830346428545311e-01,1.311687807368252245e-01
7.821189837583834847e-02,8.467881788418707423e-02,8.872878390687810590e-02,8.709927429627499496e-02,8.785611010641285190e-02,7.684464070462766749e-02,8.520795056633098663e-02,8.152309753094021116e-02,9.300039271278716380e-02,8.471886443914955489e-02
9.987585351129449340e-02,8.938652630311559599e-02,1.073899475123206992e-01,9.084530357350238672e-02,1.083118045284807707e-01,8.794433802165199654e-02,1.061046116476568602e-01,1.056787252047375614e-01,1.076278400771470550e-01,1.084333109120310529e-01
1.152381701385460505e-01,1.108879257041798516e-01,1.116883228495946651e-01,1.247488664068706343e-01,9.300835452490027744e-02,1.101408571685543319e-01,1.095621861640683203e-01,9.603891888564149160e-02,1.007957473025862666e-01,1.305336915983194290e-01
