3.646190807465878037e-02,3.827147235994538682e-02,3.894235389712023820e-02,3.485424145360200426e-02,3.286715440371959507e-02,3.783566876822913594e-02,3.719135835120637029e-02,3.191491301959513416e-02,3.470322660894580025e-02,1.963359956679525814e-02
3.257638340199599941e-02,3.183250800723093354e-02,4.145426208234418569e-02,3.317590323467992791e-02,4.821360581677259366e-02,4.003866014639125004e-02,3.703341268696349470e-02,3.627689530912255045e-02,4.012958732881267976e-02,4.806422397398354279e-02
2.938487357229723276e-02,3.679850842850231063e-02,4.358627943802505234e-02,2.866073384509165017e-02,2.896328233089833296e-02,2.647233439201487903e-02,2.947569603711224645e-02,3.018697642486607366e-02,4.422696790631312075e-02,3.137489476021623064e-02
3.302710053424678938e-02,4.405665238602252121e-02,4.520803618865027601e-02,3.930175256793639466e-02,4.174385735408001757e-02,3.484268861832046787e-02,4.189910262670856061e-02,2.673948944781952969e-02,2.481986752069691854e-02,2.546271285209725233e-02
3.431796533043002251e-02,3.288431778498499686e-02,3.343252674606594227e-02,4.377565957055588874e-02,4.161461428395409057e-02,2.713588427102940279e-02,4.570317384198198385e-02,3.075345060016024951e-02,3.226766842921285905e-02,4.235675100083733519e-02
4.025689155319477075e-02,3.377784801870264281e-02,4.170405587974394812e-02,3.493632910521576873e-02,4.418704099700054844e-02,3.830162964084078692e-02,4.434808307781147596e-02,3.433897669695194776e-02,3.299005146435072394e-02,4.582407578196621284e-02
2.784924665059686569e-02,2.053538729782998160e-02,3.533194479280145350e-02,3.207294683134674640e-02,3.281390254053732219e-02,4.048992323779999902e-02,4.158576901482443494e-02,2.584370462773386695e-02,4.454867888416889909e-02,2.211561383058750774e-02
3.447277592291689979e-02,4.032634433646624383e-02,3.331790110757312795e-02,2.498182857327333611e-02,3.330523903898453125e-02,2.645779182992655243e-02,3.203703638271550302e-02,3.919708432898625500e-02,1.976282972527064821e-02,3.773021379423810440e-02
4.824951661720765228e-02,3.905051559937739586e-02,3.957710522061196057e-02,4.053434405513080957e-02,3.315889742168691423e-02,4.218048888730905471e-02,3.730981932829334491e-02,2.047941230481785391e-02,3.372879925033463178e-02,3.675845214310812653e-02
4.169107113101884476e-02,3.050827926450211391e-02,3.657447279888537822e-02,3.738140120855484860e-02,2.529609541092305361e-02,4.436434764441749695e-02,2.283850381593129433e-02,4.200247666619933568e-02,3.378776526781084033e-02,3.240294154744100680e-02
4.227114928635661295e-02,3.359478358320754088e-02,2.799161252029698163e-02,4.023447784353913204e-02,4.237045352337366622e-02,3.982380219746163574e-02,3.379229169359568991e-02,4.260630483461889939e-02,2.823008841141439948e-02,2.790140256728184526e-02
