n_dims_1,sim_type,model,metric,metric_value
2,multi_modalv2,knn_viewone,sas98,0.24364959150814003
2,multi_modalv2,knn_viewone,sas98,0.24804222076450594
2,multi_modalv2,knn_viewone,sas98,0.24509630866479815
2,multi_modalv2,knn_viewone,sas98,0.24511300614228637
2,multi_modalv2,knn_viewone,sas98,0.2612308426262747
2,multi_modalv2,knn_viewone,sas98,0.23876438666587158
2,multi_modalv2,knn_viewone,sas98,0.255856640228994
2,multi_modalv2,knn_viewone,sas98,0.2504860158626036
2,multi_modalv2,knn_viewone,sas98,0.23244439143657938
2,multi_modalv2,knn_viewone,sas98,0.24315582324527402
2,multi_modalv2,knn_viewone,sas98,0.2592820084680064
2,multi_modalv2,knn_viewone,sas98,0.23779831832548157
2,multi_modalv2,knn_viewone,sas98,0.2578221718647504
2,multi_modalv2,knn_viewone,sas98,0.23239787703500508
2,multi_modalv2,knn_viewone,sas98,0.25731647683224995
2,multi_modalv2,knn_viewone,sas98,0.2543741427634325
2,multi_modalv2,knn_viewone,sas98,0.24805891824199416
2,multi_modalv2,knn_viewone,sas98,0.2309451964935297
2,multi_modalv2,knn_viewone,sas98,0.2622088377362991
2,multi_modalv2,knn_viewone,sas98,0.2460850378674936
2,multi_modalv2,knn_viewone,sas98,0.26023734271572546
2,multi_modalv2,knn_viewone,sas98,0.24854314508915257
2,multi_modalv2,knn_viewone,sas98,0.23732124754010378
2,multi_modalv2,knn_viewone,sas98,0.24121891585664024
2,multi_modalv2,knn_viewone,sas98,0.2500005963384817
2,multi_modalv2,knn_viewone,sas98,0.25343669867016516
2,multi_modalv2,knn_viewone,sas98,0.23535929393523763
2,multi_modalv2,knn_viewone,sas98,0.2524467767905063
2,multi_modalv2,knn_viewone,sas98,0.2685443377661161
2,multi_modalv2,knn_viewone,sas98,0.23340568906911563
2,multi_modalv2,knn_viewone,sas98,0.26317848410757944
2,multi_modalv2,knn_viewone,sas98,0.2627037986761286
2,multi_modalv2,knn_viewone,sas98,0.2500316059395313
2,multi_modalv2,knn_viewone,sas98,0.23975192319160357
2,multi_modalv2,knn_viewone,sas98,0.24022303059216413
2,multi_modalv2,knn_viewone,sas98,0.2641719840181287
2,multi_modalv2,knn_viewone,sas98,0.250961893971018
2,multi_modalv2,knn_viewone,sas98,0.24659431093088435
2,multi_modalv2,knn_viewone,sas98,0.2519553938815672
2,multi_modalv2,knn_viewone,sas98,0.24267159639811559
2,multi_modalv2,knn_viewone,sas98,0.23731409147832308
2,multi_modalv2,knn_viewone,sas98,0.24365316953903035
2,multi_modalv2,knn_viewone,sas98,0.26123322798020154
2,multi_modalv2,knn_viewone,sas98,0.2505098694018725
2,multi_modalv2,knn_viewone,sas98,0.257788776909774
2,multi_modalv2,knn_viewone,sas98,0.23730455006261555
2,multi_modalv2,knn_viewone,sas98,0.2490202158745304
2,multi_modalv2,knn_viewone,sas98,0.2626930645834576
2,multi_modalv2,knn_viewone,sas98,0.24757111336394538
