n_samples,sim_type,model,metric,metric_value
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.046875
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.03125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.1015625
256,multi_modalv2,might_viewtwo,sas98,0.0546875
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.03125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.046875
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0390625
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0546875
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.03125
256,multi_modalv2,might_viewtwo,sas98,0.0390625
256,multi_modalv2,might_viewtwo,sas98,0.0625
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.015625
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.0625
256,multi_modalv2,might_viewtwo,sas98,0.0234375
256,multi_modalv2,might_viewtwo,sas98,0.0078125
256,multi_modalv2,might_viewtwo,sas98,0.015625
