n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,might_viewone,sas98,0.01123046875
2,multi_equal,might_viewone,sas98,0.01611328125
2,multi_equal,might_viewone,sas98,0.02001953125
2,multi_equal,might_viewone,sas98,0.0146484375
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.02783203125
2,multi_equal,might_viewone,sas98,0.02099609375
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.03125
2,multi_equal,might_viewone,sas98,0.037109375
2,multi_equal,might_viewone,sas98,0.0068359375
2,multi_equal,might_viewone,sas98,0.01318359375
2,multi_equal,might_viewone,sas98,0.021484375
2,multi_equal,might_viewone,sas98,0.0263671875
2,multi_equal,might_viewone,sas98,0.02880859375
2,multi_equal,might_viewone,sas98,0.01953125
2,multi_equal,might_viewone,sas98,0.0234375
2,multi_equal,might_viewone,sas98,0.02685546875
2,multi_equal,might_viewone,sas98,0.0205078125
2,multi_equal,might_viewone,sas98,0.01611328125
2,multi_equal,might_viewone,sas98,0.0146484375
2,multi_equal,might_viewone,sas98,0.02001953125
2,multi_equal,might_viewone,sas98,0.01708984375
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.01904296875
2,multi_equal,might_viewone,sas98,0.03271484375
2,multi_equal,might_viewone,sas98,0.0166015625
2,multi_equal,might_viewone,sas98,0.01171875
2,multi_equal,might_viewone,sas98,0.01220703125
2,multi_equal,might_viewone,sas98,0.015625
2,multi_equal,might_viewone,sas98,0.01806640625
2,multi_equal,might_viewone,sas98,0.01611328125
2,multi_equal,might_viewone,sas98,0.01708984375
2,multi_equal,might_viewone,sas98,0.0166015625
2,multi_equal,might_viewone,sas98,0.01708984375
2,multi_equal,might_viewone,sas98,0.01806640625
2,multi_equal,might_viewone,sas98,0.009765625
2,multi_equal,might_viewone,sas98,0.01708984375
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.01953125
2,multi_equal,might_viewone,sas98,0.02392578125
2,multi_equal,might_viewone,sas98,0.021484375
2,multi_equal,might_viewone,sas98,0.01953125
2,multi_equal,might_viewone,sas98,0.01513671875
2,multi_equal,might_viewone,sas98,0.0224609375
2,multi_equal,might_viewone,sas98,0.021484375
2,multi_equal,might_viewone,sas98,0.021484375
2,multi_equal,might_viewone,sas98,0.02099609375
2,multi_equal,might_viewone,sas98,0.02001953125
2,multi_equal,might_viewone,sas98,0.0263671875
2,multi_equal,might_viewone,sas98,0.01806640625
2,multi_equal,might_viewone,sas98,0.0205078125
2,multi_equal,might_viewone,sas98,0.015625
2,multi_equal,might_viewone,sas98,0.01806640625
2,multi_equal,might_viewone,sas98,0.03955078125
2,multi_equal,might_viewone,sas98,0.01123046875
2,multi_equal,might_viewone,sas98,0.01611328125
2,multi_equal,might_viewone,sas98,0.025390625
2,multi_equal,might_viewone,sas98,0.01611328125
2,multi_equal,might_viewone,sas98,0.0146484375
2,multi_equal,might_viewone,sas98,0.03955078125
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.0224609375
2,multi_equal,might_viewone,sas98,0.02783203125
2,multi_equal,might_viewone,sas98,0.01708984375
2,multi_equal,might_viewone,sas98,0.0146484375
2,multi_equal,might_viewone,sas98,0.0244140625
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.009765625
2,multi_equal,might_viewone,sas98,0.013671875
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.02001953125
2,multi_equal,might_viewone,sas98,0.01953125
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.02978515625
2,multi_equal,might_viewone,sas98,0.015625
2,multi_equal,might_viewone,sas98,0.0234375
2,multi_equal,might_viewone,sas98,0.033203125
2,multi_equal,might_viewone,sas98,0.02197265625
2,multi_equal,might_viewone,sas98,0.0263671875
2,multi_equal,might_viewone,sas98,0.03271484375
2,multi_equal,might_viewone,sas98,0.0107421875
2,multi_equal,might_viewone,sas98,0.02197265625
2,multi_equal,might_viewone,sas98,0.02294921875
2,multi_equal,might_viewone,sas98,0.0244140625
2,multi_equal,might_viewone,sas98,0.01513671875
2,multi_equal,might_viewone,sas98,0.0107421875
2,multi_equal,might_viewone,sas98,0.0185546875
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.01416015625
2,multi_equal,might_viewone,sas98,0.02978515625
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.017578125
2,multi_equal,might_viewone,sas98,0.02783203125
2,multi_equal,might_viewone,sas98,0.01806640625
2,multi_equal,might_viewone,sas98,0.02001953125
2,multi_equal,might_viewone,sas98,0.01953125
2,multi_equal,might_viewone,sas98,0.0166015625
2,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.017578125
10,multi_equal,might_viewone,sas98,0.0234375
10,multi_equal,might_viewone,sas98,0.01611328125
10,multi_equal,might_viewone,sas98,0.01171875
10,multi_equal,might_viewone,sas98,0.0234375
10,multi_equal,might_viewone,sas98,0.0224609375
10,multi_equal,might_viewone,sas98,0.025390625
10,multi_equal,might_viewone,sas98,0.01611328125
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.021484375
10,multi_equal,might_viewone,sas98,0.02001953125
10,multi_equal,might_viewone,sas98,0.02978515625
10,multi_equal,might_viewone,sas98,0.025390625
10,multi_equal,might_viewone,sas98,0.02392578125
10,multi_equal,might_viewone,sas98,0.02978515625
10,multi_equal,might_viewone,sas98,0.02685546875
10,multi_equal,might_viewone,sas98,0.0126953125
10,multi_equal,might_viewone,sas98,0.03955078125
10,multi_equal,might_viewone,sas98,0.01708984375
10,multi_equal,might_viewone,sas98,0.01416015625
10,multi_equal,might_viewone,sas98,0.021484375
10,multi_equal,might_viewone,sas98,0.01220703125
10,multi_equal,might_viewone,sas98,0.0166015625
10,multi_equal,might_viewone,sas98,0.013671875
10,multi_equal,might_viewone,sas98,0.01171875
10,multi_equal,might_viewone,sas98,0.015625
10,multi_equal,might_viewone,sas98,0.0146484375
10,multi_equal,might_viewone,sas98,0.01416015625
10,multi_equal,might_viewone,sas98,0.0146484375
10,multi_equal,might_viewone,sas98,0.015625
10,multi_equal,might_viewone,sas98,0.01416015625
10,multi_equal,might_viewone,sas98,0.01318359375
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.013671875
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.0185546875
10,multi_equal,might_viewone,sas98,0.01220703125
10,multi_equal,might_viewone,sas98,0.0185546875
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.02099609375
10,multi_equal,might_viewone,sas98,0.0244140625
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.017578125
10,multi_equal,might_viewone,sas98,0.01123046875
10,multi_equal,might_viewone,sas98,0.02587890625
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.02099609375
10,multi_equal,might_viewone,sas98,0.02001953125
10,multi_equal,might_viewone,sas98,0.0146484375
10,multi_equal,might_viewone,sas98,0.02490234375
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.033203125
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.01611328125
10,multi_equal,might_viewone,sas98,0.01708984375
10,multi_equal,might_viewone,sas98,0.02490234375
10,multi_equal,might_viewone,sas98,0.01220703125
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.01953125
10,multi_equal,might_viewone,sas98,0.03076171875
10,multi_equal,might_viewone,sas98,0.01611328125
10,multi_equal,might_viewone,sas98,0.0205078125
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.01416015625
10,multi_equal,might_viewone,sas98,0.02001953125
10,multi_equal,might_viewone,sas98,0.01318359375
10,multi_equal,might_viewone,sas98,0.0234375
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.01513671875
10,multi_equal,might_viewone,sas98,0.02294921875
10,multi_equal,might_viewone,sas98,0.01953125
10,multi_equal,might_viewone,sas98,0.02294921875
10,multi_equal,might_viewone,sas98,0.02734375
10,multi_equal,might_viewone,sas98,0.03125
10,multi_equal,might_viewone,sas98,0.02001953125
10,multi_equal,might_viewone,sas98,0.01171875
10,multi_equal,might_viewone,sas98,0.01220703125
10,multi_equal,might_viewone,sas98,0.02978515625
10,multi_equal,might_viewone,sas98,0.0244140625
10,multi_equal,might_viewone,sas98,0.01220703125
10,multi_equal,might_viewone,sas98,0.0263671875
10,multi_equal,might_viewone,sas98,0.01904296875
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.01611328125
10,multi_equal,might_viewone,sas98,0.0126953125
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.01708984375
10,multi_equal,might_viewone,sas98,0.02197265625
10,multi_equal,might_viewone,sas98,0.02294921875
10,multi_equal,might_viewone,sas98,0.01513671875
10,multi_equal,might_viewone,sas98,0.0341796875
10,multi_equal,might_viewone,sas98,0.015625
10,multi_equal,might_viewone,sas98,0.029296875
10,multi_equal,might_viewone,sas98,0.02685546875
10,multi_equal,might_viewone,sas98,0.017578125
10,multi_equal,might_viewone,sas98,0.015625
10,multi_equal,might_viewone,sas98,0.01806640625
10,multi_equal,might_viewone,sas98,0.01953125
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.021484375
26,multi_equal,might_viewone,sas98,0.01416015625
26,multi_equal,might_viewone,sas98,0.01953125
26,multi_equal,might_viewone,sas98,0.01123046875
26,multi_equal,might_viewone,sas98,0.01806640625
26,multi_equal,might_viewone,sas98,0.017578125
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.02099609375
26,multi_equal,might_viewone,sas98,0.0224609375
26,multi_equal,might_viewone,sas98,0.0224609375
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.02490234375
26,multi_equal,might_viewone,sas98,0.01953125
26,multi_equal,might_viewone,sas98,0.021484375
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.021484375
26,multi_equal,might_viewone,sas98,0.0380859375
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.0244140625
26,multi_equal,might_viewone,sas98,0.01416015625
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.013671875
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.02197265625
26,multi_equal,might_viewone,sas98,0.0234375
26,multi_equal,might_viewone,sas98,0.017578125
26,multi_equal,might_viewone,sas98,0.02294921875
26,multi_equal,might_viewone,sas98,0.015625
26,multi_equal,might_viewone,sas98,0.01513671875
26,multi_equal,might_viewone,sas98,0.0107421875
26,multi_equal,might_viewone,sas98,0.02099609375
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.025390625
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.01171875
26,multi_equal,might_viewone,sas98,0.0107421875
26,multi_equal,might_viewone,sas98,0.02490234375
26,multi_equal,might_viewone,sas98,0.0126953125
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.0205078125
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.02197265625
26,multi_equal,might_viewone,sas98,0.017578125
26,multi_equal,might_viewone,sas98,0.0244140625
26,multi_equal,might_viewone,sas98,0.0107421875
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.01806640625
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.021484375
26,multi_equal,might_viewone,sas98,0.0146484375
26,multi_equal,might_viewone,sas98,0.02783203125
26,multi_equal,might_viewone,sas98,0.0302734375
26,multi_equal,might_viewone,sas98,0.02587890625
26,multi_equal,might_viewone,sas98,0.02294921875
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.01708984375
26,multi_equal,might_viewone,sas98,0.01318359375
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.0146484375
26,multi_equal,might_viewone,sas98,0.015625
26,multi_equal,might_viewone,sas98,0.013671875
26,multi_equal,might_viewone,sas98,0.02685546875
26,multi_equal,might_viewone,sas98,0.02099609375
26,multi_equal,might_viewone,sas98,0.01904296875
26,multi_equal,might_viewone,sas98,0.01220703125
26,multi_equal,might_viewone,sas98,0.015625
26,multi_equal,might_viewone,sas98,0.0205078125
26,multi_equal,might_viewone,sas98,0.01953125
26,multi_equal,might_viewone,sas98,0.01416015625
26,multi_equal,might_viewone,sas98,0.01416015625
26,multi_equal,might_viewone,sas98,0.0146484375
26,multi_equal,might_viewone,sas98,0.01171875
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.0205078125
26,multi_equal,might_viewone,sas98,0.01513671875
26,multi_equal,might_viewone,sas98,0.02001953125
26,multi_equal,might_viewone,sas98,0.0263671875
26,multi_equal,might_viewone,sas98,0.01123046875
26,multi_equal,might_viewone,sas98,0.02001953125
26,multi_equal,might_viewone,sas98,0.01806640625
26,multi_equal,might_viewone,sas98,0.01806640625
26,multi_equal,might_viewone,sas98,0.01708984375
26,multi_equal,might_viewone,sas98,0.01220703125
26,multi_equal,might_viewone,sas98,0.02294921875
26,multi_equal,might_viewone,sas98,0.01953125
26,multi_equal,might_viewone,sas98,0.0166015625
26,multi_equal,might_viewone,sas98,0.02294921875
26,multi_equal,might_viewone,sas98,0.01025390625
26,multi_equal,might_viewone,sas98,0.015625
26,multi_equal,might_viewone,sas98,0.017578125
26,multi_equal,might_viewone,sas98,0.021484375
26,multi_equal,might_viewone,sas98,0.0263671875
26,multi_equal,might_viewone,sas98,0.029296875
26,multi_equal,might_viewone,sas98,0.01611328125
26,multi_equal,might_viewone,sas98,0.015625
26,multi_equal,might_viewone,sas98,0.02294921875
26,multi_equal,might_viewone,sas98,0.01416015625
26,multi_equal,might_viewone,sas98,0.02587890625
58,multi_equal,might_viewone,sas98,0.02734375
58,multi_equal,might_viewone,sas98,0.015625
58,multi_equal,might_viewone,sas98,0.0126953125
58,multi_equal,might_viewone,sas98,0.01708984375
58,multi_equal,might_viewone,sas98,0.01611328125
58,multi_equal,might_viewone,sas98,0.01220703125
58,multi_equal,might_viewone,sas98,0.0400390625
58,multi_equal,might_viewone,sas98,0.0234375
58,multi_equal,might_viewone,sas98,0.0224609375
58,multi_equal,might_viewone,sas98,0.02001953125
58,multi_equal,might_viewone,sas98,0.02490234375
58,multi_equal,might_viewone,sas98,0.01416015625
58,multi_equal,might_viewone,sas98,0.01904296875
58,multi_equal,might_viewone,sas98,0.01953125
58,multi_equal,might_viewone,sas98,0.021484375
58,multi_equal,might_viewone,sas98,0.02001953125
58,multi_equal,might_viewone,sas98,0.01953125
58,multi_equal,might_viewone,sas98,0.02490234375
58,multi_equal,might_viewone,sas98,0.02587890625
