n_dims_1,sim_type,model,metric,metric_value
2,multi_modalv2,knn_viewtwo,sas98,0.01903512433657344
2,multi_modalv2,knn_viewtwo,sas98,0.011720436519768621
2,multi_modalv2,knn_viewtwo,sas98,0.011718051165841733
2,multi_modalv2,knn_viewtwo,sas98,0.013670463355000297
2,multi_modalv2,knn_viewtwo,sas98,0.01854731945852466
2,multi_modalv2,knn_viewtwo,sas98,0.017097024270976206
2,multi_modalv2,knn_viewtwo,sas98,0.017094638917049317
2,multi_modalv2,knn_viewtwo,sas98,0.023929870594549464
2,multi_modalv2,knn_viewtwo,sas98,0.010737670701890393
2,multi_modalv2,knn_viewtwo,sas98,0.023433716977756574
2,multi_modalv2,knn_viewtwo,sas98,0.007812034110561155
2,multi_modalv2,knn_viewtwo,sas98,0.012692468244975849
2,multi_modalv2,knn_viewtwo,sas98,0.019049436460134773
2,multi_modalv2,knn_viewtwo,sas98,0.021972687697537123
2,multi_modalv2,knn_viewtwo,sas98,0.018550897489414995
2,multi_modalv2,knn_viewtwo,sas98,0.02637128033872026
2,multi_modalv2,knn_viewtwo,sas98,0.027350468125708155
2,multi_modalv2,knn_viewtwo,sas98,0.01904585842924444
2,multi_modalv2,knn_viewtwo,sas98,0.0161094877452442
2,multi_modalv2,knn_viewtwo,sas98,0.01758005844117121
2,multi_modalv2,knn_viewtwo,sas98,0.01855328284334188
2,multi_modalv2,knn_viewtwo,sas98,0.016598485300256427
2,multi_modalv2,knn_viewtwo,sas98,0.017079134116524543
2,multi_modalv2,knn_viewtwo,sas98,0.01905420716798855
2,multi_modalv2,knn_viewtwo,sas98,0.0166032560081102
2,multi_modalv2,knn_viewtwo,sas98,0.010252251177768502
2,multi_modalv2,knn_viewtwo,sas98,0.03173474864332996
2,multi_modalv2,knn_viewtwo,sas98,0.023925099886695687
2,multi_modalv2,knn_viewtwo,sas98,0.03172759258154929
2,multi_modalv2,knn_viewtwo,sas98,0.028317729143061604
2,multi_modalv2,knn_viewtwo,sas98,0.028320114496988492
