n_samples,sim_type,model,metric,metric_value
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.031384615384615386
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.023076923076923078
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.03076923076923077
256,multi_equal,knn,sas98,0.03107692307692308
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.048
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.023692307692307697
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.03169230769230769
256,multi_equal,knn,sas98,0.03907692307692308
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.03107692307692308
256,multi_equal,knn,sas98,0.023692307692307693
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.05569230769230769
256,multi_equal,knn,sas98,0.039384615384615386
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.03076923076923077
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.031384615384615386
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.03107692307692308
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.023692307692307697
256,multi_equal,knn,sas98,0.055384615384615386
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.03876923076923077
256,multi_equal,knn,sas98,0.07907692307692307
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.03076923076923077
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.03169230769230769
256,multi_equal,knn,sas98,0.04
256,multi_equal,knn,sas98,0.046153846153846156
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.046461538461538464
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.03076923076923077
256,multi_equal,knn,sas98,0.03076923076923077
256,multi_equal,knn,sas98,0.03969230769230769
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.016
256,multi_equal,knn,sas98,0.06276923076923077
256,multi_equal,knn,sas98,0.024
256,multi_equal,knn,sas98,0.023076923076923078
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.03169230769230769
256,multi_equal,knn,sas98,0.032
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.016
256,multi_equal,knn,sas98,0.016
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.04676923076923077
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.04
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.007692307692307693
256,multi_equal,knn,sas98,0.03169230769230769
256,multi_equal,knn,sas98,0.023692307692307693
256,multi_equal,knn,sas98,0.023692307692307693
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.023692307692307697
256,multi_equal,knn,sas98,0.0
256,multi_equal,knn,sas98,0.015692307692307693
256,multi_equal,knn,sas98,0.023384615384615386
256,multi_equal,knn,sas98,0.008
256,multi_equal,knn,sas98,0.015384615384615385
256,multi_equal,knn,sas98,0.031384615384615386
256,multi_equal,knn,sas98,0.007692307692307693
512,multi_equal,knn,sas98,0.035143288084464555
512,multi_equal,knn,sas98,0.0196078431372549
512,multi_equal,knn,sas98,0.019457013574660634
512,multi_equal,knn,sas98,0.03137254901960784
512,multi_equal,knn,sas98,0.027450980392156866
512,multi_equal,knn,sas98,0.011689291101055807
