n_dims_1,sim_type,model,metric,metric_value
2,mean_shiftv2,comight-perm,sas98,0.1220703125
2,mean_shiftv2,comight-perm,sas98,0.1201171875
2,mean_shiftv2,comight-perm,sas98,0.08251953125
2,mean_shiftv2,comight-perm,sas98,0.0849609375
2,mean_shiftv2,comight-perm,sas98,0.103515625
2,mean_shiftv2,comight-perm,sas98,0.10693359375
2,mean_shiftv2,comight-perm,sas98,0.13134765625
2,mean_shiftv2,comight-perm,sas98,0.14208984375
2,mean_shiftv2,comight-perm,sas98,0.1103515625
2,mean_shiftv2,comight-perm,sas98,0.07177734375
2,mean_shiftv2,comight-perm,sas98,0.14501953125
2,mean_shiftv2,comight-perm,sas98,0.15380859375
2,mean_shiftv2,comight-perm,sas98,0.1494140625
2,mean_shiftv2,comight-perm,sas98,0.1025390625
2,mean_shiftv2,comight-perm,sas98,0.1376953125
2,mean_shiftv2,comight-perm,sas98,0.11865234375
2,mean_shiftv2,comight-perm,sas98,0.12548828125
2,mean_shiftv2,comight-perm,sas98,0.16162109375
2,mean_shiftv2,comight-perm,sas98,0.1279296875
2,mean_shiftv2,comight-perm,sas98,0.12646484375
2,mean_shiftv2,comight-perm,sas98,0.13427734375
2,mean_shiftv2,comight-perm,sas98,0.1318359375
2,mean_shiftv2,comight-perm,sas98,0.130859375
2,mean_shiftv2,comight-perm,sas98,0.14453125
2,mean_shiftv2,comight-perm,sas98,0.140625
2,mean_shiftv2,comight-perm,sas98,0.10888671875
2,mean_shiftv2,comight-perm,sas98,0.1337890625
2,mean_shiftv2,comight-perm,sas98,0.10205078125
2,mean_shiftv2,comight-perm,sas98,0.09326171875
2,mean_shiftv2,comight-perm,sas98,0.14453125
2,mean_shiftv2,comight-perm,sas98,0.150390625
2,mean_shiftv2,comight-perm,sas98,0.1259765625
2,mean_shiftv2,comight-perm,sas98,0.12451171875
2,mean_shiftv2,comight-perm,sas98,0.14013671875
2,mean_shiftv2,comight-perm,sas98,0.1455078125
2,mean_shiftv2,comight-perm,sas98,0.119140625
2,mean_shiftv2,comight-perm,sas98,0.10205078125
2,mean_shiftv2,comight-perm,sas98,0.12646484375
2,mean_shiftv2,comight-perm,sas98,0.15087890625
2,mean_shiftv2,comight-perm,sas98,0.1328125
2,mean_shiftv2,comight-perm,sas98,0.14111328125
2,mean_shiftv2,comight-perm,sas98,0.154296875
2,mean_shiftv2,comight-perm,sas98,0.1103515625
2,mean_shiftv2,comight-perm,sas98,0.1572265625
2,mean_shiftv2,comight-perm,sas98,0.11767578125
2,mean_shiftv2,comight-perm,sas98,0.1337890625
2,mean_shiftv2,comight-perm,sas98,0.08935546875
2,mean_shiftv2,comight-perm,sas98,0.1142578125
2,mean_shiftv2,comight-perm,sas98,0.1494140625
2,mean_shiftv2,comight-perm,sas98,0.15185546875
2,mean_shiftv2,comight-perm,sas98,0.1591796875
2,mean_shiftv2,comight-perm,sas98,0.10205078125
2,mean_shiftv2,comight-perm,sas98,0.1064453125
2,mean_shiftv2,comight-perm,sas98,0.1181640625
2,mean_shiftv2,comight-perm,sas98,0.1328125
2,mean_shiftv2,comight-perm,sas98,0.13720703125
