n_samples,sim_type,model,metric,metric_value
256,multi_modalv2,might_viewone,sas98,0.0234375
256,multi_modalv2,might_viewone,sas98,0.09375
256,multi_modalv2,might_viewone,sas98,0.0390625
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.21875
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.09375
256,multi_modalv2,might_viewone,sas98,0.0
256,multi_modalv2,might_viewone,sas98,0.0390625
256,multi_modalv2,might_viewone,sas98,0.0234375
256,multi_modalv2,might_viewone,sas98,0.078125
256,multi_modalv2,might_viewone,sas98,0.0234375
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.1484375
256,multi_modalv2,might_viewone,sas98,0.03125
256,multi_modalv2,might_viewone,sas98,0.2890625
256,multi_modalv2,might_viewone,sas98,0.25
256,multi_modalv2,might_viewone,sas98,0.3125
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.234375
256,multi_modalv2,might_viewone,sas98,0.046875
256,multi_modalv2,might_viewone,sas98,0.0546875
256,multi_modalv2,might_viewone,sas98,0.15625
256,multi_modalv2,might_viewone,sas98,0.234375
256,multi_modalv2,might_viewone,sas98,0.2890625
256,multi_modalv2,might_viewone,sas98,0.25
256,multi_modalv2,might_viewone,sas98,0.265625
256,multi_modalv2,might_viewone,sas98,0.3359375
256,multi_modalv2,might_viewone,sas98,0.09375
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.0
256,multi_modalv2,might_viewone,sas98,0.0625
256,multi_modalv2,might_viewone,sas98,0.2734375
256,multi_modalv2,might_viewone,sas98,0.03125
256,multi_modalv2,might_viewone,sas98,0.3125
256,multi_modalv2,might_viewone,sas98,0.3046875
256,multi_modalv2,might_viewone,sas98,0.1796875
256,multi_modalv2,might_viewone,sas98,0.2578125
256,multi_modalv2,might_viewone,sas98,0.046875
256,multi_modalv2,might_viewone,sas98,0.0
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.0
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.0546875
256,multi_modalv2,might_viewone,sas98,0.2109375
256,multi_modalv2,might_viewone,sas98,0.296875
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.0
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.109375
256,multi_modalv2,might_viewone,sas98,0.0859375
256,multi_modalv2,might_viewone,sas98,0.171875
256,multi_modalv2,might_viewone,sas98,0.234375
256,multi_modalv2,might_viewone,sas98,0.25
256,multi_modalv2,might_viewone,sas98,0.1875
256,multi_modalv2,might_viewone,sas98,0.2109375
256,multi_modalv2,might_viewone,sas98,0.28125
256,multi_modalv2,might_viewone,sas98,0.0390625
256,multi_modalv2,might_viewone,sas98,0.2734375
256,multi_modalv2,might_viewone,sas98,0.0625
256,multi_modalv2,might_viewone,sas98,0.28125
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.3046875
256,multi_modalv2,might_viewone,sas98,0.15625
256,multi_modalv2,might_viewone,sas98,0.2890625
256,multi_modalv2,might_viewone,sas98,0.0234375
256,multi_modalv2,might_viewone,sas98,0.109375
256,multi_modalv2,might_viewone,sas98,0.015625
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.0078125
256,multi_modalv2,might_viewone,sas98,0.21875
256,multi_modalv2,might_viewone,sas98,0.0234375
