n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,comight,sas98,0.0107421875
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.017578125
2,multi_equal,comight,sas98,0.01416015625
2,multi_equal,comight,sas98,0.01611328125
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.017578125
2,multi_equal,comight,sas98,0.021484375
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.01611328125
2,multi_equal,comight,sas98,0.009765625
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.01416015625
2,multi_equal,comight,sas98,0.0166015625
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.01953125
2,multi_equal,comight,sas98,0.0166015625
2,multi_equal,comight,sas98,0.013671875
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.0205078125
2,multi_equal,comight,sas98,0.01806640625
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.02099609375
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.01220703125
2,multi_equal,comight,sas98,0.01171875
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.0166015625
2,multi_equal,comight,sas98,0.017578125
2,multi_equal,comight,sas98,0.01416015625
2,multi_equal,comight,sas98,0.01611328125
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.01416015625
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.013671875
2,multi_equal,comight,sas98,0.0126953125
2,multi_equal,comight,sas98,0.0126953125
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.01953125
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.0166015625
2,multi_equal,comight,sas98,0.01904296875
2,multi_equal,comight,sas98,0.0107421875
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.0126953125
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.0166015625
2,multi_equal,comight,sas98,0.0146484375
2,multi_equal,comight,sas98,0.01806640625
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.013671875
2,multi_equal,comight,sas98,0.015625
2,multi_equal,comight,sas98,0.0107421875
2,multi_equal,comight,sas98,0.01220703125
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.01220703125
2,multi_equal,comight,sas98,0.0087890625
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.013671875
2,multi_equal,comight,sas98,0.01513671875
2,multi_equal,comight,sas98,0.01708984375
2,multi_equal,comight,sas98,0.0126953125
2,multi_equal,comight,sas98,0.01806640625
2,multi_equal,comight,sas98,0.01318359375
2,multi_equal,comight,sas98,0.02001953125
2,multi_equal,comight,sas98,0.015625
