n_dims_1,sim_type,model,metric,metric_value
2,multi_equal,knn,sas98,0.015132685312183198
2,multi_equal,knn,sas98,0.012690082891048959
2,multi_equal,knn,sas98,0.016603256008110204
2,multi_equal,knn,sas98,0.011714473134951399
2,multi_equal,knn,sas98,0.019532470630329778
2,multi_equal,knn,sas98,0.010737670701890394
2,multi_equal,knn,sas98,0.02783230961893971
2,multi_equal,knn,sas98,0.016110680422207646
2,multi_equal,knn,sas98,0.019043473075317553
2,multi_equal,knn,sas98,0.01758005844117121
2,multi_equal,knn,sas98,0.020497346293756335
2,multi_equal,knn,sas98,0.01953127795336633
2,multi_equal,knn,sas98,0.020508080386427336
2,multi_equal,knn,sas98,0.01757409505635399
2,multi_equal,knn,sas98,0.010741248732780725
2,multi_equal,knn,sas98,0.01855447552030532
2,multi_equal,knn,sas98,0.014159460910012522
2,multi_equal,knn,sas98,0.020009541415707557
2,multi_equal,knn,sas98,0.02148726817341523
2,multi_equal,knn,sas98,0.019055399844951994
2,multi_equal,knn,sas98,0.021483690142524898
2,multi_equal,knn,sas98,0.007324229232512374
2,multi_equal,knn,sas98,0.016113065776134534
2,multi_equal,knn,sas98,0.014152304848231859
2,multi_equal,knn,sas98,0.0298014192855865
2,multi_equal,knn,sas98,0.005859621921402588
2,multi_equal,knn,sas98,0.01318385115391496
2,multi_equal,knn,sas98,0.013185043830878406
2,multi_equal,knn,sas98,0.022945912099707793
2,multi_equal,knn,sas98,0.01513387798914664
2,multi_equal,knn,sas98,0.012692468244975847
2,multi_equal,knn,sas98,0.014647265788061303
2,multi_equal,knn,sas98,0.020505695032500448
2,multi_equal,knn,sas98,0.011715665811914843
2,multi_equal,knn,sas98,0.014158268233049076
2,multi_equal,knn,sas98,0.013672848708927187
2,multi_equal,knn,sas98,0.01952889259943944
2,multi_equal,knn,sas98,0.017091060886158985
2,multi_equal,knn,sas98,0.01953724133818355
2,multi_equal,knn,sas98,0.011230246287792952
2,multi_equal,knn,sas98,0.012205856043890512
2,multi_equal,knn,sas98,0.02391913650187847
2,multi_equal,knn,sas98,0.015137456020036974
2,multi_equal,knn,sas98,0.02051165841731767
2,multi_equal,knn,sas98,0.015144612081817638
2,multi_equal,knn,sas98,0.01073647802492695
2,multi_equal,knn,sas98,0.017087482855268652
2,multi_equal,knn,sas98,0.017089868209195537
2,multi_equal,knn,sas98,0.013185043830878406
2,multi_equal,knn,sas98,0.02245691454469557
2,multi_equal,knn,sas98,0.012207048720853958
2,multi_equal,knn,sas98,0.015143419404854197
2,multi_equal,knn,sas98,0.01903989504442722
2,multi_equal,knn,sas98,0.014646073111097863
2,multi_equal,knn,sas98,0.01709583159401276
2,multi_equal,knn,sas98,0.019532470630329778
2,multi_equal,knn,sas98,0.008788836543622159
2,multi_equal,knn,sas98,0.019037509690500328
2,multi_equal,knn,sas98,0.023923907209732243
2,multi_equal,knn,sas98,0.013671656031963741
