n_samples,sim_type,model,metric,metric_value
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.03076923076923077
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.047076923076923086
256,multi_equal,knn_viewtwo,sas98,0.03107692307692308
256,multi_equal,knn_viewtwo,sas98,0.015384615384615385
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.038461538461538464
256,multi_equal,knn_viewtwo,sas98,0.015384615384615385
256,multi_equal,knn_viewtwo,sas98,0.024
256,multi_equal,knn_viewtwo,sas98,0.015384615384615385
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.06246153846153846
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.039384615384615386
256,multi_equal,knn_viewtwo,sas98,0.032
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.023076923076923078
256,multi_equal,knn_viewtwo,sas98,0.015384615384615385
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.03169230769230769
256,multi_equal,knn_viewtwo,sas98,0.06246153846153846
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.047384615384615386
256,multi_equal,knn_viewtwo,sas98,0.046461538461538464
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.07784615384615386
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.05507692307692308
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.03169230769230769
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.016
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.03969230769230769
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.053846153846153856
256,multi_equal,knn_viewtwo,sas98,0.023076923076923078
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.03169230769230769
256,multi_equal,knn_viewtwo,sas98,0.016
256,multi_equal,knn_viewtwo,sas98,0.024
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.03076923076923077
256,multi_equal,knn_viewtwo,sas98,0.03076923076923077
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.055384615384615386
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.024
256,multi_equal,knn_viewtwo,sas98,0.007692307692307693
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.03076923076923077
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.015384615384615385
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.023076923076923078
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.04707692307692308
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.015692307692307693
256,multi_equal,knn_viewtwo,sas98,0.008
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.016
256,multi_equal,knn_viewtwo,sas98,0.023384615384615386
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.0
256,multi_equal,knn_viewtwo,sas98,0.023692307692307693
256,multi_equal,knn_viewtwo,sas98,0.03107692307692308
512,multi_equal,knn_viewtwo,sas98,0.00392156862745098
512,multi_equal,knn_viewtwo,sas98,0.027450980392156866
512,multi_equal,knn_viewtwo,sas98,0.015610859728506787
512,multi_equal,knn_viewtwo,sas98,0.042986425339366516
512,multi_equal,knn_viewtwo,sas98,0.042986425339366516
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.03529411764705882
512,multi_equal,knn_viewtwo,sas98,0.015535444947209653
512,multi_equal,knn_viewtwo,sas98,0.03129713423831071
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.038838612368024134
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.04306184012066365
512,multi_equal,knn_viewtwo,sas98,0.023529411764705882
512,multi_equal,knn_viewtwo,sas98,0.03129713423831071
512,multi_equal,knn_viewtwo,sas98,0.03137254901960784
512,multi_equal,knn_viewtwo,sas98,0.05437405731523378
512,multi_equal,knn_viewtwo,sas98,0.019457013574660634
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.0038461538461538464
512,multi_equal,knn_viewtwo,sas98,0.015610859728506787
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.015535444947209653
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.019532428355957768
512,multi_equal,knn_viewtwo,sas98,0.09766214177978884
512,multi_equal,knn_viewtwo,sas98,0.03898944193061841
512,multi_equal,knn_viewtwo,sas98,0.027450980392156866
512,multi_equal,knn_viewtwo,sas98,0.027450980392156866
512,multi_equal,knn_viewtwo,sas98,0.023529411764705882
512,multi_equal,knn_viewtwo,sas98,0.0038461538461538464
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.019532428355957768
512,multi_equal,knn_viewtwo,sas98,0.0193815987933635
512,multi_equal,knn_viewtwo,sas98,0.023453996983408748
512,multi_equal,knn_viewtwo,sas98,0.00392156862745098
512,multi_equal,knn_viewtwo,sas98,0.019532428355957768
512,multi_equal,knn_viewtwo,sas98,0.023529411764705882
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.019457013574660634
512,multi_equal,knn_viewtwo,sas98,0.03484162895927602
512,multi_equal,knn_viewtwo,sas98,0.054826546003016584
512,multi_equal,knn_viewtwo,sas98,0.01568627450980392
512,multi_equal,knn_viewtwo,sas98,0.007767722473604827
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.023453996983408748
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.01568627450980392
512,multi_equal,knn_viewtwo,sas98,0.027224736048265464
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.054751131221719464
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.03521870286576169
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.0
512,multi_equal,knn_viewtwo,sas98,0.015610859728506787
512,multi_equal,knn_viewtwo,sas98,0.03529411764705882
512,multi_equal,knn_viewtwo,sas98,0.011689291101055807
512,multi_equal,knn_viewtwo,sas98,0.019532428355957768
512,multi_equal,knn_viewtwo,sas98,0.01568627450980392
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.03906485671191554
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.015610859728506787
512,multi_equal,knn_viewtwo,sas98,0.0
512,multi_equal,knn_viewtwo,sas98,0.027375565610859732
512,multi_equal,knn_viewtwo,sas98,0.023529411764705882
512,multi_equal,knn_viewtwo,sas98,0.01568627450980392
512,multi_equal,knn_viewtwo,sas98,0.01568627450980392
512,multi_equal,knn_viewtwo,sas98,0.050829562594268476
512,multi_equal,knn_viewtwo,sas98,0.011764705882352941
512,multi_equal,knn_viewtwo,sas98,0.027450980392156866
512,multi_equal,knn_viewtwo,sas98,0.00392156862745098
512,multi_equal,knn_viewtwo,sas98,0.015610859728506787
512,multi_equal,knn_viewtwo,sas98,0.027375565610859732
512,multi_equal,knn_viewtwo,sas98,0.019532428355957768
512,multi_equal,knn_viewtwo,sas98,0.023529411764705882
512,multi_equal,knn_viewtwo,sas98,0.011689291101055807
512,multi_equal,knn_viewtwo,sas98,0.00784313725490196
512,multi_equal,knn_viewtwo,sas98,0.019306184012066366
512,multi_equal,knn_viewtwo,sas98,0.0196078431372549
