n_samples,sim_type,model,metric,metric_value
256,multi_equal,lr,auc,0.51025390625
256,multi_equal,lr,auc,0.49530029296875
256,multi_equal,lr,auc,0.56427001953125
256,multi_equal,lr,auc,0.46197509765625
256,multi_equal,lr,auc,0.4478759765625
256,multi_equal,lr,auc,0.46356201171875
256,multi_equal,lr,auc,0.49200439453125
256,multi_equal,lr,auc,0.57489013671875
256,multi_equal,lr,auc,0.56805419921875
256,multi_equal,lr,auc,0.62493896484375
256,multi_equal,lr,auc,0.58392333984375
256,multi_equal,lr,auc,0.43701171875
256,multi_equal,lr,auc,0.48175048828125
256,multi_equal,lr,auc,0.5362548828125
256,multi_equal,lr,auc,0.52923583984375
256,multi_equal,lr,auc,0.52728271484375
256,multi_equal,lr,auc,0.45159912109375
256,multi_equal,lr,auc,0.51580810546875
256,multi_equal,lr,auc,0.5126953125
256,multi_equal,lr,auc,0.514404296875
256,multi_equal,lr,auc,0.47711181640625
256,multi_equal,lr,auc,0.47711181640625
256,multi_equal,lr,auc,0.4912109375
256,multi_equal,lr,auc,0.49041748046875
256,multi_equal,lr,auc,0.547607421875
256,multi_equal,lr,auc,0.4727783203125
256,multi_equal,lr,auc,0.4322509765625
256,multi_equal,lr,auc,0.55914306640625
256,multi_equal,lr,auc,0.607666015625
256,multi_equal,lr,auc,0.474365234375
256,multi_equal,lr,auc,0.50994873046875
256,multi_equal,lr,auc,0.54638671875
256,multi_equal,lr,auc,0.53399658203125
256,multi_equal,lr,auc,0.564453125
256,multi_equal,lr,auc,0.5166015625
256,multi_equal,lr,auc,0.51959228515625
256,multi_equal,lr,auc,0.4718017578125
256,multi_equal,lr,auc,0.4080810546875
256,multi_equal,lr,auc,0.4884033203125
256,multi_equal,lr,auc,0.427978515625
256,multi_equal,lr,auc,0.56475830078125
256,multi_equal,lr,auc,0.5621337890625
256,multi_equal,lr,auc,0.48455810546875
256,multi_equal,lr,auc,0.52288818359375
256,multi_equal,lr,auc,0.58404541015625
256,multi_equal,lr,auc,0.48712158203125
256,multi_equal,lr,auc,0.4478759765625
256,multi_equal,lr,auc,0.55340576171875
256,multi_equal,lr,auc,0.53680419921875
256,multi_equal,lr,auc,0.55023193359375
256,multi_equal,lr,auc,0.48431396484375
256,multi_equal,lr,auc,0.48431396484375
256,multi_equal,lr,auc,0.46917724609375
256,multi_equal,lr,auc,0.52545166015625
256,multi_equal,lr,auc,0.5206298828125
256,multi_equal,lr,auc,0.49261474609375
256,multi_equal,lr,auc,0.48846435546875
256,multi_equal,lr,auc,0.48699951171875
256,multi_equal,lr,auc,0.49676513671875
256,multi_equal,lr,auc,0.5023193359375
256,multi_equal,lr,auc,0.5291748046875
256,multi_equal,lr,auc,0.43841552734375
256,multi_equal,lr,auc,0.46795654296875
256,multi_equal,lr,auc,0.4970703125
256,multi_equal,lr,auc,0.5689697265625
256,multi_equal,lr,auc,0.51812744140625
256,multi_equal,lr,auc,0.55462646484375
256,multi_equal,lr,auc,0.481689453125
256,multi_equal,lr,auc,0.48394775390625
256,multi_equal,lr,auc,0.46343994140625
256,multi_equal,lr,auc,0.4207763671875
256,multi_equal,lr,auc,0.4847412109375
256,multi_equal,lr,auc,0.51300048828125
256,multi_equal,lr,auc,0.5120849609375
256,multi_equal,lr,auc,0.4901123046875
256,multi_equal,lr,auc,0.3934326171875
256,multi_equal,lr,auc,0.48382568359375
256,multi_equal,lr,auc,0.40692138671875
256,multi_equal,lr,auc,0.4908447265625
256,multi_equal,lr,auc,0.5089111328125
256,multi_equal,lr,auc,0.53631591796875
256,multi_equal,lr,auc,0.48162841796875
256,multi_equal,lr,auc,0.47869873046875
256,multi_equal,lr,auc,0.49847412109375
256,multi_equal,lr,auc,0.50164794921875
256,multi_equal,lr,auc,0.532470703125
256,multi_equal,lr,auc,0.4859619140625
256,multi_equal,lr,auc,0.5238037109375
256,multi_equal,lr,auc,0.50909423828125
256,multi_equal,lr,auc,0.474853515625
256,multi_equal,lr,auc,0.47503662109375
256,multi_equal,lr,auc,0.51922607421875
256,multi_equal,lr,auc,0.525390625
256,multi_equal,lr,auc,0.45867919921875
256,multi_equal,lr,auc,0.518310546875
256,multi_equal,lr,auc,0.50689697265625
256,multi_equal,lr,auc,0.46710205078125
256,multi_equal,lr,auc,0.35986328125
256,multi_equal,lr,auc,0.5562744140625
256,multi_equal,lr,auc,0.45562744140625
512,multi_equal,lr,auc,0.5187225341796875
512,multi_equal,lr,auc,0.54168701171875
512,multi_equal,lr,auc,0.4752960205078125
512,multi_equal,lr,auc,0.4133453369140625
512,multi_equal,lr,auc,0.456695556640625
512,multi_equal,lr,auc,0.5048675537109375
512,multi_equal,lr,auc,0.4801483154296875
512,multi_equal,lr,auc,0.559173583984375
512,multi_equal,lr,auc,0.5040435791015625
512,multi_equal,lr,auc,0.4820556640625
512,multi_equal,lr,auc,0.497802734375
512,multi_equal,lr,auc,0.471099853515625
512,multi_equal,lr,auc,0.461181640625
512,multi_equal,lr,auc,0.462921142578125
512,multi_equal,lr,auc,0.4946136474609375
512,multi_equal,lr,auc,0.52978515625
512,multi_equal,lr,auc,0.5267791748046875
512,multi_equal,lr,auc,0.495819091796875
512,multi_equal,lr,auc,0.5372848510742188
512,multi_equal,lr,auc,0.503814697265625
512,multi_equal,lr,auc,0.472625732421875
512,multi_equal,lr,auc,0.5252838134765625
512,multi_equal,lr,auc,0.48961639404296875
512,multi_equal,lr,auc,0.514923095703125
512,multi_equal,lr,auc,0.490997314453125
512,multi_equal,lr,auc,0.486419677734375
512,multi_equal,lr,auc,0.53375244140625
512,multi_equal,lr,auc,0.465118408203125
512,multi_equal,lr,auc,0.513031005859375
512,multi_equal,lr,auc,0.5022430419921875
512,multi_equal,lr,auc,0.5502777099609375
512,multi_equal,lr,auc,0.469329833984375
512,multi_equal,lr,auc,0.5373992919921875
512,multi_equal,lr,auc,0.5083160400390625
512,multi_equal,lr,auc,0.531585693359375
