n_dims_1,sim_type,model,metric,metric_value
5,multi_modalv3,comight-cmi,sas98,0.28125
5,multi_modalv3,comight-cmi,sas98,0.2578125
5,multi_modalv3,comight-cmi,sas98,0.234375
5,multi_modalv3,comight-cmi,sas98,0.234375
5,multi_modalv3,comight-cmi,sas98,0.2421875
5,multi_modalv3,comight-cmi,sas98,0.265625
5,multi_modalv3,comight-cmi,sas98,0.3125
5,multi_modalv3,comight-cmi,sas98,0.2421875
5,multi_modalv3,comight-cmi,sas98,0.140625
5,multi_modalv3,comight-cmi,sas98,0.2734375
13,multi_modalv3,comight-cmi,sas98,0.28125
13,multi_modalv3,comight-cmi,sas98,0.2578125
13,multi_modalv3,comight-cmi,sas98,0.234375
13,multi_modalv3,comight-cmi,sas98,0.2265625
13,multi_modalv3,comight-cmi,sas98,0.2421875
13,multi_modalv3,comight-cmi,sas98,0.265625
13,multi_modalv3,comight-cmi,sas98,0.3203125
13,multi_modalv3,comight-cmi,sas98,0.25
13,multi_modalv3,comight-cmi,sas98,0.1328125
13,multi_modalv3,comight-cmi,sas98,0.2578125
29,multi_modalv3,comight-cmi,sas98,0.28125
29,multi_modalv3,comight-cmi,sas98,0.2578125
29,multi_modalv3,comight-cmi,sas98,0.2421875
29,multi_modalv3,comight-cmi,sas98,0.2265625
29,multi_modalv3,comight-cmi,sas98,0.2421875
29,multi_modalv3,comight-cmi,sas98,0.2734375
29,multi_modalv3,comight-cmi,sas98,0.3203125
29,multi_modalv3,comight-cmi,sas98,0.25
29,multi_modalv3,comight-cmi,sas98,0.1171875
29,multi_modalv3,comight-cmi,sas98,0.2578125
61,multi_modalv3,comight-cmi,sas98,0.28125
61,multi_modalv3,comight-cmi,sas98,0.2578125
61,multi_modalv3,comight-cmi,sas98,0.2421875
61,multi_modalv3,comight-cmi,sas98,0.2265625
61,multi_modalv3,comight-cmi,sas98,0.2421875
61,multi_modalv3,comight-cmi,sas98,0.265625
61,multi_modalv3,comight-cmi,sas98,0.3359375
61,multi_modalv3,comight-cmi,sas98,0.25
61,multi_modalv3,comight-cmi,sas98,0.125
61,multi_modalv3,comight-cmi,sas98,0.2578125
125,multi_modalv3,comight-cmi,sas98,0.28125
125,multi_modalv3,comight-cmi,sas98,0.2578125
125,multi_modalv3,comight-cmi,sas98,0.234375
125,multi_modalv3,comight-cmi,sas98,0.234375
125,multi_modalv3,comight-cmi,sas98,0.2421875
125,multi_modalv3,comight-cmi,sas98,0.265625
125,multi_modalv3,comight-cmi,sas98,0.3359375
125,multi_modalv3,comight-cmi,sas98,0.25
125,multi_modalv3,comight-cmi,sas98,0.1328125
125,multi_modalv3,comight-cmi,sas98,0.2578125
253,multi_modalv3,comight-cmi,sas98,0.28125
253,multi_modalv3,comight-cmi,sas98,0.2578125
253,multi_modalv3,comight-cmi,sas98,0.234375
253,multi_modalv3,comight-cmi,sas98,0.2265625
253,multi_modalv3,comight-cmi,sas98,0.2421875
253,multi_modalv3,comight-cmi,sas98,0.265625
253,multi_modalv3,comight-cmi,sas98,0.328125
253,multi_modalv3,comight-cmi,sas98,0.25
253,multi_modalv3,comight-cmi,sas98,0.0390625
253,multi_modalv3,comight-cmi,sas98,0.2578125
509,multi_modalv3,comight-cmi,sas98,0.28125
509,multi_modalv3,comight-cmi,sas98,0.2578125
509,multi_modalv3,comight-cmi,sas98,0.2421875
509,multi_modalv3,comight-cmi,sas98,0.234375
509,multi_modalv3,comight-cmi,sas98,0.2578125
509,multi_modalv3,comight-cmi,sas98,0.265625
509,multi_modalv3,comight-cmi,sas98,0.328125
509,multi_modalv3,comight-cmi,sas98,0.25
509,multi_modalv3,comight-cmi,sas98,0.0390625
509,multi_modalv3,comight-cmi,sas98,0.2578125
1021,multi_modalv3,comight-cmi,sas98,0.28125
1021,multi_modalv3,comight-cmi,sas98,0.265625
1021,multi_modalv3,comight-cmi,sas98,0.234375
1021,multi_modalv3,comight-cmi,sas98,0.21875
1021,multi_modalv3,comight-cmi,sas98,0.2421875
1021,multi_modalv3,comight-cmi,sas98,0.2734375
1021,multi_modalv3,comight-cmi,sas98,0.3359375
1021,multi_modalv3,comight-cmi,sas98,0.2421875
1021,multi_modalv3,comight-cmi,sas98,0.0078125
1021,multi_modalv3,comight-cmi,sas98,0.2421875
