sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
-0.01953125,0.0006448197092252528,0,512,2,6
0.0078125,-2.5212369322402672e-05,0,512,10,6
0.00390625,0.0002768686969096823,0,512,26,6
0.03125,-0.00017356827312275946,0,512,58,6
0.015625,-0.00032089215785680025,0,512,122,6
0.01171875,-0.00041549949894492677,0,512,250,6
0.00390625,1.148126202710209e-05,0,512,506,6
0.0078125,-5.6500145734217355e-05,0,512,1018,6
0.01953125,0.0003790064220519085,1,512,2,6
-0.0078125,0.0003565289775484537,1,512,10,6
-0.0078125,0.0002804151305257907,1,512,26,6
-0.00390625,0.00016500365525917715,1,512,58,6
-0.015625,0.00031795759848751715,1,512,122,6
-0.01953125,0.0005986204156751551,1,512,250,6
-0.03125,-8.298450213473085e-05,1,512,506,6
-0.015625,-4.5927259771483264e-05,1,512,1018,6
-0.046875,-0.0010043773776582388,2,512,2,6
-0.0234375,-6.8027974999829155e-06,2,512,10,6
0.0,-0.00011986593690971326,2,512,26,6
-0.00390625,-0.0008738838975066443,2,512,58,6
0.0078125,-5.113876570905784e-05,2,512,122,6
0.01953125,-0.00027842850773562855,2,512,250,6
0.02734375,9.6669220530754e-05,2,512,506,6
0.015625,-0.00037982673781167264,2,512,1018,6
0.04296875,0.001112395267749866,3,512,2,6
0.0078125,-0.0011172310981881761,3,512,10,6
0.0,-0.0005454010953492849,3,512,26,6
0.0,0.0010805253046792807,3,512,58,6
0.015625,-2.180200287005274e-05,3,512,122,6
-0.01171875,0.00023721608248006287,3,512,250,6
-0.00390625,-9.968256069181614e-05,3,512,506,6
0.0,0.0003327603394691625,3,512,1018,6
-0.015625,-0.0022657528962883866,4,512,2,6
0.00390625,0.000871029798191536,4,512,10,6
0.0,0.00013063714112282465,4,512,26,6
0.01171875,6.071341257518625e-06,4,512,58,6
-0.0078125,6.662296107240451e-05,4,512,122,6
-0.01953125,-0.0001933575977010049,4,512,250,6
-0.01953125,-1.2759698732711655e-05,4,512,506,6
0.0,1.982126394506345e-05,4,512,1018,6
0.0,0.0017288744462315986,5,512,2,6
-0.00390625,-0.000917111308219809,5,512,10,6
0.00390625,0.00044334754475316984,5,512,26,6
-0.00390625,-0.0002574563307130573,5,512,58,6
-0.01953125,-0.00012553026377282173,5,512,122,6
0.015625,0.00011433550575501439,5,512,250,6
0.02734375,-7.552745816441497e-05,5,512,506,6
0.00390625,-6.843047995996887e-05,5,512,1018,6
0.0,-0.0007559051230119351,6,512,2,6
-0.00390625,-0.0001794896242854893,6,512,10,6
-0.0078125,-0.00023858955625821743,6,512,26,6
-0.0234375,-0.00046369906741461353,6,512,58,6
0.01171875,1.1507667520227471e-05,6,512,122,6
0.01171875,5.603970066259123e-05,6,512,250,6
-0.01171875,8.065614849861458e-05,6,512,506,6
0.0,9.451384777670047e-05,6,512,1018,6
-0.01953125,0.0007624072442998786,7,512,2,6
0.03125,0.0011787531004816554,7,512,10,6
0.0078125,5.359475595478891e-05,7,512,26,6
0.0234375,0.0003819982885693296,7,512,58,6
0.00390625,-6.353547740911569e-05,7,512,122,6
0.0,7.179627970033131e-06,7,512,250,6
-0.00390625,0.00014277665138762163,7,512,506,6
-0.0078125,-0.00010597509404475236,7,512,1018,6
0.02734375,-4.108579070838392e-05,8,512,2,6
-0.01171875,-4.093343743982736e-05,8,512,10,6
-0.0234375,-0.00011348176066561244,8,512,26,6
-0.0078125,-0.00013962492410435345,8,512,58,6
-0.00390625,-0.00022408557712216837,8,512,122,6
-0.01171875,-0.00017996193794733717,8,512,250,6
0.00390625,1.96014664740618e-05,8,512,506,6
0.0,0.00015909126065094537,8,512,1018,6
-0.01171875,-0.0006434988905719141,9,512,2,6
-0.0078125,-0.0003231676197597011,9,512,10,6
0.01171875,9.368604437010042e-05,9,512,26,6
0.01171875,0.0002292908385548298,9,512,58,6
-0.0078125,0.0003756080029173603,9,512,122,6
0.015625,0.0002650437128117744,9,512,250,6
0.00390625,4.10572848985602e-06,9,512,506,6
0.00390625,-0.00014010222011828777,9,512,1018,6
0.0078125,-0.00012040273835911552,10,512,2,6
0.01953125,0.0003961443502049633,10,512,10,6
0.0078125,2.2472411204343956e-05,10,512,26,6
0.00390625,0.00014453802337843769,10,512,58,6
0.01953125,-0.00010451609380834892,10,512,122,6
-0.00390625,-0.00020933098469422262,10,512,250,6
-0.0078125,8.296952678576996e-05,10,512,506,6
-0.01171875,9.053477399434406e-06,10,512,1018,6
0.01171875,0.0007931527116767922,11,512,2,6
-0.00390625,-0.0004714740380602489,11,512,10,6
-0.00390625,-1.3342253087023082e-05,11,512,26,6
-0.0234375,-0.00022372736023790196,11,512,58,6
-0.0078125,0.00012788230725091498,11,512,122,6
0.01171875,6.339785733089354e-05,11,512,250,6
0.00390625,-0.00026442779425661644,11,512,506,6
0.00390625,0.0001000202744220191,11,512,1018,6
0.00390625,0.0005871519429561101,12,512,2,6
-0.02734375,0.00023092033445548665,12,512,10,6
0.01171875,-2.986660844528366e-05,12,512,26,6
-0.0234375,-0.00043758691137774086,12,512,58,6
-0.015625,-0.0003515162928844351,12,512,122,6
-0.0078125,3.647388748173608e-05,12,512,250,6
0.0,6.0610157988527646e-05,12,512,506,6
0.00390625,-0.00014755419460421582,12,512,1018,6
-0.0078125,-0.0005228175420608494,13,512,2,6
0.0234375,-0.0004447303472768782,13,512,10,6
-0.01953125,-0.00010229503127723305,13,512,26,6
0.01171875,0.0006119960977764016,13,512,58,6
0.0234375,-4.8538515539875426e-05,13,512,122,6
-0.0078125,3.877114409622795e-05,13,512,250,6
0.01171875,-7.184030888551796e-05,13,512,506,6
0.0078125,0.00015147213395083625,13,512,1018,6
-0.0078125,-1.2061693492659842e-05,14,512,2,6
-0.00390625,0.0007404645739711446,14,512,10,6
0.015625,-0.00022913940560154167,14,512,26,6
