sas98,idx,n_samples,n_dims_1,n_dims_2
-0.015625,0,256,506,6
0.0,0,512,506,6
-0.0234375,0,1024,506,6
-0.0234375,1,256,506,6
0.01171875,1,512,506,6
-0.001953125,1,1024,506,6
0.015625,2,256,506,6
0.01171875,2,512,506,6
0.0234375,2,1024,506,6
-0.0078125,3,256,506,6
-0.01171875,3,512,506,6
0.0,3,1024,506,6
0.015625,4,256,506,6
-0.02734375,4,512,506,6
-0.0390625,4,1024,506,6
-0.015625,5,256,506,6
0.01953125,5,512,506,6
0.001953125,5,1024,506,6
0.0234375,6,256,506,6
-0.015625,6,512,506,6
0.025390625,6,1024,506,6
-0.0390625,7,256,506,6
-0.0078125,7,512,506,6
-0.013671875,7,1024,506,6
-0.0390625,8,256,506,6
-0.0078125,8,512,506,6
0.0078125,8,1024,506,6
0.0078125,9,256,506,6
0.02734375,9,512,506,6
0.02734375,9,1024,506,6
0.078125,10,256,506,6
0.0390625,10,512,506,6
-0.009765625,10,1024,506,6
-0.03125,11,256,506,6
-0.04296875,11,512,506,6
-0.015625,11,1024,506,6
-0.0234375,12,256,506,6
-0.015625,12,512,506,6
0.01953125,12,1024,506,6
0.046875,13,256,506,6
0.0,13,512,506,6
-0.009765625,13,1024,506,6
-0.0703125,14,256,506,6
0.03125,14,512,506,6
-0.01171875,14,1024,506,6
0.0078125,15,256,506,6
-0.01953125,15,512,506,6
0.017578125,15,1024,506,6
0.0,16,256,506,6
-0.00390625,16,512,506,6
-0.033203125,16,1024,506,6
0.03125,17,256,506,6
0.01953125,17,512,506,6
0.046875,17,1024,506,6
-0.015625,18,256,506,6
0.01171875,18,512,506,6
-0.015625,18,1024,506,6
0.0390625,19,256,506,6
-0.02734375,19,512,506,6
-0.013671875,19,1024,506,6
-0.046875,20,256,506,6
0.01953125,20,512,506,6
0.025390625,20,1024,506,6
0.0234375,21,256,506,6
-0.03125,21,512,506,6
-0.021484375,21,1024,506,6
0.0,22,256,506,6
0.05078125,22,512,506,6
0.005859375,22,1024,506,6
0.0390625,23,256,506,6
-0.015625,23,512,506,6
0.001953125,23,1024,506,6
-0.0703125,24,256,506,6
-0.0234375,24,512,506,6
-0.025390625,24,1024,506,6
0.0703125,25,256,506,6
0.01953125,25,512,506,6
0.044921875,25,1024,506,6
-0.0390625,26,256,506,6
0.0,26,512,506,6
-0.021484375,26,1024,506,6
0.0078125,27,256,506,6
-0.0234375,27,512,506,6
-0.009765625,27,1024,506,6
-0.015625,28,256,506,6
-0.05078125,28,512,506,6
-0.021484375,28,1024,506,6
0.015625,29,256,506,6
0.0234375,29,512,506,6
0.03515625,29,1024,506,6
-0.03125,30,256,506,6
0.04296875,30,512,506,6
0.021484375,30,1024,506,6
0.0546875,31,256,506,6
0.02734375,31,512,506,6
-0.037109375,31,1024,506,6
-0.15625,32,256,506,6
-0.0234375,32,512,506,6
0.015625,32,1024,506,6
0.140625,33,256,506,6
0.0078125,33,512,506,6
-0.00390625,33,1024,506,6
-0.0234375,34,256,506,6
0.0078125,34,512,506,6
-0.009765625,34,1024,506,6
0.015625,35,256,506,6
-0.0390625,35,512,506,6
-0.046875,35,1024,506,6
-0.0234375,36,256,506,6
0.0390625,36,512,506,6
0.0703125,36,1024,506,6
-0.0078125,37,256,506,6
-0.00390625,37,512,506,6
-0.0234375,37,1024,506,6
0.0,38,256,506,6
-0.046875,38,512,506,6
0.005859375,38,1024,506,6
0.0234375,39,256,506,6
0.046875,39,512,506,6
0.021484375,39,1024,506,6
0.0,40,256,506,6
0.0078125,40,512,506,6
0.001953125,40,1024,506,6
0.015625,41,256,506,6
-0.0390625,41,512,506,6
-0.02734375,41,1024,506,6
0.0234375,42,256,506,6
0.015625,42,512,506,6
0.02734375,42,1024,506,6
-0.03125,43,256,506,6
-0.01171875,43,512,506,6
-0.0078125,43,1024,506,6
0.0,44,256,506,6
0.0078125,44,512,506,6
-0.015625,44,1024,506,6
-0.0234375,45,256,506,6
0.0234375,45,512,506,6
0.005859375,45,1024,506,6
0.0546875,46,256,506,6
-0.046875,46,512,506,6
-0.025390625,46,1024,506,6
-0.046875,47,256,506,6
0.03515625,47,512,506,6
0.009765625,47,1024,506,6
-0.03125,48,256,506,6
-0.08984375,48,512,506,6
0.021484375,48,1024,506,6
0.0546875,49,256,506,6
0.0625,49,512,506,6
-0.0078125,49,1024,506,6
0.0078125,50,256,506,6
0.0234375,50,512,506,6
-0.015625,50,1024,506,6
0.015625,51,256,506,6
0.0078125,51,512,506,6
0.013671875,51,1024,506,6
-0.0234375,52,256,506,6
-0.00390625,52,512,506,6
-0.025390625,52,1024,506,6
-0.03125,53,256,506,6
-0.03515625,53,512,506,6
0.029296875,53,1024,506,6
0.0390625,54,256,506,6
0.0234375,54,512,506,6
-0.00390625,54,1024,506,6
-0.0390625,55,256,506,6
0.0,55,512,506,6
0.00390625,55,1024,506,6
0.0234375,56,256,506,6
0.0,56,512,506,6
-0.013671875,56,1024,506,6
0.015625,57,256,506,6
0.01953125,57,512,506,6
0.01953125,57,1024,506,6
-0.0234375,58,256,506,6
0.00390625,58,512,506,6
-0.01171875,58,1024,506,6
0.0390625,59,256,506,6
-0.01171875,59,512,506,6
0.0078125,59,1024,506,6
-0.0546875,60,256,506,6
-0.00390625,60,512,506,6
-0.0078125,60,1024,506,6
0.0078125,61,256,506,6
0.01171875,61,512,506,6
0.0078125,61,1024,506,6
0.0,62,256,506,6
-0.00390625,62,512,506,6
-0.0390625,62,1024,506,6
0.0,63,256,506,6
-0.0703125,63,512,506,6
0.02734375,63,1024,506,6
0.015625,64,256,506,6
0.0703125,64,512,506,6
-0.021484375,64,1024,506,6
0.03125,65,256,506,6
-0.01171875,65,512,506,6
0.05078125,65,1024,506,6
-0.0078125,66,256,506,6
0.00390625,66,512,506,6
-0.005859375,66,1024,506,6
-0.0546875,67,256,506,6
-0.0234375,67,512,506,6
-0.009765625,67,1024,506,6
0.015625,68,256,506,6
-0.00390625,68,512,506,6
-0.03515625,68,1024,506,6
0.0390625,69,256,506,6
0.03515625,69,512,506,6
0.021484375,69,1024,506,6
-0.0078125,70,256,506,6
-0.02734375,70,512,506,6
0.01171875,70,1024,506,6
-0.078125,71,256,506,6
0.01953125,71,512,506,6
0.009765625,71,1024,506,6
0.078125,72,256,506,6
0.0,72,512,506,6
-0.0078125,72,1024,506,6
-0.0390625,73,256,506,6
0.015625,73,512,506,6
-0.01171875,73,1024,506,6
-0.015625,74,256,506,6
-0.078125,74,512,506,6
0.017578125,74,1024,506,6
0.03125,75,256,506,6
0.0390625,75,512,506,6
-0.021484375,75,1024,506,6
-0.0234375,76,256,506,6
0.015625,76,512,506,6
0.01953125,76,1024,506,6
0.0546875,77,256,506,6
0.03125,77,512,506,6
-0.01953125,77,1024,506,6
-0.046875,78,256,506,6
-0.01953125,78,512,506,6
0.02734375,78,1024,506,6
-0.0625,79,256,506,6
0.0234375,79,512,506,6
-0.00390625,79,1024,506,6
0.0546875,80,256,506,6
-0.03125,80,512,506,6
0.001953125,80,1024,506,6
0.0078125,81,256,506,6
0.015625,81,512,506,6
-0.048828125,81,1024,506,6
0.03125,82,256,506,6
-0.0078125,82,512,506,6
0.03515625,82,1024,506,6
0.0,83,256,506,6
-0.02734375,83,512,506,6
-0.0078125,83,1024,506,6
-0.03125,84,256,506,6
0.03125,84,512,506,6
0.00390625,84,1024,506,6
-0.015625,85,256,506,6
-0.015625,85,512,506,6
0.001953125,85,1024,506,6
0.0546875,86,256,506,6
-0.00390625,86,512,506,6
0.001953125,86,1024,506,6
0.0078125,87,256,506,6
0.0390625,87,512,506,6
-0.00390625,87,1024,506,6
-0.0703125,88,256,506,6
-0.0234375,88,512,506,6
-0.005859375,88,1024,506,6
0.0234375,89,256,506,6
-0.03515625,89,512,506,6
0.01953125,89,1024,506,6
-0.0390625,90,256,506,6
0.02734375,90,512,506,6
-0.01171875,90,1024,506,6
0.0390625,91,256,506,6
0.01953125,91,512,506,6
-0.001953125,91,1024,506,6
0.0234375,92,256,506,6
-0.02734375,92,512,506,6
0.021484375,92,1024,506,6
0.0,93,256,506,6
-0.01953125,93,512,506,6
-0.01953125,93,1024,506,6
-0.03125,94,256,506,6
-0.00390625,94,512,506,6
-0.015625,94,1024,506,6
0.0390625,95,256,506,6
0.01953125,95,512,506,6
0.033203125,95,1024,506,6
-0.1015625,96,256,506,6
0.01953125,96,512,506,6
-0.009765625,96,1024,506,6
0.1015625,97,256,506,6
-0.01171875,97,512,506,6
-0.00390625,97,1024,506,6
0.0078125,98,256,506,6
-0.03125,98,512,506,6
0.009765625,98,1024,506,6
0.015625,99,256,506,6
0.03125,99,512,506,6
-0.005859375,99,1024,506,6
