sas98,idx,n_samples,n_dims_1,n_dims_2
-0.109375,0,128,4093,6
-0.03125,0,256,4093,6
0.015625,0,512,4093,6
-0.0078125,0,1024,4093,6
0.09375,1,128,4093,6
0.0546875,1,256,4093,6
-0.03125,1,512,4093,6
0.005859375,1,1024,4093,6
0.0,2,128,4093,6
-0.0078125,2,256,4093,6
0.0,2,512,4093,6
0.01171875,2,1024,4093,6
0.015625,3,128,4093,6
-0.0078125,3,256,4093,6
0.00390625,3,512,4093,6
-0.02734375,3,1024,4093,6
-0.046875,4,128,4093,6
0.0078125,4,256,4093,6
0.015625,4,512,4093,6
0.025390625,4,1024,4093,6
0.015625,5,128,4093,6
-0.0078125,5,256,4093,6
0.00390625,5,512,4093,6
-0.013671875,5,1024,4093,6
0.03125,6,128,4093,6
0.015625,6,256,4093,6
-0.0078125,6,512,4093,6
-0.005859375,6,1024,4093,6
-0.046875,7,128,4093,6
-0.0625,7,256,4093,6
0.0078125,7,512,4093,6
0.015625,7,1024,4093,6
0.0,8,128,4093,6
0.0625,8,256,4093,6
-0.0078125,8,512,4093,6
0.001953125,8,1024,4093,6
-0.015625,9,128,4093,6
-0.015625,9,256,4093,6
-0.015625,9,512,4093,6
-0.021484375,9,1024,4093,6
0.046875,10,128,4093,6
0.0,10,256,4093,6
0.015625,10,512,4093,6
0.021484375,10,1024,4093,6
-0.03125,11,128,4093,6
0.0,11,256,4093,6
-0.0078125,11,512,4093,6
-0.005859375,11,1024,4093,6
0.0,12,128,4093,6
-0.0078125,12,256,4093,6
0.0078125,12,512,4093,6
-0.017578125,12,1024,4093,6
0.015625,13,128,4093,6
-0.015625,13,256,4093,6
0.01171875,13,512,4093,6
0.025390625,13,1024,4093,6
0.015625,14,128,4093,6
0.0234375,14,256,4093,6
-0.01171875,14,512,4093,6
-0.001953125,14,1024,4093,6
-0.046875,15,128,4093,6
-0.015625,15,256,4093,6
0.00390625,15,512,4093,6
0.00390625,15,1024,4093,6
0.0625,16,128,4093,6
0.03125,16,256,4093,6
-0.0078125,16,512,4093,6
-0.01171875,16,1024,4093,6
0.0,17,128,4093,6
-0.0390625,17,256,4093,6
0.0,17,512,4093,6
0.013671875,17,1024,4093,6
-0.015625,18,128,4093,6
0.015625,18,256,4093,6
0.0,18,512,4093,6
-0.025390625,18,1024,4093,6
-0.078125,19,128,4093,6
-0.0234375,19,256,4093,6
-0.05078125,19,512,4093,6
0.009765625,19,1024,4093,6
0.09375,20,128,4093,6
0.03125,20,256,4093,6
0.04296875,20,512,4093,6
-0.001953125,20,1024,4093,6
0.0,21,128,4093,6
-0.015625,21,256,4093,6
0.0,21,512,4093,6
0.013671875,21,1024,4093,6
0.0,22,128,4093,6
0.0,22,256,4093,6
0.02734375,22,512,4093,6
-0.009765625,22,1024,4093,6
-0.03125,23,128,4093,6
-0.015625,23,256,4093,6
-0.04296875,23,512,4093,6
0.015625,23,1024,4093,6
0.03125,24,128,4093,6
0.0390625,24,256,4093,6
0.015625,24,512,4093,6
-0.005859375,24,1024,4093,6
0.0,25,128,4093,6
-0.0234375,25,256,4093,6
0.01953125,25,512,4093,6
0.0,25,1024,4093,6
0.0,26,128,4093,6
-0.0078125,26,256,4093,6
0.00390625,26,512,4093,6
-0.01953125,26,1024,4093,6
-0.015625,27,128,4093,6
0.015625,27,256,4093,6
-0.0078125,27,512,4093,6
0.013671875,27,1024,4093,6
-0.015625,28,128,4093,6
0.0,28,256,4093,6
-0.00390625,28,512,4093,6
-0.005859375,28,1024,4093,6
-0.0625,29,128,4093,6
0.0234375,29,256,4093,6
0.00390625,29,512,4093,6
0.009765625,29,1024,4093,6
0.078125,30,128,4093,6
0.0,30,256,4093,6
-0.01953125,30,512,4093,6
-0.0078125,30,1024,4093,6
-0.046875,31,128,4093,6
-0.046875,31,256,4093,6
0.0,31,512,4093,6
0.009765625,31,1024,4093,6
0.046875,32,128,4093,6
0.0234375,32,256,4093,6
0.015625,32,512,4093,6
-0.00390625,32,1024,4093,6
