n_dims_1,sim_type,model,metric,metric_value
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0390625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0390625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.046875
5,multi_equalv2,svm,sas98,0.0390625
5,multi_equalv2,svm,sas98,0.09375
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0390625
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.0390625
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.046875
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.03125
5,multi_equalv2,svm,sas98,0.0
5,multi_equalv2,svm,sas98,0.015625
5,multi_equalv2,svm,sas98,0.0234375
5,multi_equalv2,svm,sas98,0.0078125
5,multi_equalv2,svm,sas98,0.0078125
