sas98,idx,n_samples,n_dims_1,n_dims_2
0.015625,0,256,506,6
-0.015625,0,512,506,6
0.009765625,0,1024,506,6
-0.0234375,1,256,506,6
0.00390625,1,512,506,6
0.00390625,1,1024,506,6
-0.0078125,2,256,506,6
-0.00390625,2,512,506,6
-0.01953125,2,1024,506,6
0.0390625,3,256,506,6
0.0078125,3,512,506,6
0.017578125,3,1024,506,6
-0.0234375,4,256,506,6
-0.01171875,4,512,506,6
-0.0234375,4,1024,506,6
0.0,5,256,506,6
0.01953125,5,512,506,6
0.005859375,5,1024,506,6
-0.0078125,6,256,506,6
0.0,6,512,506,6
0.021484375,6,1024,506,6
0.0234375,7,256,506,6
-0.00390625,7,512,506,6
-0.0078125,7,1024,506,6
0.0,8,256,506,6
0.0,8,512,506,6
-0.021484375,8,1024,506,6
-0.0390625,9,256,506,6
-0.02734375,9,512,506,6
0.013671875,9,1024,506,6
0.03125,10,256,506,6
-0.0078125,10,512,506,6
0.013671875,10,1024,506,6
-0.046875,11,256,506,6
0.04296875,11,512,506,6
-0.009765625,11,1024,506,6
0.015625,12,256,506,6
-0.01953125,12,512,506,6
-0.005859375,12,1024,506,6
0.015625,13,256,506,6
-0.01171875,13,512,506,6
0.009765625,13,1024,506,6
0.0078125,14,256,506,6
0.0078125,14,512,506,6
0.0,14,1024,506,6
0.0,15,256,506,6
-0.00390625,15,512,506,6
-0.00390625,15,1024,506,6
0.0078125,16,256,506,6
-0.00390625,16,512,506,6
0.0,16,1024,506,6
-0.0078125,17,256,506,6
0.00390625,17,512,506,6
-0.021484375,17,1024,506,6
-0.0078125,18,256,506,6
0.03125,18,512,506,6
0.017578125,18,1024,506,6
-0.0078125,19,256,506,6
-0.0078125,19,512,506,6
0.0,19,1024,506,6
0.0234375,20,256,506,6
-0.01953125,20,512,506,6
-0.01171875,20,1024,506,6
-0.0078125,21,256,506,6
-0.015625,21,512,506,6
0.025390625,21,1024,506,6
0.015625,22,256,506,6
0.015625,22,512,506,6
-0.021484375,22,1024,506,6
-0.0390625,23,256,506,6
0.0234375,23,512,506,6
0.009765625,23,1024,506,6
0.0078125,24,256,506,6
-0.01171875,24,512,506,6
0.009765625,24,1024,506,6
0.015625,25,256,506,6
-0.02734375,25,512,506,6
-0.01171875,25,1024,506,6
0.0078125,26,256,506,6
0.02734375,26,512,506,6
0.001953125,26,1024,506,6
0.015625,27,256,506,6
0.01953125,27,512,506,6
0.009765625,27,1024,506,6
-0.0625,28,256,506,6
-0.02734375,28,512,506,6
-0.0078125,28,1024,506,6
0.046875,29,256,506,6
-0.0078125,29,512,506,6
0.00390625,29,1024,506,6
-0.0234375,30,256,506,6
0.0078125,30,512,506,6
-0.01953125,30,1024,506,6
0.0390625,31,256,506,6
-0.015625,31,512,506,6
0.025390625,31,1024,506,6
-0.03125,32,256,506,6
0.00390625,32,512,506,6
-0.009765625,32,1024,506,6
0.0234375,33,256,506,6
0.03515625,33,512,506,6
0.013671875,33,1024,506,6
-0.0078125,34,256,506,6
-0.0390625,34,512,506,6
-0.03125,34,1024,506,6
-0.0078125,35,256,506,6
0.0078125,35,512,506,6
0.01171875,35,1024,506,6
-0.015625,36,256,506,6
0.02734375,36,512,506,6
0.009765625,36,1024,506,6
0.0390625,37,256,506,6
-0.0234375,37,512,506,6
0.001953125,37,1024,506,6
0.0,38,256,506,6
0.00390625,38,512,506,6
-0.009765625,38,1024,506,6
-0.015625,39,256,506,6
-0.0234375,39,512,506,6
-0.015625,39,1024,506,6
0.015625,40,256,506,6
0.01171875,40,512,506,6
0.01953125,40,1024,506,6
-0.0234375,41,256,506,6
0.02734375,41,512,506,6
-0.001953125,41,1024,506,6
0.0234375,42,256,506,6
-0.0078125,42,512,506,6
0.00390625,42,1024,506,6
-0.015625,43,256,506,6
0.01171875,43,512,506,6
-0.001953125,43,1024,506,6
-0.0390625,44,256,506,6
-0.00390625,44,512,506,6
0.00390625,44,1024,506,6
0.0234375,45,256,506,6
-0.046875,45,512,506,6
-0.017578125,45,1024,506,6
0.015625,46,256,506,6
0.03515625,46,512,506,6
0.005859375,46,1024,506,6
0.0,47,256,506,6
-0.0078125,47,512,506,6
0.0078125,47,1024,506,6
0.015625,48,256,506,6
-0.01171875,48,512,506,6
0.005859375,48,1024,506,6
-0.015625,49,256,506,6
-0.0078125,49,512,506,6
-0.01171875,49,1024,506,6
0.0,50,256,506,6
0.0078125,50,512,506,6
0.001953125,50,1024,506,6
0.0078125,51,256,506,6
0.03125,51,512,506,6
-0.009765625,51,1024,506,6
0.0078125,52,256,506,6
-0.0234375,52,512,506,6
0.03125,52,1024,506,6
-0.0234375,53,256,506,6
0.015625,53,512,506,6
-0.009765625,53,1024,506,6
-0.015625,54,256,506,6
0.0,54,512,506,6
-0.001953125,54,1024,506,6
0.015625,55,256,506,6
-0.01171875,55,512,506,6
-0.00390625,55,1024,506,6
-0.015625,56,256,506,6
-0.0234375,56,512,506,6
0.0,56,1024,506,6
-0.0234375,57,256,506,6
0.01953125,57,512,506,6
0.005859375,57,1024,506,6
0.0390625,58,256,506,6
-0.02734375,58,512,506,6
-0.00390625,58,1024,506,6
0.015625,59,256,506,6
-0.00390625,59,512,506,6
0.0,59,1024,506,6
-0.0078125,60,256,506,6
0.0390625,60,512,506,6
-0.015625,60,1024,506,6
-0.015625,61,256,506,6
0.00390625,61,512,506,6
0.0078125,61,1024,506,6
0.0078125,62,256,506,6
0.00390625,62,512,506,6
0.00390625,62,1024,506,6
0.0,63,256,506,6
-0.01171875,63,512,506,6
-0.025390625,63,1024,506,6
0.0078125,64,256,506,6
0.01171875,64,512,506,6
0.03125,64,1024,506,6
