sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
0.015625,0.000220342340534585,0,256,506,6
0.00390625,1.148126202710209e-05,0,512,506,6
0.013671875,-5.7078428446044605e-05,0,1024,506,6
0.0,-6.299295742917543e-06,1,256,506,6
-0.03125,-8.298450213473085e-05,1,512,506,6
0.0078125,-1.2926352686015719e-05,1,1024,506,6
-0.0078125,0.0002200260021386624,2,256,506,6
0.02734375,9.6669220530754e-05,2,512,506,6
-0.00390625,-4.830506443731508e-05,2,1024,506,6
0.0078125,-0.00020657221545661297,3,256,506,6
-0.00390625,-9.968256069181614e-05,3,512,506,6
0.00390625,-0.00016117779579816194,3,1024,506,6
0.0,-1.9678946869161607e-05,4,256,506,6
-0.01953125,-1.2759698732711655e-05,4,512,506,6
-0.021484375,0.0002613397539613649,4,1024,506,6
-0.0078125,0.00019550816068858445,5,256,506,6
0.02734375,-7.552745816441497e-05,5,512,506,6
0.021484375,-0.00011578405031753558,5,1024,506,6
0.0,-0.00018143193179920303,6,256,506,6
-0.01171875,8.065614849861458e-05,6,512,506,6
-0.0078125,7.24622985176504e-05,6,1024,506,6
0.0078125,0.0003656514640071329,7,256,506,6
-0.00390625,0.00014277665138762163,7,512,506,6
-0.009765625,0.0001006980542432867,7,1024,506,6
-0.015625,-0.00013876795940381825,8,256,506,6
0.00390625,1.96014664740618e-05,8,512,506,6
0.009765625,-5.788053575805918e-05,8,1024,506,6
0.015625,-0.0004211788123849036,9,256,506,6
0.00390625,4.10572848985602e-06,9,512,506,6
0.009765625,-6.336371068427216e-05,9,1024,506,6
0.0,0.00024576968119705,10,256,506,6
-0.0078125,8.296952678576996e-05,10,512,506,6
-0.01171875,-3.9991832232910696e-05,10,1024,506,6
0.0,-0.00013190206257340797,11,256,506,6
0.00390625,-0.00026442779425661644,11,512,506,6
-0.001953125,9.42208707059855e-05,11,1024,506,6
-0.0234375,0.0004542557860816032,12,256,506,6
0.0,6.0610157988527646e-05,12,512,506,6
0.009765625,-4.44408389260742e-05,12,1024,506,6
-0.0078125,-0.0010546889808070725,13,256,506,6
0.01171875,-7.184030888551796e-05,13,512,506,6
-0.005859375,8.560669057711134e-05,13,1024,506,6
0.0234375,0.0006249938212163908,14,256,506,6
-0.0078125,-0.00023996731304065655,14,512,506,6
-0.01171875,-0.0001567142609928407,14,1024,506,6
0.0,-0.00012227407695697412,15,256,506,6
0.0078125,0.00023871976527034544,15,512,506,6
0.00390625,-8.654475965208519e-05,15,1024,506,6
0.0078125,0.00017283001975743062,16,256,506,6
-0.00390625,5.174133690521998e-05,16,512,506,6
0.00390625,0.000151264949229013,16,1024,506,6
0.0,0.00013604008423218072,17,256,506,6
0.0,-3.407425257351271e-05,17,512,506,6
0.015625,-8.670032894952939e-07,17,1024,506,6
0.0,-0.00012776598810526618,18,256,506,6
-0.0078125,0.00013390024986870142,18,512,506,6
-0.01953125,-1.2149311848008715e-05,18,1024,506,6
-0.015625,0.00010798658456112609,19,256,506,6
0.0078125,-7.605192419779527e-05,19,512,506,6
0.013671875,4.832680557143032e-05,19,1024,506,6
0.015625,-7.004774714547413e-05,20,256,506,6
-0.00390625,-5.9365170084424435e-05,20,512,506,6
-0.021484375,0.00015158884196020406,20,1024,506,6
-0.0234375,-0.0007709659473361663,21,256,506,6
0.00390625,-3.5418907384010545e-05,21,512,506,6
0.015625,-0.00021601570300866513,21,1024,506,6
