n_dims_1,sim_type,model,metric,metric_value
2,multi_modalv2,lr,auc,0.6382904052734375
2,multi_modalv2,lr,auc,0.633575439453125
2,multi_modalv2,lr,auc,0.6113128662109375
2,multi_modalv2,lr,auc,0.628021240234375
2,multi_modalv2,lr,auc,0.6716766357421875
2,multi_modalv2,lr,auc,0.5879974365234375
2,multi_modalv2,lr,auc,0.6460723876953125
2,multi_modalv2,lr,auc,0.61834716796875
2,multi_modalv2,lr,auc,0.5891571044921875
2,multi_modalv2,lr,auc,0.6319427490234375
2,multi_modalv2,lr,auc,0.589324951171875
2,multi_modalv2,lr,auc,0.6047210693359375
2,multi_modalv2,lr,auc,0.672027587890625
2,multi_modalv2,lr,auc,0.6392822265625
2,multi_modalv2,lr,auc,0.612152099609375
2,multi_modalv2,lr,auc,0.6218109130859375
2,multi_modalv2,lr,auc,0.5578155517578125
2,multi_modalv2,lr,auc,0.62176513671875
2,multi_modalv2,lr,auc,0.5896453857421875
2,multi_modalv2,lr,auc,0.6386566162109375
2,multi_modalv2,lr,auc,0.6036834716796875
2,multi_modalv2,lr,auc,0.6335296630859375
2,multi_modalv2,lr,auc,0.6021881103515625
2,multi_modalv2,lr,auc,0.57598876953125
2,multi_modalv2,lr,auc,0.6451416015625
2,multi_modalv2,lr,auc,0.596435546875
2,multi_modalv2,lr,auc,0.61334228515625
2,multi_modalv2,lr,auc,0.62445068359375
2,multi_modalv2,lr,auc,0.6837921142578125
2,multi_modalv2,lr,auc,0.636627197265625
2,multi_modalv2,lr,auc,0.6721343994140625
2,multi_modalv2,lr,auc,0.6029815673828125
2,multi_modalv2,lr,auc,0.601776123046875
2,multi_modalv2,lr,auc,0.6373291015625
2,multi_modalv2,lr,auc,0.60687255859375
2,multi_modalv2,lr,auc,0.586181640625
2,multi_modalv2,lr,auc,0.590850830078125
2,multi_modalv2,lr,auc,0.6049346923828125
2,multi_modalv2,lr,auc,0.6242828369140625
2,multi_modalv2,lr,auc,0.6192474365234375
2,multi_modalv2,lr,auc,0.60333251953125
2,multi_modalv2,lr,auc,0.6335296630859375
2,multi_modalv2,lr,auc,0.6155853271484375
2,multi_modalv2,lr,auc,0.6133575439453125
2,multi_modalv2,lr,auc,0.6589813232421875
2,multi_modalv2,lr,auc,0.6295928955078125
2,multi_modalv2,lr,auc,0.591033935546875
2,multi_modalv2,lr,auc,0.617218017578125
2,multi_modalv2,lr,auc,0.614471435546875
2,multi_modalv2,lr,auc,0.6156005859375
2,multi_modalv2,lr,auc,0.5899810791015625
2,multi_modalv2,lr,auc,0.6380767822265625
2,multi_modalv2,lr,auc,0.6284332275390625
2,multi_modalv2,lr,auc,0.5883331298828125
2,multi_modalv2,lr,auc,0.675323486328125
2,multi_modalv2,lr,auc,0.55987548828125
2,multi_modalv2,lr,auc,0.6264190673828125
2,multi_modalv2,lr,auc,0.643585205078125
2,multi_modalv2,lr,auc,0.6284942626953125
2,multi_modalv2,lr,auc,0.60540771484375
