sas98,idx,n_samples,n_dims_1,n_dims_2
-0.046875,0,256,506,6
-0.00390625,0,512,506,6
-0.015625,0,1024,506,6
0.0,1,256,506,6
0.01171875,1,512,506,6
0.02734375,1,1024,506,6
0.015625,2,256,506,6
-0.01171875,2,512,506,6
0.0,2,1024,506,6
0.0390625,3,256,506,6
0.0078125,3,512,506,6
-0.005859375,3,1024,506,6
0.0,4,256,506,6
-0.0234375,4,512,506,6
0.0,4,1024,506,6
-0.015625,5,256,506,6
-0.01171875,5,512,506,6
0.01953125,5,1024,506,6
0.0,6,256,506,6
-0.0078125,6,512,506,6
0.005859375,6,1024,506,6
0.0,7,256,506,6
0.00390625,7,512,506,6
-0.005859375,7,1024,506,6
-0.046875,8,256,506,6
-0.015625,8,512,506,6
0.025390625,8,1024,506,6
-0.03125,9,256,506,6
-0.02734375,9,512,506,6
-0.00390625,9,1024,506,6
-0.0078125,10,256,506,6
-0.015625,10,512,506,6
-0.029296875,10,1024,506,6
-0.0078125,11,256,506,6
0.015625,11,512,506,6
-0.017578125,11,1024,506,6
0.0,12,256,506,6
-0.01171875,12,512,506,6
-0.013671875,12,1024,506,6
-0.015625,13,256,506,6
0.00390625,13,512,506,6
-0.013671875,13,1024,506,6
-0.046875,14,256,506,6
0.03125,14,512,506,6
0.0,14,1024,506,6
0.0,15,256,506,6
0.0,15,512,506,6
0.00390625,15,1024,506,6
-0.0234375,16,256,506,6
-0.00390625,16,512,506,6
0.009765625,16,1024,506,6
-0.015625,17,256,506,6
-0.03125,17,512,506,6
-0.01171875,17,1024,506,6
-0.0078125,18,256,506,6
0.0,18,512,506,6
0.001953125,18,1024,506,6
0.015625,19,256,506,6
-0.00390625,19,512,506,6
0.00390625,19,1024,506,6
-0.0078125,20,256,506,6
0.0,20,512,506,6
0.001953125,20,1024,506,6
0.0078125,21,256,506,6
0.0078125,21,512,506,6
-0.00390625,21,1024,506,6
0.0,22,256,506,6
0.01171875,22,512,506,6
0.0078125,22,1024,506,6
-0.0234375,23,256,506,6
