n_samples,sim_type,model,metric,metric_value
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0.0625
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0
128,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0.0078125
256,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0
256,multi_equalv2,comight-cmi,sas98,0.0078125
256,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0.015625
256,multi_equalv2,comight-cmi,sas98,0
256,multi_equalv2,comight-cmi,sas98,0.0390625
512,multi_equalv2,comight-cmi,sas98,0.0390625
512,multi_equalv2,comight-cmi,sas98,0
512,multi_equalv2,comight-cmi,sas98,0
512,multi_equalv2,comight-cmi,sas98,0.05859375
512,multi_equalv2,comight-cmi,sas98,0.0234375
512,multi_equalv2,comight-cmi,sas98,0.046875
512,multi_equalv2,comight-cmi,sas98,0.015625
512,multi_equalv2,comight-cmi,sas98,0.0390625
512,multi_equalv2,comight-cmi,sas98,0.0390625
512,multi_equalv2,comight-cmi,sas98,0.015625
1024,multi_equalv2,comight-cmi,sas98,0.025390625
1024,multi_equalv2,comight-cmi,sas98,0.025390625
1024,multi_equalv2,comight-cmi,sas98,0.01171875
1024,multi_equalv2,comight-cmi,sas98,0.01171875
1024,multi_equalv2,comight-cmi,sas98,0.013671875
1024,multi_equalv2,comight-cmi,sas98,0.017578125
1024,multi_equalv2,comight-cmi,sas98,0.0234375
1024,multi_equalv2,comight-cmi,sas98,0.044921875
1024,multi_equalv2,comight-cmi,sas98,0.009765625
1024,multi_equalv2,comight-cmi,sas98,0.01171875
