n_dims_1,sim_type,model,metric,metric_value
5,multi_equalv2,comight-cmi,sas98,0.03125
5,multi_equalv2,comight-cmi,sas98,0.0078125
5,multi_equalv2,comight-cmi,sas98,0.015625
5,multi_equalv2,comight-cmi,sas98,0.046875
5,multi_equalv2,comight-cmi,sas98,0.0
5,multi_equalv2,comight-cmi,sas98,0.0234375
5,multi_equalv2,comight-cmi,sas98,0.015625
5,multi_equalv2,comight-cmi,sas98,0.0078125
5,multi_equalv2,comight-cmi,sas98,0.0
5,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.015625
13,multi_equalv2,comight-cmi,sas98,0.015625
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.015625
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.0
13,multi_equalv2,comight-cmi,sas98,0.0078125
29,multi_equalv2,comight-cmi,sas98,0.0078125
29,multi_equalv2,comight-cmi,sas98,0.015625
29,multi_equalv2,comight-cmi,sas98,0.0078125
29,multi_equalv2,comight-cmi,sas98,0.0
29,multi_equalv2,comight-cmi,sas98,0.0078125
29,multi_equalv2,comight-cmi,sas98,0.0
29,multi_equalv2,comight-cmi,sas98,0.0078125
29,multi_equalv2,comight-cmi,sas98,0.0
29,multi_equalv2,comight-cmi,sas98,0.0
29,multi_equalv2,comight-cmi,sas98,0.0078125
61,multi_equalv2,comight-cmi,sas98,0.015625
61,multi_equalv2,comight-cmi,sas98,0.0078125
61,multi_equalv2,comight-cmi,sas98,0.0078125
61,multi_equalv2,comight-cmi,sas98,0.0078125
61,multi_equalv2,comight-cmi,sas98,0.0
61,multi_equalv2,comight-cmi,sas98,0.0
61,multi_equalv2,comight-cmi,sas98,0.0
61,multi_equalv2,comight-cmi,sas98,0.0
61,multi_equalv2,comight-cmi,sas98,0.0
61,multi_equalv2,comight-cmi,sas98,0.0
125,multi_equalv2,comight-cmi,sas98,0.015625
125,multi_equalv2,comight-cmi,sas98,0.0078125
125,multi_equalv2,comight-cmi,sas98,0.0078125
125,multi_equalv2,comight-cmi,sas98,0.0078125
125,multi_equalv2,comight-cmi,sas98,0.0
125,multi_equalv2,comight-cmi,sas98,0.0
125,multi_equalv2,comight-cmi,sas98,0.0
125,multi_equalv2,comight-cmi,sas98,0.0078125
125,multi_equalv2,comight-cmi,sas98,0.0
125,multi_equalv2,comight-cmi,sas98,0.0
253,multi_equalv2,comight-cmi,sas98,0.0
253,multi_equalv2,comight-cmi,sas98,0.0
253,multi_equalv2,comight-cmi,sas98,0.0078125
253,multi_equalv2,comight-cmi,sas98,0.0
253,multi_equalv2,comight-cmi,sas98,0.0
253,multi_equalv2,comight-cmi,sas98,0.0078125
253,multi_equalv2,comight-cmi,sas98,0.03125
253,multi_equalv2,comight-cmi,sas98,0.0234375
253,multi_equalv2,comight-cmi,sas98,0.015625
253,multi_equalv2,comight-cmi,sas98,0.0078125
509,multi_equalv2,comight-cmi,sas98,0.015625
509,multi_equalv2,comight-cmi,sas98,0.015625
509,multi_equalv2,comight-cmi,sas98,0.0546875
509,multi_equalv2,comight-cmi,sas98,0.0
509,multi_equalv2,comight-cmi,sas98,0.0
509,multi_equalv2,comight-cmi,sas98,0.0
509,multi_equalv2,comight-cmi,sas98,0.015625
509,multi_equalv2,comight-cmi,sas98,0.015625
509,multi_equalv2,comight-cmi,sas98,0.015625
509,multi_equalv2,comight-cmi,sas98,0.015625
1021,multi_equalv2,comight-cmi,sas98,0.03125
1021,multi_equalv2,comight-cmi,sas98,0.0390625
1021,multi_equalv2,comight-cmi,sas98,0.03125
1021,multi_equalv2,comight-cmi,sas98,0.0
1021,multi_equalv2,comight-cmi,sas98,0.0
1021,multi_equalv2,comight-cmi,sas98,0.0234375
1021,multi_equalv2,comight-cmi,sas98,0.0234375
1021,multi_equalv2,comight-cmi,sas98,0.0
1021,multi_equalv2,comight-cmi,sas98,0.0
1021,multi_equalv2,comight-cmi,sas98,0.0
