n_samples,sim_type,model,metric,metric_value
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.109375
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.140625
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.0625
128,multi_modalv3,comight-cmi,sas98,0.1875
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.125
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.0625
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.34375
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.078125
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.109375
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.03125
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.015625
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.046875
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
128,multi_modalv3,comight-cmi,sas98,0.0
