sas98,idx,n_samples,n_dims_1,n_dims_2
-0.0078125,0,512,2,6
0.0625,0,512,10,6
0.09765625,0,512,26,6
-0.05078125,0,512,58,6
-0.015625,0,512,122,6
0.0078125,0,512,250,6
-0.04296875,0,512,506,6
0.0078125,0,512,1018,6
-0.04296875,1,512,2,6
-0.02734375,1,512,10,6
-0.046875,1,512,26,6
0.05078125,1,512,58,6
0.01953125,1,512,122,6
0.01171875,1,512,250,6
0.01953125,1,512,506,6
0.01953125,1,512,1018,6
-0.03125,2,512,2,6
0.03125,2,512,10,6
0.0234375,2,512,26,6
-0.0234375,2,512,58,6
-0.015625,2,512,122,6
0.00390625,2,512,250,6
0.0078125,2,512,506,6
-0.01953125,2,512,1018,6
0.08203125,3,512,2,6
-0.03125,3,512,10,6
-0.01171875,3,512,26,6
-0.00390625,3,512,58,6
-0.0703125,3,512,122,6
-0.0546875,3,512,250,6
-0.02734375,3,512,506,6
-0.03125,3,512,1018,6
-0.03125,4,512,2,6
-0.03125,4,512,10,6
0.015625,4,512,26,6
0.015625,4,512,58,6
0.0703125,4,512,122,6
-0.01171875,4,512,250,6
0.0546875,4,512,506,6
-0.01171875,4,512,1018,6
-0.0078125,5,512,2,6
0.0546875,5,512,10,6
-0.03515625,5,512,26,6
-0.03515625,5,512,58,6
0.015625,5,512,122,6
0.05078125,5,512,250,6
-0.015625,5,512,506,6
0.02734375,5,512,1018,6
0.04296875,6,512,2,6
0.01171875,6,512,10,6
0.0234375,6,512,26,6
0.03125,6,512,58,6
-0.00390625,6,512,122,6
-0.015625,6,512,250,6
-0.00390625,6,512,506,6
0.0078125,6,512,1018,6
-0.01171875,7,512,2,6
-0.01953125,7,512,10,6
-0.015625,7,512,26,6
-0.0078125,7,512,58,6
-0.00390625,7,512,122,6
0.0234375,7,512,250,6
-0.015625,7,512,506,6
-0.046875,7,512,1018,6
-0.015625,8,512,2,6
-0.00390625,8,512,10,6
0.03515625,8,512,26,6
-0.00390625,8,512,58,6
-0.0390625,8,512,122,6
0.0,8,512,250,6
0.015625,8,512,506,6
0.05859375,8,512,1018,6
-0.0078125,9,512,2,6
0.0234375,9,512,10,6
0.0078125,9,512,26,6
-0.03125,9,512,58,6
0.0,9,512,122,6
-0.0546875,9,512,250,6
0.01171875,9,512,506,6
-0.00390625,9,512,1018,6
0.02734375,10,512,2,6
-0.03515625,10,512,10,6
-0.0234375,10,512,26,6
0.0546875,10,512,58,6
0.0546875,10,512,122,6
0.03515625,10,512,250,6
-0.03125,10,512,506,6
-0.046875,10,512,1018,6
0.00390625,11,512,2,6
