sas98,idx,n_samples,n_dims_1,n_dims_2
0.03125,0,256,506,6
-0.0078125,0,512,506,6
-0.005859375,0,1024,506,6
0.0078125,1,256,506,6
-0.01171875,1,512,506,6
0.0078125,1,1024,506,6
-0.03125,2,256,506,6
0.05078125,2,512,506,6
-0.001953125,2,1024,506,6
-0.046875,3,256,506,6
-0.015625,3,512,506,6
0.001953125,3,1024,506,6
0.015625,4,256,506,6
0.01171875,4,512,506,6
-0.017578125,4,1024,506,6
0.078125,5,256,506,6
-0.00390625,5,512,506,6
-0.021484375,5,1024,506,6
-0.0078125,6,256,506,6
-0.01953125,6,512,506,6
0.01171875,6,1024,506,6
0.0234375,7,256,506,6
0.0234375,7,512,506,6
0.00390625,7,1024,506,6
-0.0078125,8,256,506,6
-0.03515625,8,512,506,6
0.0234375,8,1024,506,6
-0.03125,9,256,506,6
0.0,9,512,506,6
0.0078125,9,1024,506,6
0.0234375,10,256,506,6
0.0078125,10,512,506,6
0.0,10,1024,506,6
0.0390625,11,256,506,6
-0.0078125,11,512,506,6
-0.001953125,11,1024,506,6
0.0703125,12,256,506,6
0.01953125,12,512,506,6
0.009765625,12,1024,506,6
0.0234375,13,256,506,6
-0.02734375,13,512,506,6
-0.001953125,13,1024,506,6
0.03125,14,256,506,6
-0.03125,14,512,506,6
-0.02734375,14,1024,506,6
0.03125,15,256,506,6
-0.01171875,15,512,506,6
-0.001953125,15,1024,506,6
0.0390625,16,256,506,6
-0.0078125,16,512,506,6
-0.001953125,16,1024,506,6
0.03125,17,256,506,6
0.04296875,17,512,506,6
0.0078125,17,1024,506,6
0.0390625,18,256,506,6
-0.015625,18,512,506,6
0.029296875,18,1024,506,6
0.03125,19,256,506,6
0.0859375,19,512,506,6
-0.00390625,19,1024,506,6
-0.0390625,20,256,506,6
0.04296875,20,512,506,6
0.025390625,20,1024,506,6
-0.0546875,21,256,506,6
-0.03515625,21,512,506,6
-0.001953125,21,1024,506,6
-0.078125,22,256,506,6
-0.00390625,22,512,506,6
0.033203125,22,1024,506,6
-0.015625,23,256,506,6
-0.00390625,23,512,506,6
-0.01171875,23,1024,506,6
0.0390625,24,256,506,6
0.03515625,24,512,506,6
-0.001953125,24,1024,506,6
0.046875,25,256,506,6
0.078125,25,512,506,6
0.013671875,25,1024,506,6
0.015625,26,256,506,6
-0.00390625,26,512,506,6
0.005859375,26,1024,506,6
-0.0234375,27,256,506,6
0.0,27,512,506,6
0.02734375,27,1024,506,6
0.078125,28,256,506,6
-0.05859375,28,512,506,6
0.0,28,1024,506,6
-0.1328125,29,256,506,6
-0.01953125,29,512,506,6
-0.017578125,29,1024,506,6
-0.0625,30,256,506,6
-0.02734375,30,512,506,6
0.001953125,30,1024,506,6
0.0,31,256,506,6
-0.0546875,31,512,506,6
0.015625,31,1024,506,6
-0.03125,32,256,506,6
-0.0390625,32,512,506,6
-0.04296875,32,1024,506,6
0.0078125,33,256,506,6
-0.0234375,33,512,506,6
0.03125,33,1024,506,6
-0.0234375,34,256,506,6
0.0625,34,512,506,6
-0.009765625,34,1024,506,6
-0.03125,35,256,506,6
0.0078125,35,512,506,6
0.03125,35,1024,506,6
-0.0234375,36,256,506,6
-0.015625,36,512,506,6
0.00390625,36,1024,506,6
-0.0625,37,256,506,6
0.00390625,37,512,506,6
0.0,37,1024,506,6
0.0234375,38,256,506,6
-0.0234375,38,512,506,6
-0.015625,38,1024,506,6
-0.046875,39,256,506,6
-0.02734375,39,512,506,6
-0.013671875,39,1024,506,6
0.0,40,256,506,6
-0.03125,40,512,506,6
-0.017578125,40,1024,506,6
0.03125,41,256,506,6
-0.0078125,41,512,506,6
-0.017578125,41,1024,506,6
0.03125,42,256,506,6
-0.01953125,42,512,506,6
-0.0078125,42,1024,506,6
-0.03125,43,256,506,6
0.00390625,43,512,506,6
0.013671875,43,1024,506,6
0.015625,44,256,506,6
0.01953125,44,512,506,6
-0.005859375,44,1024,506,6
-0.0078125,45,256,506,6
0.02734375,45,512,506,6
0.0078125,45,1024,506,6
0.015625,46,256,506,6
0.01953125,46,512,506,6
0.025390625,46,1024,506,6
-0.0703125,47,256,506,6
0.05078125,47,512,506,6
-0.01953125,47,1024,506,6
0.046875,48,256,506,6
-0.03515625,48,512,506,6
-0.005859375,48,1024,506,6
0.015625,49,256,506,6
0.0078125,49,512,506,6
-0.01953125,49,1024,506,6
-0.03125,50,256,506,6
-0.03125,50,512,506,6
0.015625,50,1024,506,6
-0.015625,51,256,506,6
-0.00390625,51,512,506,6
0.009765625,51,1024,506,6
0.0703125,52,256,506,6
-0.00390625,52,512,506,6
0.0234375,52,1024,506,6
0.0,53,256,506,6
0.0,53,512,506,6
-0.033203125,53,1024,506,6
0.0390625,54,256,506,6
0.0234375,54,512,506,6
0.005859375,54,1024,506,6
-0.0625,55,256,506,6
-0.0390625,55,512,506,6
0.0,55,1024,506,6
0.015625,56,256,506,6
-0.03515625,56,512,506,6
0.005859375,56,1024,506,6
0.0,57,256,506,6
0.03125,57,512,506,6
0.033203125,57,1024,506,6
0.03125,58,256,506,6
-0.03515625,58,512,506,6
0.01171875,58,1024,506,6
0.0,59,256,506,6
0.02734375,59,512,506,6
0.03125,59,1024,506,6
0.0546875,60,256,506,6
0.078125,60,512,506,6
-0.0078125,60,1024,506,6
-0.0234375,61,256,506,6
0.01171875,61,512,506,6
-0.037109375,61,1024,506,6
-0.0234375,62,256,506,6
-0.0390625,62,512,506,6
0.005859375,62,1024,506,6
0.0234375,63,256,506,6
-0.02734375,63,512,506,6
0.0078125,63,1024,506,6
0.0390625,64,256,506,6
-0.00390625,64,512,506,6
-0.0078125,64,1024,506,6
0.0234375,65,256,506,6
-0.00390625,65,512,506,6
0.013671875,65,1024,506,6
-0.03125,66,256,506,6
-0.0703125,66,512,506,6
0.009765625,66,1024,506,6
-0.0234375,67,256,506,6
0.00390625,67,512,506,6
-0.033203125,67,1024,506,6
0.0234375,68,256,506,6
-0.04296875,68,512,506,6
0.01171875,68,1024,506,6
-0.078125,69,256,506,6
0.01171875,69,512,506,6
0.0078125,69,1024,506,6
-0.1484375,70,256,506,6
-0.01171875,70,512,506,6
-0.001953125,70,1024,506,6
0.0,71,256,506,6
0.01171875,71,512,506,6
-0.00390625,71,1024,506,6
0.046875,72,256,506,6
0.01953125,72,512,506,6
