sas98,cmi,idx,n_samples,n_dims_1,n_dims_2
0.29296875,0.041835318241250974,0,512,2,6
0.2578125,0.03426783851517934,0,512,10,6
0.26953125,0.03285763555673693,0,512,26,6
0.265625,0.030007675839821557,0,512,58,6
0.25390625,0.026105393435453705,0,512,122,6
0.2890625,0.02244494360898963,0,512,250,6
0.27734375,0.019723651601696868,0,512,506,6
0.28515625,0.01677899721553522,0,512,1018,6
0.2265625,0.03054085893051728,1,512,2,6
0.2265625,0.024842682483871004,1,512,10,6
0.2421875,0.02460943474738786,1,512,26,6
0.25,0.019980127279462967,1,512,58,6
0.23046875,0.01852048655955485,1,512,122,6
0.24609375,0.013794143448573881,1,512,250,6
0.234375,0.013312999598863007,1,512,506,6
0.2421875,0.010881312371432306,1,512,1018,6
0.21875,0.026600624547557516,2,512,2,6
0.21484375,0.020737419453260908,2,512,10,6
0.21875,0.019211832217914337,2,512,26,6
0.23046875,0.016529370585395498,2,512,58,6
0.23828125,0.013852596740726919,2,512,122,6
0.23046875,0.01157326752174015,2,512,250,6
0.21875,0.008632009332147028,2,512,506,6
0.21875,0.006615021917301456,2,512,1018,6
0.19140625,0.02152426507355576,3,512,2,6
0.203125,0.01605220559001097,3,512,10,6
0.1953125,0.015297024174659168,3,512,26,6
0.203125,0.013102116227806992,3,512,58,6
0.19921875,0.009819630601541895,3,512,122,6
0.203125,0.00861967627716087,3,512,250,6
0.19921875,0.006167671692294041,3,512,506,6
0.21875,0.0044315947758747365,3,512,1018,6
0.28125,0.0399400889745023,4,512,2,6
0.28515625,0.03570281078982973,4,512,10,6
0.234375,0.03429400340958977,4,512,26,6
0.2890625,0.03214572152251849,4,512,58,6
0.28515625,0.0298111853325026,4,512,122,6
0.265625,0.024897672984682373,4,512,250,6
0.296875,0.02308668279833226,4,512,506,6
0.29296875,0.020697685465004945,4,512,1018,6
0.22265625,0.023465759590076574,5,512,2,6
0.23828125,0.01972284675885705,5,512,10,6
0.2265625,0.019093369499778134,5,512,26,6
0.23828125,0.015189261814791521,5,512,58,6
0.234375,0.012356493797393231,5,512,122,6
0.21875,0.010214849796859382,5,512,250,6
0.23828125,0.007633827110881786,5,512,506,6
0.2265625,0.005905317727382897,5,512,1018,6
0.2890625,0.04116814592093221,6,512,2,6
0.27734375,0.03277025555881741,6,512,10,6
0.2578125,0.03161423087566384,6,512,26,6
0.28125,0.028377657004058476,6,512,58,6
0.28125,0.024590599905990884,6,512,122,6
0.2890625,0.02123692917000608,6,512,250,6
0.27734375,0.019415038538674323,6,512,506,6
0.265625,0.016778669776227995,6,512,1018,6
0.2109375,0.031516325920851185,7,512,2,6
0.2578125,0.024915273921472525,7,512,10,6
0.20703125,0.024586697642619892,7,512,26,6
0.26171875,0.021275758356041674,7,512,58,6
0.2421875,0.01876532658319474,7,512,122,6
0.23828125,0.016016051074477233,7,512,250,6
0.2578125,0.013678307886026975,7,512,506,6
0.2421875,0.0109388210233472,7,512,1018,6
0.234375,0.02497600470233452,8,512,2,6
0.23046875,0.019963423293316684,8,512,10,6
0.15625,0.016959567561110944,8,512,26,6
0.21484375,0.014861183039791115,8,512,58,6
0.23046875,0.01169728189974295,8,512,122,6
0.2109375,0.009588853103977502,8,512,250,6
0.21875,0.007861494936920677,8,512,506,6
0.2265625,0.00599601999162247,8,512,1018,6
0.265625,0.03269252705329484,9,512,2,6
0.26171875,0.02743094439802274,9,512,10,6
0.26171875,0.026167088202203592,9,512,26,6
0.234375,0.02307713505204545,9,512,58,6
0.25,0.019423937654785894,9,512,122,6
0.23828125,0.01626171143391164,9,512,250,6
0.24609375,0.014494419682143267,9,512,506,6
0.2578125,0.013437068214684267,9,512,1018,6
0.234375,0.029632507913444517,10,512,2,6
0.23046875,0.026058710516044914,10,512,10,6
0.22265625,0.02320359355189716,10,512,26,6
0.25,0.021615166374797767,10,512,58,6
0.22265625,0.01735517086316285,10,512,122,6
0.23828125,0.014021243719203547,10,512,250,6
0.23828125,0.012039248999475172,10,512,506,6
0.234375,0.009624956239473792,10,512,1018,6
0.2109375,0.02430144190178718,11,512,2,6
0.203125,0.019906301868037435,11,512,10,6
0.203125,0.018568601758592318,11,512,26,6
0.21875,0.014322248139783222,11,512,58,6
0.2109375,0.011904881491086705,11,512,122,6
0.19921875,0.010464286523898414,11,512,250,6
0.19921875,0.007426089559003035,11,512,506,6
0.21484375,0.0056418132729698645,11,512,1018,6
0.28515625,0.03807715745264029,12,512,2,6
0.265625,0.03429524207429724,12,512,10,6
0.28125,0.03241016137492558,12,512,26,6
0.2734375,0.029822737405993727,12,512,58,6
0.27734375,0.025724133954235562,12,512,122,6
0.28125,0.02338042088180381,12,512,250,6
0.2734375,0.02041428034600623,12,512,506,6
0.265625,0.01752625741140057,12,512,1018,6
0.21484375,0.02865198286864168,13,512,2,6
0.21484375,0.022799461166461255,13,512,10,6
0.234375,0.018926732620383246,13,512,26,6
0.21484375,0.015737858164886487,13,512,58,6
0.22265625,0.013442585064312507,13,512,122,6
0.234375,0.011086789584170975,13,512,250,6
0.23828125,0.008608590130167126,13,512,506,6
0.2265625,0.006978247775952795,13,512,1018,6
0.27734375,0.038100610054119355,14,512,2,6
0.26171875,0.03144370192787649,14,512,10,6
0.2578125,0.03147783273958393,14,512,26,6
0.26171875,0.026643189372421272,14,512,58,6
0.2578125,0.022843330201542056,14,512,122,6
0.26171875,0.020961568006392595,14,512,250,6
0.26171875,0.01811632716691447,14,512,506,6
0.26953125,0.014135664504493883,14,512,1018,6
0.25,0.04099420465870751,15,512,2,6
0.28515625,0.03397306075230433,15,512,10,6
0.2578125,0.03187105513344557,15,512,26,6
0.27734375,0.02987798988264223,15,512,58,6
0.2734375,0.025957228740425164,15,512,122,6
0.26953125,0.02245119516777283,15,512,250,6
0.2734375,0.01971086637089181,15,512,506,6
0.2421875,0.01653313772906273,15,512,1018,6
0.203125,0.01952169029362616,16,512,2,6
0.18359375,0.015417022373480083,16,512,10,6
0.18359375,0.014047602259458225,16,512,26,6
0.18359375,0.01280576260163846,16,512,58,6
0.19140625,0.009970273989470257,16,512,122,6
0.19140625,0.006802316365423167,16,512,250,6
0.1953125,0.004924000980609744,16,512,506,6
0.1953125,0.0033300470447401587,16,512,1018,6
0.18359375,0.023318467064280535,17,512,2,6
0.16796875,0.01733505340992436,17,512,10,6
0.19921875,0.015940528512891516,17,512,26,6
0.1953125,0.013146413896918618,17,512,58,6
0.203125,0.010201602497850404,17,512,122,6
0.203125,0.007016749938733358,17,512,250,6
0.203125,0.005561889242728046,17,512,506,6
0.19921875,0.0038012626814462047,17,512,1018,6
0.19921875,0.02797815305805551,18,512,2,6
0.20703125,0.022516339852729716,18,512,10,6
0.1953125,0.019412522727849435,18,512,26,6
0.21875,0.016128596814954932,18,512,58,6
0.23046875,0.013839134625784455,18,512,122,6
0.234375,0.011318248469764813,18,512,250,6
0.19140625,0.00893399631763403,18,512,506,6
0.21875,0.006731620158487606,18,512,1018,6
0.234375,0.023116465439575573,19,512,2,6
0.2265625,0.0191090926165981,19,512,10,6
0.23046875,0.017433229214278256,19,512,26,6
0.21484375,0.014423830182570208,19,512,58,6
0.23828125,0.011852140707907965,19,512,122,6
0.234375,0.009656996998839928,19,512,250,6
0.21875,0.00784276571034026,19,512,506,6
0.23046875,0.006330671286980949,19,512,1018,6
0.234375,0.029707820834930176,20,512,2,6
0.23046875,0.02307911798620832,20,512,10,6
0.24609375,0.02174514269683292,20,512,26,6
0.2265625,0.02021769647883409,20,512,58,6
0.22265625,0.015216519796112715,20,512,122,6
0.2421875,0.011891045442458337,20,512,250,6
0.22265625,0.010757457255581526,20,512,506,6
0.23828125,0.009041485000480298,20,512,1018,6
0.19140625,0.02551051732345333,21,512,2,6
0.19921875,0.018242766368997354,21,512,10,6
0.19921875,0.01688217454875507,21,512,26,6
0.20703125,0.01580956155770652,21,512,58,6
0.21875,0.013741056314738875,21,512,122,6
0.2265625,0.011093687309935762,21,512,250,6
0.21875,0.009184651935268184,21,512,506,6
0.23046875,0.007443520203560983,21,512,1018,6
0.15625,0.0201616562247392,22,512,2,6
0.17578125,0.01572609860868579,22,512,10,6
0.18359375,0.013590024215470509,22,512,26,6
0.18359375,0.01031781112592578,22,512,58,6
0.171875,0.007768558874434173,22,512,122,6
0.17578125,0.005748757074040434,22,512,250,6
0.20703125,0.004533365571776193,22,512,506,6
0.18359375,0.0025835564440895853,22,512,1018,6
0.2265625,0.027930035942842713,23,512,2,6
0.234375,0.022964422969677933,23,512,10,6
0.23828125,0.01988271420050891,23,512,26,6
0.23828125,0.017809952175825594,23,512,58,6
0.21875,0.013871241241919519,23,512,122,6
0.2109375,0.011770942032815923,23,512,250,6
0.22265625,0.010304088777329024,23,512,506,6
0.20703125,0.008530635240922013,23,512,1018,6
0.20703125,0.025407443711549904,24,512,2,6
0.21875,0.019778959229315496,24,512,10,6
0.23046875,0.019223403950651696,24,512,26,6
0.21875,0.015503848646712615,24,512,58,6
0.22265625,0.013139965000836251,24,512,122,6
0.23046875,0.010594459345924623,24,512,250,6
0.234375,0.00825497077123627,24,512,506,6
0.22265625,0.006517413221792334,24,512,1018,6
0.265625,0.034532901509659264,25,512,2,6
0.24609375,0.02927307387957767,25,512,10,6
0.23046875,0.028096649084374814,25,512,26,6
0.25390625,0.02371916337286728,25,512,58,6
0.24609375,0.019790242666365754,25,512,122,6
0.23828125,0.01722623042079663,25,512,250,6
0.24609375,0.014656692880296918,25,512,506,6
0.25390625,0.012528178396121525,25,512,1018,6
0.19921875,0.02892274759954938,26,512,2,6
0.22265625,0.025131204362477177,26,512,10,6
0.19921875,0.023499191541455633,26,512,26,6
0.21875,0.01907667849367556,26,512,58,6
0.23046875,0.01664730080254684,26,512,122,6
0.2421875,0.014417741822602803,26,512,250,6
0.24609375,0.011433135774023162,26,512,506,6
0.25,0.009724030796204763,26,512,1018,6
0.24609375,0.03692746262725244,27,512,2,6
0.24609375,0.03078723729676347,27,512,10,6
0.25390625,0.029666865364679773,27,512,26,6
0.2578125,0.025178800408880764,27,512,58,6
0.2421875,0.020307454937071423,27,512,122,6
0.265625,0.017716103517064208,27,512,250,6
0.26953125,0.015175400641182835,27,512,506,6
0.26171875,0.012166269420440967,27,512,1018,6
0.32421875,0.04436208543206399,28,512,2,6
0.30078125,0.03785858684770116,28,512,10,6
0.2578125,0.03785826782066215,28,512,26,6
0.32421875,0.03553307357600166,28,512,58,6
0.3203125,0.03095697942546627,28,512,122,6
0.31640625,0.027269755837724285,28,512,250,6
0.2890625,0.025929213083354052,28,512,506,6
0.3125,0.023287096061849977,28,512,1018,6
0.203125,0.021442699985437352,29,512,2,6
0.20703125,0.016179457561534827,29,512,10,6
0.1953125,0.0152202860816254,29,512,26,6
0.19140625,0.01095721397336158,29,512,58,6
0.18359375,0.009089642292240963,29,512,122,6
0.18359375,0.007255816350183797,29,512,250,6
0.19921875,0.006082963184929291,29,512,506,6
0.19921875,0.004021667143954355,29,512,1018,6
0.2265625,0.03006570488221727,30,512,2,6
0.2265625,0.02441683268494399,30,512,10,6
0.2109375,0.022615432645729516,30,512,26,6
0.23046875,0.02086502804060708,30,512,58,6
0.24609375,0.016972074179822272,30,512,122,6
0.2578125,0.01573532009645473,30,512,250,6
0.24609375,0.013280716762411826,30,512,506,6
