n_samples,sim_type,model,metric,metric_value
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.1328125
256,mean_shiftv4,lr,sas98,0.1171875
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.1640625
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.1484375
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.078125
256,mean_shiftv4,lr,sas98,0.125
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.015625
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.1640625
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.125
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.1171875
256,mean_shiftv4,lr,sas98,0.109375
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.1640625
256,mean_shiftv4,lr,sas98,0.1328125
256,mean_shiftv4,lr,sas98,0.0859375
256,mean_shiftv4,lr,sas98,0.0234375
256,mean_shiftv4,lr,sas98,0.0859375
256,mean_shiftv4,lr,sas98,0.1171875
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.109375
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.0859375
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0234375
256,mean_shiftv4,lr,sas98,0.1171875
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.1953125
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0078125
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.109375
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.0078125
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.109375
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.015625
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0546875
256,mean_shiftv4,lr,sas98,0.1875
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.078125
256,mean_shiftv4,lr,sas98,0.0078125
256,mean_shiftv4,lr,sas98,0.0546875
256,mean_shiftv4,lr,sas98,0.015625
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.078125
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.0078125
256,mean_shiftv4,lr,sas98,0.0859375
256,mean_shiftv4,lr,sas98,0.1328125
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.0234375
256,mean_shiftv4,lr,sas98,0.1484375
256,mean_shiftv4,lr,sas98,0.0546875
256,mean_shiftv4,lr,sas98,0.0390625
256,mean_shiftv4,lr,sas98,0.0546875
256,mean_shiftv4,lr,sas98,0.171875
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.0234375
256,mean_shiftv4,lr,sas98,0.078125
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.0
256,mean_shiftv4,lr,sas98,0.078125
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.03125
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.046875
256,mean_shiftv4,lr,sas98,0.1484375
256,mean_shiftv4,lr,sas98,0.0625
256,mean_shiftv4,lr,sas98,0.1015625
256,mean_shiftv4,lr,sas98,0.0703125
256,mean_shiftv4,lr,sas98,0.09375
256,mean_shiftv4,lr,sas98,0.0546875
512,mean_shiftv4,lr,sas98,0.02734375
512,mean_shiftv4,lr,sas98,0.140625
512,mean_shiftv4,lr,sas98,0.0390625
512,mean_shiftv4,lr,sas98,0.09765625
512,mean_shiftv4,lr,sas98,0.09765625
512,mean_shiftv4,lr,sas98,0.06640625
512,mean_shiftv4,lr,sas98,0.05078125
512,mean_shiftv4,lr,sas98,0.07421875
512,mean_shiftv4,lr,sas98,0.17578125
512,mean_shiftv4,lr,sas98,0.08203125
512,mean_shiftv4,lr,sas98,0.14453125
512,mean_shiftv4,lr,sas98,0.08984375
512,mean_shiftv4,lr,sas98,0.09375
512,mean_shiftv4,lr,sas98,0.078125
512,mean_shiftv4,lr,sas98,0.10546875
512,mean_shiftv4,lr,sas98,0.0390625
512,mean_shiftv4,lr,sas98,0.140625
512,mean_shiftv4,lr,sas98,0.15625
512,mean_shiftv4,lr,sas98,0.02734375
512,mean_shiftv4,lr,sas98,0.11328125
