sas98,idx,n_samples,n_dims_1,n_dims_2
0.0078125,0,256,4093,6
0.0,0,512,4093,6
-0.017578125,0,1024,4093,6
0.0390625,1,256,4093,6
0.03125,1,512,4093,6
0.001953125,1,1024,4093,6
0.0078125,2,256,4093,6
0.0078125,2,512,4093,6
-0.017578125,2,1024,4093,6
-0.0078125,3,256,4093,6
-0.00390625,3,512,4093,6
-0.0390625,3,1024,4093,6
-0.0078125,4,256,4093,6
0.03125,4,512,4093,6
0.005859375,4,1024,4093,6
0.0234375,5,256,4093,6
0.01171875,5,512,4093,6
0.017578125,5,1024,4093,6
0.0,6,256,4093,6
0.0078125,6,512,4093,6
-0.00390625,6,1024,4093,6
-0.0234375,7,256,4093,6
-0.00390625,7,512,4093,6
-0.01953125,7,1024,4093,6
-0.0078125,8,256,4093,6
0.015625,8,512,4093,6
-0.0234375,8,1024,4093,6
-0.015625,9,256,4093,6
-0.015625,9,512,4093,6
0.013671875,9,1024,4093,6
0.0234375,10,256,4093,6
-0.02734375,10,512,4093,6
-0.02734375,10,1024,4093,6
0.0078125,11,256,4093,6
-0.00390625,11,512,4093,6
-0.00390625,11,1024,4093,6
0.0390625,12,256,4093,6
-0.0078125,12,512,4093,6
0.005859375,12,1024,4093,6
-0.0078125,13,256,4093,6
0.03515625,13,512,4093,6
0.029296875,13,1024,4093,6
0.015625,14,256,4093,6
0.05078125,14,512,4093,6
-0.005859375,14,1024,4093,6
-0.046875,15,256,4093,6
0.0,15,512,4093,6
0.0,15,1024,4093,6
0.0390625,16,256,4093,6
0.0234375,16,512,4093,6
0.013671875,16,1024,4093,6
0.015625,17,256,4093,6
-0.01953125,17,512,4093,6
-0.009765625,17,1024,4093,6
0.0390625,18,256,4093,6
0.03515625,18,512,4093,6
-0.013671875,18,1024,4093,6
0.0078125,19,256,4093,6
0.015625,19,512,4093,6
-0.01171875,19,1024,4093,6
-0.0078125,20,256,4093,6
-0.03125,20,512,4093,6
-0.009765625,20,1024,4093,6
0.0234375,21,256,4093,6
0.0,21,512,4093,6
0.0,21,1024,4093,6
0.015625,22,256,4093,6
-0.02734375,22,512,4093,6
-0.009765625,22,1024,4093,6
0.015625,23,256,4093,6
-0.01171875,23,512,4093,6
-0.00390625,23,1024,4093,6
0.03125,24,256,4093,6
-0.0234375,24,512,4093,6
-0.021484375,24,1024,4093,6
-0.015625,25,256,4093,6
-0.0234375,25,512,4093,6
-0.00390625,25,1024,4093,6
0.0390625,26,256,4093,6
-0.0234375,26,512,4093,6
0.01171875,26,1024,4093,6
0.0,27,256,4093,6
-0.0078125,27,512,4093,6
-0.01171875,27,1024,4093,6
-0.0546875,28,256,4093,6
-0.01171875,28,512,4093,6
0.015625,28,1024,4093,6
0.03125,29,256,4093,6
-0.03125,29,512,4093,6
-0.01953125,29,1024,4093,6
0.0,30,256,4093,6
-0.0078125,30,512,4093,6
-0.015625,30,1024,4093,6
0.0390625,31,256,4093,6
0.02734375,31,512,4093,6
-0.00390625,31,1024,4093,6
-0.0234375,32,256,4093,6
0.0,32,512,4093,6
-0.01171875,32,1024,4093,6
-0.0078125,33,256,4093,6
-0.03515625,33,512,4093,6
0.009765625,33,1024,4093,6
-0.0234375,34,256,4093,6
-0.01953125,34,512,4093,6
0.015625,34,1024,4093,6
-0.015625,35,256,4093,6
-0.0078125,35,512,4093,6
-0.01171875,35,1024,4093,6
0.0078125,36,256,4093,6
0.0078125,36,512,4093,6
-0.00390625,36,1024,4093,6
0.0390625,37,256,4093,6
0.02734375,37,512,4093,6
-0.015625,37,1024,4093,6
0.0,38,256,4093,6
0.015625,38,512,4093,6
0.01171875,38,1024,4093,6
0.015625,39,256,4093,6
-0.0078125,39,512,4093,6
-0.0078125,39,1024,4093,6
0.0078125,40,256,4093,6
-0.01953125,40,512,4093,6
0.02734375,40,1024,4093,6
-0.015625,41,256,4093,6
-0.01953125,41,512,4093,6
0.01171875,41,1024,4093,6
0.03125,42,256,4093,6
-0.00390625,42,512,4093,6
0.0078125,42,1024,4093,6
-0.0546875,43,256,4093,6
-0.0390625,43,512,4093,6
0.03125,43,1024,4093,6
-0.0078125,44,256,4093,6
-0.01171875,44,512,4093,6
0.0,44,1024,4093,6
0.0390625,45,256,4093,6
-0.01171875,45,512,4093,6
0.029296875,45,1024,4093,6
-0.015625,46,256,4093,6
-0.01171875,46,512,4093,6
0.005859375,46,1024,4093,6
0.015625,47,256,4093,6
-0.0078125,47,512,4093,6
0.00390625,47,1024,4093,6
-0.0546875,48,256,4093,6
0.0078125,48,512,4093,6
0.03125,48,1024,4093,6
-0.0078125,49,256,4093,6
-0.0078125,49,512,4093,6
-0.005859375,49,1024,4093,6
0.03125,50,256,4093,6
0.015625,50,512,4093,6
-0.021484375,50,1024,4093,6
0.0078125,51,256,4093,6
-0.0234375,51,512,4093,6
0.017578125,51,1024,4093,6
0.015625,52,256,4093,6
-0.01171875,52,512,4093,6
0.005859375,52,1024,4093,6
-0.0078125,53,256,4093,6
-0.00390625,53,512,4093,6
-0.017578125,53,1024,4093,6
0.0234375,54,256,4093,6
0.0,54,512,4093,6
0.0078125,54,1024,4093,6
-0.03125,55,256,4093,6
0.02734375,55,512,4093,6
0.01953125,55,1024,4093,6
-0.0078125,56,256,4093,6
-0.0234375,56,512,4093,6
0.0078125,56,1024,4093,6
0.015625,57,256,4093,6
-0.02734375,57,512,4093,6
0.013671875,57,1024,4093,6
0.046875,58,256,4093,6
-0.01171875,58,512,4093,6
-0.0078125,58,1024,4093,6
0.0,59,256,4093,6
-0.02734375,59,512,4093,6
-0.021484375,59,1024,4093,6
0.0,60,256,4093,6
-0.01171875,60,512,4093,6
-0.00390625,60,1024,4093,6
0.0078125,61,256,4093,6
0.01171875,61,512,4093,6
0.015625,61,1024,4093,6
0.0234375,62,256,4093,6
-0.02734375,62,512,4093,6
-0.01953125,62,1024,4093,6
0.015625,63,256,4093,6
0.0,63,512,4093,6
-0.001953125,63,1024,4093,6
0.015625,64,256,4093,6
0.0078125,64,512,4093,6
-0.01171875,64,1024,4093,6
-0.0546875,65,256,4093,6
-0.00390625,65,512,4093,6
0.0,65,1024,4093,6
0.03125,66,256,4093,6
-0.00390625,66,512,4093,6
-0.005859375,66,1024,4093,6
-0.015625,67,256,4093,6
0.05078125,67,512,4093,6
-0.005859375,67,1024,4093,6
0.0078125,68,256,4093,6
-0.00390625,68,512,4093,6
-0.00390625,68,1024,4093,6
0.0234375,69,256,4093,6
0.0,69,512,4093,6
-0.009765625,69,1024,4093,6
0.0078125,70,256,4093,6
-0.02734375,70,512,4093,6
-0.005859375,70,1024,4093,6
-0.0078125,71,256,4093,6
0.01953125,71,512,4093,6
-0.015625,71,1024,4093,6
-0.0234375,72,256,4093,6
-0.01171875,72,512,4093,6
0.013671875,72,1024,4093,6
0.0390625,73,256,4093,6
-0.01171875,73,512,4093,6
-0.00390625,73,1024,4093,6
-0.0546875,74,256,4093,6
0.0078125,74,512,4093,6
-0.001953125,74,1024,4093,6
0.0234375,75,256,4093,6
-0.0078125,75,512,4093,6
0.0078125,75,1024,4093,6
0.0,76,256,4093,6
0.0078125,76,512,4093,6
0.015625,76,1024,4093,6
0.03125,77,256,4093,6
0.01171875,77,512,4093,6
-0.00390625,77,1024,4093,6
0.0546875,78,256,4093,6
0.0234375,78,512,4093,6
-0.009765625,78,1024,4093,6
0.0078125,79,256,4093,6
0.0078125,79,512,4093,6
-0.01953125,79,1024,4093,6
-0.03125,80,256,4093,6
-0.04296875,80,512,4093,6
-0.009765625,80,1024,4093,6
-0.0234375,81,256,4093,6
-0.02734375,81,512,4093,6
0.0,81,1024,4093,6
-0.015625,82,256,4093,6
0.0078125,82,512,4093,6
-0.033203125,82,1024,4093,6
0.0234375,83,256,4093,6
-0.0234375,83,512,4093,6
0.01171875,83,1024,4093,6
-0.0078125,84,256,4093,6
-0.015625,84,512,4093,6
0.009765625,84,1024,4093,6
0.0234375,85,256,4093,6
-0.02734375,85,512,4093,6
0.0078125,85,1024,4093,6
0.0,86,256,4093,6
-0.02734375,86,512,4093,6
0.01953125,86,1024,4093,6
0.0,87,256,4093,6
0.015625,87,512,4093,6
0.009765625,87,1024,4093,6
0.0,88,256,4093,6
-0.015625,88,512,4093,6
-0.00390625,88,1024,4093,6
0.0078125,89,256,4093,6
-0.0078125,89,512,4093,6
0.001953125,89,1024,4093,6
0.046875,90,256,4093,6
0.0078125,90,512,4093,6
0.017578125,90,1024,4093,6
0.0,91,256,4093,6
0.01953125,91,512,4093,6
-0.017578125,91,1024,4093,6
0.0,92,256,4093,6
0.0,92,512,4093,6
0.009765625,92,1024,4093,6
-0.0078125,93,256,4093,6
0.0234375,93,512,4093,6
0.00390625,93,1024,4093,6
0.0234375,94,256,4093,6
-0.0078125,94,512,4093,6
-0.01171875,94,1024,4093,6
0.015625,95,256,4093,6
-0.03125,95,512,4093,6
0.017578125,95,1024,4093,6
-0.0625,96,256,4093,6
0.00390625,96,512,4093,6
-0.005859375,96,1024,4093,6
-0.015625,97,256,4093,6
-0.01953125,97,512,4093,6
0.005859375,97,1024,4093,6
-0.03125,98,256,4093,6
0.0,98,512,4093,6
-0.017578125,98,1024,4093,6
-0.0234375,99,256,4093,6
0.01171875,99,512,4093,6
0.0,99,1024,4093,6
