sas98,idx,n_samples,n_dims_1,n_dims_2
0.046875,0,128,4093,6
-0.0234375,0,256,4093,6
0.01171875,0,512,4093,6
-0.001953125,0,1024,4093,6
-0.015625,1,128,4093,6
0.0390625,1,256,4093,6
-0.03125,1,512,4093,6
0.00390625,1,1024,4093,6
0.015625,2,128,4093,6
0.015625,2,256,4093,6
0.02734375,2,512,4093,6
0.005859375,2,1024,4093,6
-0.015625,3,128,4093,6
0.0,3,256,4093,6
-0.015625,3,512,4093,6
0.001953125,3,1024,4093,6
0.015625,4,128,4093,6
-0.0078125,4,256,4093,6
0.01953125,4,512,4093,6
-0.005859375,4,1024,4093,6
0.0,5,128,4093,6
0.0,5,256,4093,6
-0.00390625,5,512,4093,6
0.0078125,5,1024,4093,6
-0.015625,6,128,4093,6
0.0,6,256,4093,6
0.0,6,512,4093,6
-0.015625,6,1024,4093,6
0.0,7,128,4093,6
-0.0078125,7,256,4093,6
-0.0078125,7,512,4093,6
0.0,7,1024,4093,6
0.015625,8,128,4093,6
0.015625,8,256,4093,6
-0.01171875,8,512,4093,6
-0.001953125,8,1024,4093,6
-0.015625,9,128,4093,6
-0.0234375,9,256,4093,6
0.03125,9,512,4093,6
0.01953125,9,1024,4093,6
0.0,10,128,4093,6
-0.0234375,10,256,4093,6
-0.0234375,10,512,4093,6
-0.025390625,10,1024,4093,6
0.0,11,128,4093,6
0.0234375,11,256,4093,6
0.0078125,11,512,4093,6
0.017578125,11,1024,4093,6
-0.015625,12,128,4093,6
0.0,12,256,4093,6
0.00390625,12,512,4093,6
-0.00390625,12,1024,4093,6
0.046875,13,128,4093,6
0.0234375,13,256,4093,6
-0.00390625,13,512,4093,6
-0.0078125,13,1024,4093,6
-0.015625,14,128,4093,6
-0.0390625,14,256,4093,6
0.00390625,14,512,4093,6
0.0,14,1024,4093,6
-0.09375,15,128,4093,6
0.015625,15,256,4093,6
0.00390625,15,512,4093,6
0.015625,15,1024,4093,6
0.09375,16,128,4093,6
0.0,16,256,4093,6
-0.0078125,16,512,4093,6
-0.015625,16,1024,4093,6
0.015625,17,128,4093,6
0.0,17,256,4093,6
0.00390625,17,512,4093,6
0.00390625,17,1024,4093,6
0.0,18,128,4093,6
0.0234375,18,256,4093,6
0.0,18,512,4093,6
0.009765625,18,1024,4093,6
-0.03125,19,128,4093,6
-0.0078125,19,256,4093,6
0.0,19,512,4093,6
-0.015625,19,1024,4093,6
-0.015625,20,128,4093,6
0.0,20,256,4093,6
0.01171875,20,512,4093,6
0.021484375,20,1024,4093,6
-0.046875,21,128,4093,6
0.015625,21,256,4093,6
-0.0234375,21,512,4093,6
-0.021484375,21,1024,4093,6
-0.03125,22,128,4093,6
-0.015625,22,256,4093,6
-0.00390625,22,512,4093,6
0.021484375,22,1024,4093,6
0.125,23,128,4093,6
0.0078125,23,256,4093,6
0.00390625,23,512,4093,6
-0.017578125,23,1024,4093,6
-0.03125,24,128,4093,6
-0.015625,24,256,4093,6
-0.00390625,24,512,4093,6
0.0078125,24,1024,4093,6
0.03125,25,128,4093,6
0.0078125,25,256,4093,6
-0.00390625,25,512,4093,6
0.005859375,25,1024,4093,6
0.0,26,128,4093,6
-0.0234375,26,256,4093,6
