1.049804687500000000e-01,1.225585937500000000e-01,1.367187500000000000e-01,1.582031250000000000e-01,1.162109375000000000e-01,1.245117187500000000e-01,1.264648437500000000e-01,1.054687500000000000e-01,1.621093750000000000e-01
1.240234375000000000e-01,1.362304687500000000e-01,1.430664062500000000e-01,1.586914062500000000e-01,1.254882812500000000e-01,1.474609375000000000e-01,1.181640625000000000e-01,1.186523437500000000e-01,1.586914062500000000e-01
1.220703125000000000e-01,1.376953125000000000e-01,1.250000000000000000e-01,1.508789062500000000e-01,1.269531250000000000e-01,1.425781250000000000e-01,1.235351562500000000e-01,1.186523437500000000e-01,1.474609375000000000e-01
1.235351562500000000e-01,1.674804687500000000e-01,1.411132812500000000e-01,1.503906250000000000e-01,9.570312500000000000e-02,1.337890625000000000e-01,1.235351562500000000e-01,9.375000000000000000e-02,1.518554687500000000e-01
1.210937500000000000e-01,1.494140625000000000e-01,1.376953125000000000e-01,1.572265625000000000e-01,8.496093750000000000e-02,1.308593750000000000e-01,1.176757812500000000e-01,1.166992187500000000e-01,1.386718750000000000e-01
1.118164062500000000e-01,1.464843750000000000e-01,1.376953125000000000e-01,1.455078125000000000e-01,8.935546875000000000e-02,1.064453125000000000e-01,1.171875000000000000e-01,1.381835937500000000e-01,1.557617187500000000e-01
1.357421875000000000e-01,1.435546875000000000e-01,1.376953125000000000e-01,1.542968750000000000e-01,9.326171875000000000e-02,1.059570312500000000e-01,8.105468750000000000e-02,1.127929687500000000e-01,1.152343750000000000e-01
1.083984375000000000e-01,1.352539062500000000e-01,1.000976562500000000e-01,1.625976562500000000e-01,9.570312500000000000e-02,1.015625000000000000e-01,9.228515625000000000e-02,1.196289062500000000e-01,1.264648437500000000e-01
1.137695312500000000e-01,1.367187500000000000e-01,1.152343750000000000e-01,1.625976562500000000e-01,9.960937500000000000e-02,1.142578125000000000e-01,8.105468750000000000e-02,1.030273437500000000e-01,1.079101562500000000e-01
1.030273437500000000e-01,1.074218750000000000e-01,1.093750000000000000e-01,1.523437500000000000e-01,8.007812500000000000e-02,1.191406250000000000e-01,1.010742187500000000e-01,9.667968750000000000e-02,1.132812500000000000e-01
9.521484375000000000e-02,1.420898437500000000e-01,1.201171875000000000e-01,1.396484375000000000e-01,6.445312500000000000e-02,1.030273437500000000e-01,7.080078125000000000e-02,8.203125000000000000e-02,1.289062500000000000e-01
