7.525217533111572266e-01,7.545320987701416016e-01,7.536916732788085938e-01,7.550570964813232422e-01,7.536520957946777344e-01,7.553462982177734375e-01,7.516610622406005859e-01,7.552618980407714844e-01,7.491211891174316406e-01,7.530560493469238281e-01,7.561268806457519531e-01,7.525777816772460938e-01,7.505712509155273438e-01,7.559947967529296875e-01,7.538061141967773438e-01,7.553050518035888672e-01,7.507898807525634766e-01,7.523658275604248047e-01,7.508313655853271484e-01,7.645220756530761719e-01,7.524406909942626953e-01,7.611880302429199219e-01,7.545208930969238281e-01,7.543990612030029297e-01,7.575638294219970703e-01,7.459218502044677734e-01,7.485654354095458984e-01,7.536549568176269531e-01,7.525722980499267578e-01,7.521243095397949219e-01,7.591543197631835938e-01,7.492525577545166016e-01,7.495636940002441406e-01,7.564589977264404297e-01,7.570178508758544922e-01,7.579364776611328125e-01,7.519819736480712891e-01,7.474424839019775391e-01,7.541162967681884766e-01,7.536740303039550781e-01
7.549397945404052734e-01,7.547035217285156250e-01,7.578134536743164062e-01,7.561769485473632812e-01,7.579514980316162109e-01,7.587532997131347656e-01,7.564806938171386719e-01,7.576735019683837891e-01,7.503733634948730469e-01,7.551052570343017578e-01,7.599205970764160156e-01,7.549707889556884766e-01,7.510678768157958984e-01,7.565484046936035156e-01,7.565741539001464844e-01,7.570722103118896484e-01,7.518651485443115234e-01,7.550659179687500000e-01,7.522876262664794922e-01,7.630560398101806641e-01,7.528190612792968750e-01,7.620480060577392578e-01,7.572610378265380859e-01,7.582666873931884766e-01,7.556796073913574219e-01,7.499799728393554688e-01,7.498116493225097656e-01,7.564480304718017578e-01,7.551631927490234375e-01,7.535452842712402344e-01,7.579572200775146484e-01,7.509317398071289062e-01,7.524228096008300781e-01,7.556369304656982422e-01,7.575609683990478516e-01,7.602701187133789062e-01,7.569723129272460938e-01,7.510945796966552734e-01,7.531745433807373047e-01,7.570700645446777344e-01
7.546811103820800781e-01,7.544775009155273438e-01,7.575626373291015625e-01,7.563567161560058594e-01,7.572484016418457031e-01,7.611804008483886719e-01,7.560069561004638672e-01,7.583584785461425781e-01,7.517952919006347656e-01,7.547726631164550781e-01,7.600083351135253906e-01,7.557766437530517578e-01,7.538709640502929688e-01,7.546958923339843750e-01,7.587258815765380859e-01,7.591969966888427734e-01,7.534940242767333984e-01,7.542669773101806641e-01,7.523334026336669922e-01,7.622048854827880859e-01,7.558584213256835938e-01,7.629020214080810547e-01,7.582066059112548828e-01,7.574546337127685547e-01,7.567262649536132812e-01,7.499017715454101562e-01,7.488365173339843750e-01,7.584693431854248047e-01,7.590873241424560547e-01,7.531650066375732422e-01,7.569780349731445312e-01,7.503006458282470703e-01,7.531387805938720703e-01,7.532162666320800781e-01,7.583670616149902344e-01,7.588303089141845703e-01,7.566640377044677734e-01,7.514269351959228516e-01,7.572107315063476562e-01,7.564272880554199219e-01
7.541241645812988281e-01,7.551658153533935547e-01,7.566916942596435547e-01,7.559480667114257812e-01,7.566320896148681641e-01,7.600421905517578125e-01,7.535145282745361328e-01,7.599494457244873047e-01,7.525103092193603516e-01,7.534720897674560547e-01,7.589159011840820312e-01,7.562386989593505859e-01,7.535295486450195312e-01,7.552216053009033203e-01,7.586085796356201172e-01,7.593498229980468750e-01,7.519497871398925781e-01,7.543666362762451172e-01,7.534151077270507812e-01,7.626864910125732422e-01,7.534122467041015625e-01,7.618656158447265625e-01,7.582530975341796875e-01,7.584936618804931641e-01,7.569088935852050781e-01,7.490019798278808594e-01,7.500138282775878906e-01,7.568421363830566406e-01,7.592351436614990234e-01,7.541313171386718750e-01,7.572326660156250000e-01,7.513980865478515625e-01,7.538821697235107422e-01,7.549233436584472656e-01,7.581634521484375000e-01,7.595629692077636719e-01,7.565746307373046875e-01,7.508752346038818359e-01,7.566413879394531250e-01,7.583949565887451172e-01
7.543351650238037109e-01,7.544095516204833984e-01,7.569527626037597656e-01,7.581129074096679688e-01,7.560944557189941406e-01,7.609724998474121094e-01,7.563216686248779297e-01,7.574186325073242188e-01,7.509346008300781250e-01,7.521636486053466797e-01,7.594692707061767578e-01,7.535784244537353516e-01,7.531049251556396484e-01,7.546858787536621094e-01,7.574520111083984375e-01,7.582244873046875000e-01,7.519574165344238281e-01,7.543277740478515625e-01,7.519354820251464844e-01,7.628736495971679688e-01,7.526130676269531250e-01,7.606768608093261719e-01,7.583599090576171875e-01,7.570202350616455078e-01,7.590451240539550781e-01,7.488348484039306641e-01,7.491798400878906250e-01,7.572751045227050781e-01,7.579684257507324219e-01,7.536551952362060547e-01,7.562811374664306641e-01,7.503395080566406250e-01,7.543601989746093750e-01,7.535886764526367188e-01,7.573654651641845703e-01,7.581408023834228516e-01,7.568693161010742188e-01,7.510092258453369141e-01,7.556984424591064453e-01,7.578368186950683594e-01
7.543671131134033203e-01,7.524898052215576172e-01,7.552251815795898438e-01,7.576086521148681641e-01,7.557337284088134766e-01,7.600114345550537109e-01,7.552773952484130859e-01,7.565851211547851562e-01,7.498254776000976562e-01,7.528979778289794922e-01,7.587811946868896484e-01,7.558155059814453125e-01,7.518384456634521484e-01,7.547955513000488281e-01,7.566733360290527344e-01,7.577795982360839844e-01,7.527532577514648438e-01,7.533733844757080078e-01,7.526977062225341797e-01,7.619934082031250000e-01,7.516241073608398438e-01,7.614054679870605469e-01,7.581872940063476562e-01,7.555158138275146484e-01,7.596349716186523438e-01,7.485344409942626953e-01,7.472445964813232422e-01,7.573127746582031250e-01,7.569963932037353516e-01,7.528800964355468750e-01,7.573864459991455078e-01,7.482819557189941406e-01,7.528550624847412109e-01,7.545959949493408203e-01,7.582113742828369141e-01,7.594094276428222656e-01,7.565832138061523438e-01,7.501416206359863281e-01,7.550199031829833984e-01,7.589602470397949219e-01
7.531290054321289062e-01,7.541925907135009766e-01,7.550809383392333984e-01,7.572715282440185547e-01,7.549867630004882812e-01,7.587015628814697266e-01,7.557134628295898438e-01,7.581398487091064453e-01,7.503325939178466797e-01,7.531986236572265625e-01,7.580788135528564453e-01,7.550296783447265625e-01,7.524940967559814453e-01,7.539458274841308594e-01,7.563555240631103516e-01,7.571787834167480469e-01,7.505884170532226562e-01,7.543902397155761719e-01,7.519652843475341797e-01,7.615368366241455078e-01,7.506799697875976562e-01,7.595252990722656250e-01,7.586128711700439453e-01,7.555565834045410156e-01,7.590994834899902344e-01,7.481057643890380859e-01,7.481825351715087891e-01,7.542550563812255859e-01,7.562041282653808594e-01,7.519769668579101562e-01,7.550082206726074219e-01,7.487804889678955078e-01,7.537338733673095703e-01,7.550337314605712891e-01,7.568697929382324219e-01,7.585442066192626953e-01,7.569706439971923828e-01,7.492554187774658203e-01,7.548623085021972656e-01,7.573215961456298828e-01
7.528574466705322266e-01,7.534534931182861328e-01,7.540440559387207031e-01,7.572190761566162109e-01,7.549474239349365234e-01,7.601740360260009766e-01,7.544076442718505859e-01,7.572498321533203125e-01,7.507884502410888672e-01,7.533354759216308594e-01,7.595717906951904297e-01,7.552051544189453125e-01,7.520782947540283203e-01,7.540109157562255859e-01,7.551071643829345703e-01,7.563021183013916016e-01,7.518277168273925781e-01,7.527956962585449219e-01,7.509441375732421875e-01,7.614982128143310547e-01,7.510318756103515625e-01,7.602558135986328125e-01,7.574727535247802734e-01,7.559974193572998047e-01,7.576212882995605469e-01,7.479619979858398438e-01,7.482314109802246094e-01,7.569608688354492188e-01,7.561385631561279297e-01,7.523531913757324219e-01,7.569870948791503906e-01,7.494709491729736328e-01,7.534213066101074219e-01,7.543759346008300781e-01,7.552864551544189453e-01,7.589635848999023438e-01,7.552113533020019531e-01,7.481825351715087891e-01,7.546474933624267578e-01,7.553617954254150391e-01
7.538740634918212891e-01,7.516260147094726562e-01,7.549967765808105469e-01,7.569477558135986328e-01,7.557380199432373047e-01,7.592008113861083984e-01,7.545468807220458984e-01,7.571780681610107422e-01,7.478525638580322266e-01,7.532453536987304688e-01,7.590663433074951172e-01,7.536492347717285156e-01,7.510654926300048828e-01,7.541115283966064453e-01,7.557308673858642578e-01,7.569942474365234375e-01,7.526156902313232422e-01,7.529730796813964844e-01,7.511081695556640625e-01,7.599115371704101562e-01,7.514715194702148438e-01,7.615373134613037109e-01,7.578310966491699219e-01,7.557194232940673828e-01,7.569108009338378906e-01,7.465555667877197266e-01,7.476432323455810547e-01,7.554123401641845703e-01,7.559928894042968750e-01,7.532377243041992188e-01,7.549672126770019531e-01,7.505707740783691406e-01,7.517950534820556641e-01,7.536826133728027344e-01,7.554562091827392578e-01,7.593202590942382812e-01,7.568211555480957031e-01,7.489736080169677734e-01,7.546710968017578125e-01,7.547597885131835938e-01
7.530829906463623047e-01,7.513320446014404297e-01,7.542831897735595703e-01,7.560358047485351562e-01,7.538609504699707031e-01,7.598743438720703125e-01,7.533221244812011719e-01,7.563660144805908203e-01,7.497115135192871094e-01,7.523040771484375000e-01,7.572288513183593750e-01,7.557792663574218750e-01,7.509367465972900391e-01,7.550201416015625000e-01,7.563989162445068359e-01,7.565827369689941406e-01,7.511610984802246094e-01,7.536771297454833984e-01,7.499957084655761719e-01,7.602086067199707031e-01,7.503392696380615234e-01,7.604033946990966797e-01,7.571954727172851562e-01,7.556374073028564453e-01,7.568666934967041016e-01,7.466671466827392578e-01,7.482759952545166016e-01,7.550354003906250000e-01,7.551319599151611328e-01,7.521877288818359375e-01,7.565741539001464844e-01,7.470400333404541016e-01,7.513203620910644531e-01,7.537784576416015625e-01,7.559747695922851562e-01,7.585113048553466797e-01,7.566137313842773438e-01,7.492604255676269531e-01,7.549595832824707031e-01,7.549929618835449219e-01
