1.450195312500000000e-01,1.303710937500000000e-01,1.401367187500000000e-01,1.337890625000000000e-01,1.416015625000000000e-01,1.455078125000000000e-01,1.665039062500000000e-01,1.113281250000000000e-01,1.245117187500000000e-01,1.542968750000000000e-01
1.250000000000000000e-01,1.171875000000000000e-01,1.137695312500000000e-01,1.196289062500000000e-01,1.547851562500000000e-01,1.362304687500000000e-01,1.411132812500000000e-01,1.264648437500000000e-01,1.059570312500000000e-01,1.484375000000000000e-01
1.142578125000000000e-01,9.765625000000000000e-02,9.716796875000000000e-02,1.254882812500000000e-01,1.411132812500000000e-01,1.479492187500000000e-01,1.293945312500000000e-01,1.152343750000000000e-01,9.082031250000000000e-02,1.601562500000000000e-01
1.108398437500000000e-01,1.171875000000000000e-01,1.049804687500000000e-01,1.513671875000000000e-01,1.425781250000000000e-01,1.367187500000000000e-01,1.406250000000000000e-01,1.044921875000000000e-01,1.059570312500000000e-01,1.586914062500000000e-01
1.137695312500000000e-01,1.259765625000000000e-01,1.162109375000000000e-01,1.572265625000000000e-01,1.289062500000000000e-01,1.401367187500000000e-01,1.376953125000000000e-01,1.079101562500000000e-01,1.064453125000000000e-01,1.503906250000000000e-01
1.103515625000000000e-01,9.912109375000000000e-02,1.079101562500000000e-01,1.489257812500000000e-01,1.083984375000000000e-01,1.440429687500000000e-01,1.386718750000000000e-01,8.691406250000000000e-02,8.935546875000000000e-02,1.440429687500000000e-01
1.142578125000000000e-01,8.789062500000000000e-02,9.130859375000000000e-02,1.118164062500000000e-01,9.277343750000000000e-02,1.235351562500000000e-01,1.274414062500000000e-01,1.123046875000000000e-01,1.093750000000000000e-01,1.450195312500000000e-01
1.005859375000000000e-01,7.617187500000000000e-02,9.960937500000000000e-02,1.030273437500000000e-01,1.235351562500000000e-01,1.054687500000000000e-01,1.435546875000000000e-01,9.521484375000000000e-02,7.617187500000000000e-02,1.323242187500000000e-01
1.123046875000000000e-01,7.275390625000000000e-02,1.142578125000000000e-01,1.313476562500000000e-01,1.123046875000000000e-01,1.020507812500000000e-01,1.132812500000000000e-01,1.108398437500000000e-01,9.570312500000000000e-02,1.445312500000000000e-01
1.176757812500000000e-01,1.035156250000000000e-01,9.960937500000000000e-02,1.113281250000000000e-01,1.225585937500000000e-01,1.083984375000000000e-01,1.137695312500000000e-01,1.098632812500000000e-01,7.128906250000000000e-02,9.179687500000000000e-02
1.210937500000000000e-01,7.177734375000000000e-02,1.054687500000000000e-01,1.235351562500000000e-01,1.225585937500000000e-01,9.472656250000000000e-02,1.357421875000000000e-01,1.000976562500000000e-01,9.326171875000000000e-02,9.033203125000000000e-02
