2.421222889657340810e-02,4.882472893753582455e-02,3.608152348101793111e-02,6.064978937800453301e-02,5.753721246889426794e-02,4.223821184133514511e-02,4.563063135629478323e-02,3.043520771497390184e-02,2.291202945114681130e-02
1.006850038528702002e-01,1.053466641200925952e-01,7.470486813052738817e-02,9.367885372121012577e-02,9.768799353460272394e-02,9.493249730759037441e-02,9.345443320029463152e-02,6.285250270347424173e-02,5.396448047682694121e-02
1.163269994433870635e-01,1.045158691250723526e-01,1.098469168925507444e-01,1.141440074196307525e-01,1.101012712847623254e-01,1.265313505208270628e-01,1.087624443416423531e-01,9.515553172662330472e-02,1.089575439781350491e-01
1.382984697986614497e-01,1.227869395545020254e-01,1.383510542179614000e-01,1.416102980072631023e-01,1.320239539196577938e-01,1.426953033713488639e-01,1.401074649652013226e-01,1.198849620754015299e-01,1.205746318533696959e-01
1.612575648491759162e-01,1.459283098208380147e-01,1.598707725986120709e-01,1.656418153940287241e-01,1.531024918147804170e-01,1.539275925026039049e-01,1.627165417489572496e-01,1.505895646581044689e-01,1.545772607936286014e-01
