7.924242990136676212e-02,7.561579226007475452e-02,7.692782182729041018e-02,7.925932043172290165e-02,8.164771258277836452e-02,7.368162348029549946e-02,8.055303628271692773e-02,7.888454638501718463e-02,6.836902425529467475e-02,7.300760413238571722e-02,8.210385040022161185e-02,7.020404055037077207e-02,8.173175539014099211e-02,7.271843454263149376e-02,7.887771969600887445e-02,7.755431841219917466e-02,7.692556497732438991e-02,7.300498823823287076e-02,7.952043538228692476e-02,7.964849033986420856e-02,7.965662142355278696e-02,7.945504916965684394e-02,7.469975482980140136e-02,7.364274084440114443e-02,7.982144337777163923e-02,7.929146735212466712e-02,7.421303808051082918e-02,7.865501600284685590e-02,8.264573103763206419e-02,7.618087639742987527e-02,7.859582494873462721e-02,8.031167798140281811e-02,8.005348196579220588e-02,7.379306671890129010e-02,7.528500398444060160e-02,8.789607219672312954e-02,7.998037221299370003e-02,7.415222723538184013e-02,7.892125507355762792e-02,8.032083332471162684e-02
7.188099495294264507e-02,6.872211573985598232e-02,7.052117614187058958e-02,7.144188765229420035e-02,7.396876153918818808e-02,6.708496483079517958e-02,7.261561448060305235e-02,7.072526225687614243e-02,6.158387621153282865e-02,6.479982885280899385e-02,7.519313551723150191e-02,6.273654794390393086e-02,7.456175540687204339e-02,6.512057122024139666e-02,7.160276582518343425e-02,7.076176270372691590e-02,6.914994683935415942e-02,6.556274323261268577e-02,7.219070277844497063e-02,7.271918346252670418e-02,7.158406828994456905e-02,7.222078999787251430e-02,6.853584792550349025e-02,6.587714253315912760e-02,7.222905396381329446e-02,7.130170609208730248e-02,6.791821860377977860e-02,7.119675293532623517e-02,7.484346543621223091e-02,6.861540894202622365e-02,7.096628631950419042e-02,7.286363542004381522e-02,7.117399354473774586e-02,6.667698628763207847e-02,6.764375729706739726e-02,7.858603193713031843e-02,7.172272390842526768e-02,6.637681526894723127e-02,7.162241459652807229e-02,7.315140864782287977e-02
6.817294658458616929e-02,6.255179779851327559e-02,6.615586366385461936e-02,6.684887246518989024e-02,6.885448415121420140e-02,6.286758338768461130e-02,6.774153384559888913e-02,6.672488269434118102e-02,5.609876230303623146e-02,6.102209070649011746e-02,7.068650817622468274e-02,5.800997419907205632e-02,6.769715281879540303e-02,6.046930370963621293e-02,6.747778127075954036e-02,6.465359153466798681e-02,6.429040763522197999e-02,6.191859906992336349e-02,6.768783143946166536e-02,6.760618625057779330e-02,6.666274191229981660e-02,6.730424374944976584e-02,6.235203589340065911e-02,6.212078520500530221e-02,6.761185812351000468e-02,6.635092604490067103e-02,6.328854512908543839e-02,6.697569585235663148e-02,7.062092770853478640e-02,6.369854920735651405e-02,6.665340740241398887e-02,6.846014042915304909e-02,6.653561378927963510e-02,6.266861257176947753e-02,6.329846501269620340e-02,7.339280434986483748e-02,6.752299471542000386e-02,6.186779009002818519e-02,6.715605387408607463e-02,6.708389125476987846e-02
6.897488175807131583e-02,6.320693743399052877e-02,6.669295406757314026e-02,6.688255209465365780e-02,6.965269203350621385e-02,6.312793963634977246e-02,6.806247662031883472e-02,6.745315323284617470e-02,5.557627720991187292e-02,6.157772314640386213e-02,6.956940069222139478e-02,5.774655768947190015e-02,6.829213214358564876e-02,6.129387143094255919e-02,6.822097175158470250e-02,6.596131981069563999e-02,6.498983772794009184e-02,6.237984688395403765e-02,6.718445284911789273e-02,6.820287503548772001e-02,6.770852540052751944e-02,6.698780292247485946e-02,6.262606802662395999e-02,6.283649320985995601e-02,6.811364833815591879e-02,6.772564878126496879e-02,6.411955471618957514e-02,6.693734832014985869e-02,7.046229763042610728e-02,6.387626986816596908e-02,6.667870439184042652e-02,6.784219866688656619e-02,6.679045226225577281e-02,6.296154881996629538e-02,6.240460754675525301e-02,7.471910486768118531e-02,6.802177008684084925e-02,6.218058914045720975e-02,6.684819823809340367e-02,6.724039904125933553e-02
6.716265686315903150e-02,6.282891512519861443e-02,6.487706881587385066e-02,6.529762256893345551e-02,6.773715662727930464e-02,6.176628898916436405e-02,6.830210085396259956e-02,6.596146372116584722e-02,5.553099317669540902e-02,6.008713497461304343e-02,6.928287244215269869e-02,5.814407611241767526e-02,6.745854609171564320e-02,6.051889073823879528e-02,6.693505693816104163e-02,6.455636942768605557e-02,6.458691209057576543e-02,6.063056911644615354e-02,6.610547011095946335e-02,6.746997121280828846e-02,6.679978232699279594e-02,6.596458892909073946e-02,6.153567868039488964e-02,6.168595218278905001e-02,6.703330902554582860e-02,6.635021015725472981e-02,6.246180558272818040e-02,6.584985963370670881e-02,6.964586246232662425e-02,6.202930437211584547e-02,6.616542472513697870e-02,6.636800333983905453e-02,6.613669777266806271e-02,6.113776566625872544e-02,6.207052823746450620e-02,7.314256628138149363e-02,6.706848030044865183e-02,6.102255847063620120e-02,6.638439254875216911e-02,6.692662172453078817e-02
6.518925799716224212e-02,5.977958767376656546e-02,6.285429373809336973e-02,6.318221456251871260e-02,6.609939382984397760e-02,5.972567798801131644e-02,6.559139379449430152e-02,6.358058456215520682e-02,5.251506747978051948e-02,5.750084336070759861e-02,6.605195316446821341e-02,5.547602639114868062e-02,6.529230638654803798e-02,5.817520479704907377e-02,6.389262991426847282e-02,6.147789865752684157e-02,6.142428233768881807e-02,5.773889354278716191e-02,6.326320290819431591e-02,6.513509743236911564e-02,6.368125950988123840e-02,6.403236588158645048e-02,5.861483482447582549e-02,5.837146153526040493e-02,6.349165505223730577e-02,6.448599531277687813e-02,5.961539684310657172e-02,6.355759158455454028e-02,6.774843179898071277e-02,5.904665939448316969e-02,6.349582231192840709e-02,6.432666309827561602e-02,6.314770417880244402e-02,5.892153417057999221e-02,6.029884027036935823e-02,7.077370633064683503e-02,6.470487254413170852e-02,5.915117697080030101e-02,6.306733166135969348e-02,6.417786516535517460e-02
6.273635687097656177e-02,5.795493819086761089e-02,5.996050342188941062e-02,6.185047860234837991e-02,6.340670479940024862e-02,5.687521430681408141e-02,6.303104442894880144e-02,6.110386274782686478e-02,5.088773696519477419e-02,5.505317092398742673e-02,6.349622723988068707e-02,5.359427841181441110e-02,6.328001739192967712e-02,5.665833677088261133e-02,6.255513123738276615e-02,5.920839143442546693e-02,5.820220411597321064e-02,5.583710448407153137e-02,6.249620091919827480e-02,6.271830892625718246e-02,6.103249182908143666e-02,6.133555589224859439e-02,5.682911076264085537e-02,5.674686841263054671e-02,6.107088013152339734e-02,6.214953688033308943e-02,5.771776407771744832e-02,6.133833111824349427e-02,6.612218903522248947e-02,5.657819375697892283e-02,6.116099675957153980e-02,6.271549741613968720e-02,6.148965509697856824e-02,5.665260071789735008e-02,5.806079235164962604e-02,6.877706513587844572e-02,6.196938892864656268e-02,5.736113890518335090e-02,6.118560355632807202e-02,6.221375527865191657e-02
6.084474096125513931e-02,5.717830437551407741e-02,5.824368049736605712e-02,5.930798073767296064e-02,6.159092240774344251e-02,5.545460048193207037e-02,6.164613854181966168e-02,5.924101726583652638e-02,4.971358964110517142e-02,5.367196656466011184e-02,6.239671847757366496e-02,5.215561896828058153e-02,6.140346266345386717e-02,5.430685787942102216e-02,6.029727165509912723e-02,5.881032665921681613e-02,5.743019707955232533e-02,5.435914706284283859e-02,5.997993442318505508e-02,6.081904014991013074e-02,5.973600238484932934e-02,6.029805777265273559e-02,5.457828458662272730e-02,5.482389041926383211e-02,5.993016373939719088e-02,6.022861084832586975e-02,5.573571423882794917e-02,5.941485175813476793e-02,6.508731880917917323e-02,5.527349565887296201e-02,6.057722355747996446e-02,6.083547679421652532e-02,5.968144090177551764e-02,5.434368679492418419e-02,5.619471048188839912e-02,6.630744529853260794e-02,6.054306668746656239e-02,5.590181314394482293e-02,6.036061301925821354e-02,6.085016764443818005e-02
5.997756242602159116e-02,5.530259917037705364e-02,5.618020812544854969e-02,5.884395345864323890e-02,6.010572226434451881e-02,5.328743468316565757e-02,5.923812858335286702e-02,5.777997412468571792e-02,4.858530410409200861e-02,5.169840695339722458e-02,6.080171449609750312e-02,4.995078296568467024e-02,6.018201656298693969e-02,5.262544585141459841e-02,5.958509232492958940e-02,5.633271205775269852e-02,5.585434642040210118e-02,5.215286392191842424e-02,5.828375431195542689e-02,5.877366972127040512e-02,5.754653738313142419e-02,5.791957995602281528e-02,5.267085309973296159e-02,5.336471308529078250e-02,5.857684557065923059e-02,5.817375900027865754e-02,5.384882913657196291e-02,5.741148278420360462e-02,6.241155274321996682e-02,5.333750232282996606e-02,5.865967520444870242e-02,5.891347509005973038e-02,5.718486462718819219e-02,5.320292192987752244e-02,5.440870661231267391e-02,6.496833639800381199e-02,5.962541613984095878e-02,5.348641983649726761e-02,5.850889191970609637e-02,5.863379340272867335e-02
5.734602452222969937e-02,5.388489331915824465e-02,5.486895780907885545e-02,5.631390945975023321e-02,5.838810919091974583e-02,5.239547955925472067e-02,5.785993696648727980e-02,5.681668917770688054e-02,4.686289532283693937e-02,5.084818083896491814e-02,5.858131320514770035e-02,4.843449539632205258e-02,5.807942392339027204e-02,5.021354793818100237e-02,5.678606187316004306e-02,5.464731180244730702e-02,5.403593803050710243e-02,5.196776607715869467e-02,5.696482129273627848e-02,5.724073250975014737e-02,5.606340251160879529e-02,5.695232874111588739e-02,5.168188100572379540e-02,5.206889618619170434e-02,5.584280815967845868e-02,5.560551020174675507e-02,5.314388757793453433e-02,5.584995124328429039e-02,6.036529448016381139e-02,5.170257789983401242e-02,5.724802941841644621e-02,5.748182739652163420e-02,5.713995284459028046e-02,5.128291001984985886e-02,5.284954492218585376e-02,6.290004185738262699e-02,5.772373641129302513e-02,5.200923385170463931e-02,5.684102034079052679e-02,5.631432490648158318e-02
