2.729739400083486811e-01,2.636746377243722739e-01,2.700053670463354871e-01,2.724360426978352789e-01,2.519506231737134172e-01,2.431629793070546053e-01,2.724575108831773229e-01
2.734462400858727049e-01,2.563193988908104015e-01,2.622064523823722793e-01,2.661112767606894081e-01,2.695223328761405246e-01,2.670821158089330960e-01,2.680541475341403079e-01
2.416804818414932110e-01,2.729560498538970981e-01,2.646442840956527154e-01,2.675663426560915825e-01,2.622219571828969809e-01,2.631808694615063726e-01,2.676068936728486780e-01
2.704979426322380864e-01,2.539006500089450724e-01,2.632047230007751870e-01,2.660981573140914769e-01,2.758864571530800780e-01,2.744170791341165039e-01,2.670868865167869144e-01
2.680660743037748261e-01,2.558590255829207849e-01,2.656294352674578030e-01,2.646442840956527154e-01,2.421718647504322863e-01,2.651189695271035096e-01,2.514819011270796878e-01
2.626978352913112991e-01,2.704979426322379754e-01,2.685801180750194139e-01,2.749132327509093976e-01,2.651297036197745038e-01,2.612332279802014878e-01,2.719720913590554234e-01
2.734283499314210109e-01,2.543801061482496850e-01,2.685646132744946013e-01,2.602588109010673945e-01,2.734498181167631103e-01,2.724515474983600916e-01,2.627002206452381805e-01
2.710215278191902000e-01,2.695390303536286947e-01,2.714938278967141128e-01,2.729691693004949737e-01,2.651416303894090776e-01,2.675770767487625768e-01,2.715021766354582811e-01
2.431689426918718921e-01,2.646824497584828739e-01,2.802552328701771178e-01,2.739185401633966732e-01,2.656342059753115104e-01,2.597733913769454950e-01,2.695390303536286947e-01
2.734426620549824105e-01,2.846979545590077043e-01,2.705217961715069008e-01,2.763945375395073789e-01,2.534223865466038728e-01,2.431379330908222947e-01,2.480469914723597014e-01
2.490357206750551111e-01,2.783028206810185812e-01,2.475627646252011871e-01,2.407167988550301119e-01,2.724503548213966786e-01,2.446240085872740944e-01,2.690452620907626824e-01
